fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2023-09-30,JPY,955915000000,2828623000000,1872708000000,1872708000000,256686000000,518729000000,180500000000,699229000000,None,-5414000000,12617000000,18031000000,None,None,None,318699000000,254652000000,56439000000,None,201156000000,None,256686000000,575385000000,200105000000,SONY
2023-06-30,JPY,892399000000,2963652000000,2071253000000,2071253000000,239660000000,474939000000,177800000000,652739000000,None,22992000000,31912000000,8920000000,None,None,None,251767000000,271394000000,58092000000,None,217942000000,None,239660000000,491427000000,217545000000,SONY
2023-03-31,JPY,673593000000,3063550000000,2389957000000,2389957000000,128464000000,159628000000,205198000000,551016000000,None,16138000000,38574000000,22436000000,None,None,None,307522000000,144602000000,15463000000,None,129139000000,None,128464000000,435986000000,128158000000,SONY
2022-12-31,JPY,949086000000,3412914000000,2463828000000,2463828000000,428737000000,529188000000,192000000000,527704000000,None,-30158000000,6943000000,37101000000,None,None,None,254972000000,398579000000,70073000000,None,328506000000,None,428737000000,683709000000,321521000000,SONY
2022-09-30,JPY,812500000000,2751879000000,1939379000000,1939379000000,344042000000,482457000000,181400000000,474388000000,None,1714000000,18594000000,16880000000,None,None,None,260736000000,345756000000,78085000000,None,267671000000,None,344042000000,604778000000,263963000000,SONY
2022-06-30,JPY,705727000000,2311494000000,1605767000000,1605767000000,306963000000,406766000000,157100000000,404041000000,None,-15587000000,14382000000,29969000000,None,None,None,259853000000,291376000000,73070000000,None,218306000000,None,306963000000,566816000000,218196000000,SONY
2022-03-31,JPY,590154000000,2263986000000,1673832000000,1673832000000,-69565000000,449754000000,None,455107000000,None,-49004000000,6924000000,55928000000,None,None,None,215118000000,89625000000,-23346000000,None,112971000000,None,-69565000000,145553000000,111082000000,SONY
2021-12-31,JPY,810257000000,3031319000000,2221062000000,2221062000000,465183000000,423509000000,None,352549000000,None,-3614000000,4962000000,8576000000,None,None,None,241163000000,461569000000,113645000000,None,347924000000,None,465183000000,706346000000,346161000000,SONY
2021-09-30,JPY,681260000000,2369365000000,1688105000000,1688105000000,318459000000,369908000000,None,371122000000,None,-35360000000,4812000000,40172000000,None,None,None,210804000000,283099000000,68703000000,None,214396000000,None,318459000000,529263000000,213106000000,SONY
2021-06-30,JPY,620001000000,2256843000000,1636842000000,1636842000000,280068000000,345302000000,None,344201000000,None,3142000000,11685000000,8543000000,None,None,None,189607000000,283210000000,70095000000,None,213115000000,None,280068000000,469675000000,211829000000,SONY
2021-03-31,JPY,515241000000,2220419000000,1705178000000,1705178000000,66480000000,429647000000,None,446138000000,None,-1572000000,3348000000,4920000000,None,None,None,179314000000,95476000000,-11646000000,None,107122000000,None,66480000000,245794000000,107000000000,SONY
2020-12-31,JPY,764860000000,2696536000000,1931676000000,1931676000000,359226000000,409835000000,None,410130000000,None,-1003000000,1753000000,2756000000,None,None,None,179448000000,477371000000,103661000000,None,373710000000,None,359226000000,538674000000,371891000000,SONY
2020-09-30,JPY,639113000000,2113486000000,1474373000000,1474373000000,317764000000,329307000000,None,323769000000,None,-184000000,15281000000,2704000000,None,None,None,158253000000,299604000000,-163898000000,None,463502000000,None,317764000000,476017000000,459634000000,SONY
2020-06-30,JPY,518587000000,1968919000000,1450332000000,1450332000000,228395000000,329307000000,None,301166000000,None,1031000000,92877000000,1805000000,None,None,None,148442000000,319919000000,72878000000,None,247041000000,None,228395000000,376837000000,233251000000,SONY
2020-03-31,JPY,450148000000,1748740000000,1298592000000,1298592000000,-98970000000,329307000000,None,397510000000,None,2323000000,15462000000,2297000000,None,None,None,135249000000,-3983000000,-19726000000,None,15743000000,None,-98970000000,36279000000,12644000000,SONY
2019-12-31,JPY,679394000000,2463162000000,1783768000000,1783768000000,300132000000,400032000000,0,400032000000,None,2771000000,15736000000,1129000000,None,0,None,170449000000,310321000000,69977000000,None,240344000000,None,300132000000,470581000000,229538000000,SONY
2019-09-30,JPY,629101000000,2122259000000,1493158000000,1493158000000,278955000000,354916000000,0,354916000000,None,2169000000,18427000000,2784000000,None,0,None,184900000000,262094000000,61927000000,None,200167000000,None,278955000000,463855000000,187887000000,SONY
2019-06-30,JPY,576193000000,1925724000000,1349531000000,1349531000000,230925000000,350167000000,0,350167000000,None,925000000,448000000,4880000000,None,0,None,156304000000,231018000000,65012000000,None,166006000000,None,230925000000,387229000000,152122000000,SONY
2019-03-31,JPY,509155000000,2127498000000,1618343000000,1618343000000,-123866000000,399910000000,0,399910000000,None,4114000000,30401000000,1763000000,None,0,None,211976000000,112634000000,11331000000,None,101303000000,None,-123866000000,88110000000,87861000000,SONY
2018-12-31,JPY,696673000000,2401805000000,1705132000000,1705132000000,376988000000,430025000000,0,430025000000,None,None,None,3510000000,None,0,None,211569000000,340530000000,-100723000000,None,0,None,376988000000,588557000000,428962000000,SONY
2018-09-30,JPY,647682000000,2182760000000,1535078000000,1535078000000,239511000000,397129000000,0,397129000000,None,None,None,3876000000,None,0,None,167224000000,246398000000,59268000000,None,1642571867.46,None,239511000000,406735000000,173001000000,SONY
2018-06-30,JPY,548981000000,1953624000000,1404643000000,1404643000000,195006000000,3153983497.90,0,349761000000,None,None,None,3318000000,None,0,None,148852000000,312086000000,75222000000,None,2135930384.60,None,195006000000,343858000000,226447000000,SONY
2018-03-31,JPY,489266000000,1951021000000,1461755000000,1461755000000,22184000000,405008000000,1447719000,424007000000,None,None,None,2784000000,None,None,None,204559000000,8471000000,13289000000,None,-4818000000,None,22184000000,226743000000,-4818000000,SONY
2017-12-31,JPY,748951000000,2672317000000,1923366000000,1923366000000,350837000000,744011000000,1000138000,415532000000,None,None,None,3536000000,None,None,None,189989000000,343119000000,28234000000,None,360867000000,None,350837000000,540826000000,295897000000,SONY
2017-09-30,JPY,587580000000,2062531000000,1474951000000,1474951000000,204228000000,386279000000,964042000,386279000000,None,None,None,2730000000,None,None,None,170888000000,198565000000,55751000000,None,-140380000000,None,204228000000,375116000000,130852000000,SONY
2017-06-30,JPY,487763000000,1858113000000,1370350000000,1370350000000,157611000000,357379000000,905596000,357379000000,None,None,None,4516000000,None,None,None,171348000000,148894000000,54496000000,None,94398000000,None,157611000000,328959000000,80871000000,SONY
2017-03-31,JPY,493914000000,1903604000000,1409690000000,1409690000000,-78312000000,1496102000000,1232227000,417860000000,None,None,None,2642000000,None,None,None,174460000000,87856000000,43127000000,None,127561000000,None,-78312000000,96148000000,44729000000,SONY
2016-12-31,JPY,615723000000,2397499000000,1781776000000,1781776000000,92372000000,0,646932000,411652000000,None,None,None,3749000000,None,None,None,146938000000,66227000000,36956000000,None,0,None,92372000000,239310000000,29271000000,SONY
2016-09-30,JPY,414514000000,1688948000000,1274434000000,1274434000000,45747000000,338347000000,1064844000,338347000000,None,None,None,4352000000,None,None,None,150661000000,40520000000,23500000000,None,0,None,45747000000,196408000000,17020000000,SONY
2016-06-30,JPY,415945000000,1613199000000,1197254000000,1197254000000,56192000000,0,1072297000,338097000000,None,None,None,3801000000,None,None,None,157724000000,57016000000,20475000000,None,0,None,56192000000,213916000000,36541000000,SONY
2016-03-31,JPY,401833000000,1824101000000,1422268000000,1422268000000,-31649000000,1664529000000,1337200000,433482000000,None,None,None,5965000000,None,None,None,-59017000000,-99680000000,-24565000000,None,209715000000,None,-31649000000,-90666000000,-75115000000,SONY
2015-12-31,JPY,690037000000,2580812000000,1890775000000,1890775000000,202145000000,0,944574000,461418000000,None,None,None,8346000000,None,None,None,174265000000,193280000000,55676000000,None,0,None,202145000000,376410000000,120134000000,SONY
2015-09-30,JPY,497438000000,1892740000000,1395302000000,1395302000000,88018000000,418308000000,971176000,418308000000,None,None,None,6581000000,None,None,None,154911000000,72194000000,23866000000,None,0,None,88018000000,242929000000,48328000000,SONY
2015-06-30,JPY,441752000000,1808059000000,1366307000000,1366307000000,96907000000,0,911638000,378722000000,None,None,None,4394000000,None,None,None,151538000000,138710000000,39812000000,None,0,None,96907000000,248445000000,82441000000,SONY
2015-03-31,JPY,432445000000,1937712000000,1505267000000,1505267000000,-76084000000,1758200000000,1031233000,508529000000,None,None,None,5199000000,None,None,None,-19966000000,-106521000000,-23553000000,None,-49004000000,None,-76084000000,-96050000000,-82968000000,SONY
2014-12-31,JPY,656113000000,2566749000000,1910636000000,1910636000000,182095000000,0,814897000,473282000000,None,None,None,5942000000,None,None,None,148597000000,167828000000,56162000000,None,0,None,182095000000,330692000000,89971000000,SONY
2014-09-30,JPY,511797000000,1901511000000,1389714000000,1389714000000,-83702000000,419203000000,968748000,419203000000,None,None,None,6047000000,None,None,None,139425000000,-89955000000,30078000000,None,0,None,-83702000000,55723000000,-120033000000,SONY
2014-06-30,JPY,457391000000,1809908000000,1352517000000,1352517000000,69814000000,0,1055746000,410447000000,None,None,None,6412000000,None,None,None,156941000000,68377000000,26046000000,None,0,None,69814000000,226755000000,42331000000,SONY
2014-03-31,JPY,396318000000,1870923000000,1474605000000,1474605000000,-76017000000,1686700000000,1251333000,472335000000,None,None,None,5180000000,None,None,None,-29438000000,-113088000000,11191000000,None,-68841000000,None,-76017000000,-105455000000,-124279000000,SONY
2013-12-31,JPY,592433000000,2412819000000,1820386000000,1820386000000,90332000000,0,948226000,458814000000,None,None,None,4232000000,None,None,None,151509000000,89769000000,46050000000,None,0,None,90332000000,241841000000,43719000000,SONY
2013-09-30,JPY,416359000000,1775486000000,1359127000000,1359127000000,14764000000,412378000000,1211429000,412378000000,None,None,None,7092000000,None,None,None,148478000000,5964000000,11601000000,None,0,None,14764000000,163242000000,-5637000000,SONY
2013-06-30,JPY,409102000000,1712712000000,1303610000000,1303610000000,36357000000,0,1114454000,384993000000,None,None,None,6956000000,None,None,None,147855000000,46253000000,26740000000,None,0,None,36357000000,184212000000,19513000000,SONY
2013-03-31,JPY,320694000000,1733029000000,1412335000000,1412335000000,-79007000000,0,994905000,390730000000,None,None,None,5826000000,None,None,None,149380000000,187188000000,73588000000,None,0,None,-79007000000,70373000000,93908000000,SONY
2012-12-31,JPY,434458000000,1947980000000,1513522000000,1513522000000,46429000000,0,999055000,388687000000,None,None,None,7356000000,None,None,None,141710000000,29430000000,25907000000,None,0,None,46429000000,188139000000,3523000000,SONY
2012-09-30,JPY,559663000000,1604659000000,1044996000000,1044996000000,27012000000,331459000000,1653400000,331459000000,None,None,None,204390000000,None,None,None,164177000000,19650000000,22008000000,None,0,None,228276000000,392453000000,-2358000000,SONY
2012-06-30,JPY,508770000000,1515183000000,1006413000000,1006413000000,167451000000,0,1382483000,346750000000,None,None,None,7563000000,None,None,None,85051000000,9413000000,20002000000,None,0,None,167451000000,252502000000,-10589000000,SONY
2012-03-31,JPY,-243968000000,1600426000000,1844394000000,1844394000000,-1412000000,0,1299834000,354674000000,None,None,None,510666000000,None,None,None,-525089000000,-486000000,240432000000,None,0,None,-1412000000,-526501000000,-240918000000,SONY
2011-12-31,JPY,560319000000,1822876000000,1262557000000,1262557000000,98317000000,0,1308730000,355674000000,None,None,None,191404000000,None,None,None,82717000000,-105914000000,28916000000,None,0,None,98317000000,181034000000,-134830000000,SONY
2011-09-30,JPY,374527000000,1574989000000,1200462000000,1200462000000,32597000000,345393000000,1459365000,345393000000,None,None,None,6449000000,None,None,None,83372000000,95000000,18358000000,None,0,None,32597000000,115969000000,-18263000000,SONY
2011-06-30,JPY,521352000000,1494921000000,973569000000,973569000000,200645000000,0,1192076000,320146000000,None,None,None,6112000000,None,None,None,78194000000,23119000000,27534000000,None,0,None,200645000000,278839000000,-4415000000,SONY
2011-03-31,JPY,-197019000000,1580826000000,1777845000000,1777845000000,-73368000000,0,1335859000,-110030000000,None,None,None,7391000000,None,None,None,69365000000,-68142000000,313330000000,None,0,None,-73368000000,-4003000000,-381472000000,SONY
2010-12-31,JPY,713858000000,2206246000000,1492388000000,1492388000000,137522000000,0,1355056000,576827000000,None,None,None,4556000000,None,None,None,4684000000,131535000000,47590000000,None,0,None,137522000000,142206000000,72334000000,SONY
2010-09-30,JPY,605525000000,1733152000000,1127627000000,1127627000000,68651000000,363395000000,1338343000,539146000000,None,None,None,5860000000,None,None,None,144570000000,62709000000,20746000000,None,0,None,68651000000,213221000000,41963000000,SONY
2010-06-30,JPY,551758000000,1661049000000,1109291000000,1109291000000,201865000000,0,1119562000,359770000000,None,None,None,142202000000,None,None,None,135124000000,78911000000,43673000000,None,0,None,201865000000,336989000000,35238000000,SONY
2010-03-31,JPY,529592000000,1715070000000,1185478000000,1185478000000,174903000000,0,1193278000,394145000000,None,None,None,168903000000,None,None,None,-104595000000,-46983000000,-5399000000,None,0,None,174903000000,70308000000,-41584000000,SONY
2009-12-31,JPY,727024000000,2237865000000,1510841000000,1510841000000,146103000000,0,1110000000,402440000000,None,None,None,172918000000,None,None,None,186789000000,123865000000,33244000000,None,0,None,146103000000,332892000000,79167000000,SONY
2009-09-30,JPY,526390000000,1661210000000,1134820000000,1134820000000,142500000000,370268000000,1282000000,370268000000,None,None,None,171498000000,None,None,None,212625000000,-17026000000,-1699000000,None,0,None,142500000000,355125000000,-15327000000,SONY
2009-06-30,JPY,538429000000,1599853000000,1061424000000,1061424000000,149754000000,0,1040000000,378037000000,None,None,None,180736000000,None,None,None,87240000000,-32944000000,-12188000000,None,0,None,149754000000,236994000000,-20756000000,SONY
2009-03-31,JPY,310112000000,1524060000000,1213948000000,1213948000000,-99878000000,0,967459000,409990000000,None,None,None,151704000000,None,None,None,92839000000,-311635000000,-147202000000,None,0,None,-99878000000,-7039000000,-164433000000,SONY
2008-12-31,JPY,590505000000,2154584000000,1564079000000,1564079000000,140597230560,0,1640000000,461903000000,None,None,None,139645000000,None,None,None,-18584230560,66451000000,64395000000,None,0,None,140597230560,122013000000,2056000000,SONY
2008-09-30,JPY,555473142960,2064639205920,1509166062960,1509166062960,-100773551880,539472295080,1295000000,544452691440,None,None,None,112641730440,None,None,None,173141191810,7311645720,-8901133920,None,0,None,-100773551880,72367639930,16212779640,SONY
2008-06-30,JPY,612574347280,1982795260700,1370220913420,1370220913420,73598131530,0,1172000000,538976215750,None,None,None,31223449740,None,None,None,157816484060,63084112740,19116397800,None,0,None,73598131530,231414615590,35046729300,SONY
2008-03-31,JPY,964872469470,2088246345410,1123373875940,1123373875940,845528898070,0,5213500000,469670194530,None,None,None,812014588130,None,None,None,-118653695210,15216064840,-2177530400,None,0,None,845528898070,726875202860,17393595240,SONY
2007-12-31,JPY,679892712730,2803062525490,2123169812760,2123169812760,99139377970,0,0,494243888820,None,None,None,229685932050,None,None,None,179470006790,282776354300,132558401660,None,0,None,99139377970,278609384760,150217952640,SONY
2007-09-30,JPY,577888003070,2079730856270,1501842853200,1501842853200,44090799360,535060221400,0,487524828340,None,None,None,64413902190,None,None,None,172600430220,87837139350,34905216160,None,0,None,44090799360,216691229580,52931923190,SONY
2007-06-30,JPY,648438926850,1979062700010,1330623773160,1330623773160,99513514320,0,0,548925412530,None,None,None,11453906970,None,None,None,212697820830,83872157490,39657613380,None,0,None,99513514320,312211335150,44214544110,SONY
2007-03-31,JPY,529890055100,1736944557100,1207054502000,1207054502000,8932661400,0,2398888000,502977549600,None,None,None,47984424700,None,None,None,169949609200,53825011000,24736600800,None,0,None,8932661400,178882270600,32180485300,SONY
2006-12-31,JPY,787691187010,2608535133890,1820843946880,1820843946880,178917916590,0,1190000000,608773270420,None,None,None,49997022600,None,None,None,205343833470,179870240830,61543954010,None,0,None,178917916590,384261750060,118326286820,SONY
2006-09-30,JPY,430220479950,1854610261030,1424389781080,1424389781080,-15107879680,449341390170,1190000000,451111844820,None,None,None,9206364180,None,None,None,163722077170,-26084698510,-7553939840,None,0,None,-15107879680,148614197490,-18530758670,SONY
2006-06-30,JPY,543058468060,1839323038560,1296264570500,1296264570500,-38724184230,0,1038000000,605491772770,None,None,None,4597372110,None,None,None,199182097340,-48234510240,23365710630,None,0,None,-38724184230,160457913110,-71600220870,SONY
2006-03-31,JPY,543058468060,1839323038560,1296264570500,1296264570500,-38724184230,0,1378685000,605491772770,None,None,None,4597372110,None,None,None,199182097340,-48234510240,23365710630,None,0,None,-38724184230,160457913110,-71600220870,SONY
2005-12-31,JPY,793933873940,2369754425280,1575820551340,1575820551340,203030694630,0,938000000,590903179310,None,None,None,60472202240,None,None,None,97133647450,226062099780,75708362570,None,0,None,203030694630,300164342080,169133190640,SONY
2005-09-30,JPY,525360266200,1710087380540,1184727114340,1184727114340,66152275420,432315899400,1134000000,459207990780,None,None,None,33019403340,None,None,None,204704979540,95767616560,65357994240,None,0,None,66152275420,270857254960,28594122480,SONY
2005-06-30,JPY,466529856480,1572513974160,1105984117680,1105984117680,-42482390640,0,1076000000,481947747600,None,None,None,47251954080,None,None,None,143530583520,12977649360,12090288720,None,0,None,-42482390640,101048192880,887360640,SONY
2005-03-31,JPY,484715298920,1733445311320,1248730012400,1248730012400,-77326003060,0,1089037000,561154622620,None,None,None,16870295520,None,None,None,175674001420,-60718316060,-5154554400,None,0,None,-77326003060,98347998360,-55563761660,SONY
2004-12-31,JPY,656269255200,2139954907200,1483685652000,1483685652000,137594914200,0,1335000000,518674341000,None,None,None,26677612000,None,None,None,158358772720,148676383800,6977221600,None,0,None,137594914200,295953686920,143238255200,SONY
2004-09-30,JPY,513700889760,1687685699520,1173984809760,1173984809760,26961593400,462859027920,1114000000,470672387640,None,None,None,41817981600,None,None,None,159820911960,62726972400,16066908720,None,0,None,26961593400,186782505360,52712666280,SONY
2004-06-30,JPY,512452429120,1623382302520,1110929873400,1110929873400,15443175920,0,1144000000,502555745960,None,None,None,6090266560,None,None,None,141598697520,6634040360,-1848830920,None,0,None,15443175920,157041873440,8482871280,SONY
2004-03-31,JPY,535594684030,1777756218380,1242161534350,1242161534350,-106105470680,0,1451000000,645564847480,None,None,None,17226018690,None,None,None,196581864210,-93785786060,-50628708800,None,0,None,-106105470680,90476393530,-43157077260,SONY
2003-12-31,JPY,773512093930,2328579177540,1555067083610,1555067083610,159142097240,0,1241000000,614369996690,None,None,None,5898123550,None,None,None,176408596440,158176949750,67774801520,None,0,None,159142097240,335550693680,92868636260,SONY
