fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2019-12-31,USD,691499000,1417135000,725636000,725636000,312974000,406060000,None,455058000,7532000,-117617000,7532000,117617000,-112314000,12336000,281855000,70372000,162627000,37632000,170375000,691499000,230618000,280244000,350616000,124995000,EQIX
2019-09-30,USD,692471000,1396810000,704339000,704339000,285368000,403386000,None,428416000,8201000,-118674000,8201000,118674000,77568000,3428000,273054000,21313000,178677000,57827000,118359000,120811000,39057000,297351000,318664000,120850000,EQIX
2019-06-30,USD,686798000,1384977000,698179000,698179000,291781000,391857000,None,414828000,7762000,-120547000,7762000,120547000,10561000,12180000,270007000,19811000,190851000,47324000,120547000,143852000,127449000,311398000,331209000,143527000,EQIX
2019-03-31,USD,681188000,1363218000,682030000,682030000,279508000,384761000,None,455809000,4202000,-122846000,110293000,122846000,8819000,-166000,263643000,49535000,160647000,42569000,123228000,117747000,121415000,283493000,333028000,118078000,EQIX
2018-12-31,USD,639148000,1310083000,670935000,670935000,270717000,367950000,None,427039000,3002000,-129978000,None,129978000,-12186000,4498000,256891000,49973000,136076000,26054000,142164000,68397000,86468000,266054000,316027000,110022000,EQIX
2018-09-30,USD,623442000,1283751000,660309000,660309000,265753000,364822000,None,357689000,2912000,-130566000,None,130566000,1492000,3744000,253934000,51792000,143335000,18510000,129074000,143335000,80671000,273901000,325693000,124825000,EQIX
2018-06-30,USD,610142000,1261943000,651801000,651801000,215038000,364691000,None,395104000,3958000,-134673000,None,134673000,-19215000,8866000,256296000,51035000,73974000,6356000,153888000,73974000,-92207000,208647000,259682000,67618000,EQIX
2018-03-31,USD,593447000,1215877000,622430000,622430000,225875000,362933000,None,421469000,4610000,-126277000,None,126277000,-21491000,-3064000,256952000,50616000,79653000,16759000,147768000,79653000,132038000,205930000,256546000,62894000,EQIX
2017-12-31,USD,580596000,1200221000,619625000,619625000,232043000,341428000,None,403566000,3255000,-126144000,None,126144000,-23669000,8668000,243337000,48940000,94153000,28938000,149813000,40303000,63973000,220297000,269237000,65215000,EQIX
2017-09-30,USD,569901000,1152261000,582360000,582360000,224863000,342955000,None,345038000,2291000,-121828000,None,121828000,-22156000,-1076000,229518000,48893000,82094000,2194000,143984000,82094000,107274000,203922000,252815000,79900000,EQIX
2017-06-30,USD,544218000,1066421000,522203000,522203000,184895000,332921000,None,359323000,4437000,-119042000,None,119042000,-16444000,1284000,204628000,50158000,55130000,9325000,135486000,55130000,117220000,174172000,224330000,45805000,EQIX
2017-03-31,USD,480564000,949525000,468961000,468961000,167213000,310326000,None,349078000,3092000,-111684000,None,111684000,-3503000,337000,187989000,29017000,55455000,13393000,115187000,55455000,108468000,167139000,196156000,42062000,EQIX
2016-12-31,USD,476726000,942647000,465921000,465921000,184455000,292340000,None,330153000,948000,-98761000,None,98761000,31039000,-1707000,180319000,29478000,81244000,19494000,100538000,63664000,-173623000,180005000,209483000,61750000,EQIX
2016-09-30,USD,454374000,924676000,470302000,470302000,169941000,292175000,None,284433000,762000,-92200000,None,92200000,-9894000,2938000,181896000,32929000,74228000,22778000,102094000,48769000,-18533000,166428000,199357000,51450000,EQIX
2016-06-30,USD,443543000,900510000,456967000,456967000,151655000,276294000,None,291888000,841000,-100332000,None,100332000,-605000,1555000,179748000,32303000,58523000,13812000,100937000,39302000,-182521000,158855000,191158000,44711000,EQIX
2016-03-31,USD,416476000,844156000,427680000,427680000,112688000,272494000,None,333825000,925000,-100863000,None,100863000,5242000,-60710000,172382000,28152000,-41744000,-10633000,100863000,-37327000,61394000,59119000,87271000,-31111000,EQIX
2015-12-31,USD,378494000,730462000,351968000,351968000,135877000,225268000,None,255273000,1206000,-79499000,None,79499000,-289000,-48617000,136065000,8100000,8678000,-2053000,79788000,10731000,-10317000,88177000,96277000,10731000,EQIX
2015-09-30,USD,361181000,686649000,325468000,325468000,140883000,206946000,None,220298000,934000,-76269000,None,76269000,0,-12836000,125802000,6601000,52712000,11580000,76269000,41132000,-23707000,128981000,135582000,41132000,EQIX
2015-06-30,USD,349825000,665582000,315757000,315757000,139133000,200826000,None,210692000,921000,-74496000,None,74496000,0,1386000,120926000,6450000,66944000,7485000,74496000,59459000,104323000,141440000,147890000,59459000,EQIX
2015-03-31,USD,344861000,643174000,298313000,298313000,151449000,192256000,None,201572000,520000,-68791000,None,68791000,0,-514000,115341000,6295000,82664000,6212000,68791000,76452000,-59141000,151455000,157750000,76452000,EQIX
2014-12-31,USD,324672000,638121000,313449000,313449000,127826000,194920000,None,207854000,357000,-71103000,None,71103000,-105807000,-3051000,125161000,6803000,-51778000,303325000,176910000,324672000,-450067000,19325000,26128000,-355103000,EQIX
2014-09-30,USD,316389000,620441000,304052000,304052000,135131000,181539000,None,181258000,356000,-63756000,None,63756000,0,1811000,113178000,6974000,73422000,30581000,63756000,42961000,-97814000,137178000,144152000,42841000,EQIX
2014-06-30,USD,312302000,605161000,292859000,292859000,124697000,186929000,None,305662000,744000,-66874000,None,66874000,-51183000,681000,108573000,7074000,9314000,-2014000,118057000,10079000,33640000,76188000,83262000,11328000,EQIX
2014-03-31,USD,292528000,580053000,287525000,287525000,121612000,170731000,None,247696000,1434000,-68820000,None,68820000,0,678000,107023000,6905000,54954000,13567000,68820000,41337000,55329000,123774000,130679000,41387000,EQIX
2013-12-31,USD,294934000,564677000,269743000,269743000,124989000,165716000,None,257683000,794000,-65503000,None,65503000,-14899000,1959000,99793000,6582000,47154000,1967000,80402000,294934000,53151000,112657000,119239000,45187000,EQIX
2013-09-30,USD,274124000,543084000,268960000,273012000,115193000,158493000,None,220888000,929000,-61957000,None,61957000,0,985000,103014000,6822000,54868000,12397000,61957000,42753000,120822000,116825000,123647000,42471000,EQIX
2013-06-30,USD,261762000,528871000,267109000,267693000,115963000,148110000,None,305239000,917000,-61001000,None,61001000,-93602000,2768000,102256000,6864000,-35484000,-9668000,154603000,-28129000,-51631000,25517000,32381000,-25816000,EQIX
2013-03-31,USD,257543000,516134000,258591000,259268000,104787000,147961000,None,217073000,747000,-60331000,None,60331000,2453000,-459000,100381000,6759000,44303000,11460000,60331000,36323000,-40382000,104634000,111393000,32843000,EQIX
2012-12-31,USD,256730000,506059000,249329000,250121000,102704000,142557000,None,782064000,758000,-50516000,None,50516000,0,-717000,96574000,6907000,62814000,17476000,50516000,33480000,57938000,113330000,120237000,45338000,EQIX
2012-09-30,USD,233889000,484835000,250946000,251487000,92846000,136832000,None,913000,1054000,-50207000,None,50207000,-5204000,507000,99815000,6863000,39313000,12348000,50207000,26286000,69100000,89520000,96383000,26965000,EQIX
2012-06-30,USD,229926000,457249000,225289000,233192000,102096000,128487000,None,182015000,963000,-46787000,None,46787000,None,-1844000,90740000,4822000,52745000,17138000,46787000,35257000,-9803000,99532000,104354000,35607000,EQIX
2012-03-31,USD,222214000,443245000,217098000,225079000,100746000,124996000,None,185451000,691000,-52818000,None,52818000,None,-154000,87875000,4929000,45971000,13853000,52818000,31919000,65449000,98789000,103718000,32118000,EQIX
2011-12-31,USD,200845000,417957000,216444000,229340000,82946000,116996000,None,640905000,754000,-55151000,None,55151000,None,1383000,88514000,4857000,31067000,13257000,55151000,15903000,-4700000,86218000,91075000,17810000,EQIX
2011-09-30,USD,188484000,408208000,219724000,228153000,77441000,109046000,None,289000,679000,-51114000,None,51114000,None,-1694000,85703000,4962000,25456000,5137000,51114000,20175000,-58418000,76570000,81532000,20319000,EQIX
2011-06-30,USD,179264000,394900000,215572000,215572000,74866000,102744000,None,142139000,632000,-37677000,None,37677000,None,1021000,80331000,9751000,38839000,8109000,37677000,30733000,50407000,76516000,86267000,30730000,EQIX
2011-03-31,USD,167340000,363029000,194576000,194576000,71305000,96237000,None,139986000,215000,-37361000,None,37361000,None,2111000,74062000,4273000,36270000,11125000,37361000,25145000,75807000,73631000,77904000,25145000,EQIX
2010-12-31,USD,150076000,321124000,171048000,193559000,53369000,96338000,None,142341000,208000,-38822000,None,38822000,None,499000,71185000,4254000,10566000,-3194000,38822000,13092000,5063000,49388000,53642000,13760000,EQIX
2010-09-30,USD,144871000,330347000,185476000,185476000,52026000,89845000,None,131002000,310000,-38363000,None,38363000,None,1654000,68941000,4357000,15833000,4637000,38363000,11196000,72485000,54196000,58553000,11196000,EQIX
2010-06-30,USD,133512000,296094000,162582000,162582000,40227000,83079000,None,130900000,491000,-37615000,None,37615000,None,-1481000,59117000,63626000,168000,2442000,37615000,-2274000,-34386000,37783000,114550000,-2274000,EQIX
2010-03-31,USD,115599000,248649000,133050000,133050000,47982000,43155000,None,62623000,None,None,None,25675000,None,20000,47301000,49322000,22876000,8677000,None,None,None,48551000,102804000,14199000,EQIX
2009-12-31,USD,115478000,242552000,127074000,127074000,50786000,43647000,None,60916000,None,None,None,22613000,None,-1288000,41017000,42472000,27417000,9695000,None,None,None,50030000,97469000,17722000,EQIX
2009-09-30,USD,101551000,227558000,126007000,126007000,45558000,39071000,None,54614000,None,None,None,22256000,None,2484000,43037000,45066000,26139000,7327000,None,None,None,48395000,92356000,18812000,EQIX
2009-06-30,USD,94634000,213168000,118534000,118534000,41029000,37456000,None,53825000,None,None,None,15912000,None,2610000,None,44891000,28407000,10967000,None,None,None,44319000,41489000,17440000,EQIX
