fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2017-04-30,USD,1150000000,1937000000,787000000,787000000,554000000,185000000,411000000,596000000,16000000,-16000000,None,16000000,-14000000,-18000000,None,47000000,536000000,29000000,30000000,507000000,510000000,552000000,599000000,507000000,NVDA
2017-01-29,USD,1303000000,2173000000,870000000,870000000,733000000,176000000,394000000,570000000,17000000,-19000000,None,19000000,-1000000,-6000000,None,47000000,726000000,71000000,25000000,1303000000,643000000,745000000,792000000,655000000,NVDA
2016-10-30,USD,1183000000,2004000000,821000000,821000000,639000000,171000000,373000000,544000000,14000000,-16000000,None,16000000,-15000000,-16000000,None,48000000,621000000,79000000,31000000,542000000,534000000,637000000,685000000,542000000,NVDA
2016-07-31,USD,826000000,1428000000,602000000,602000000,317000000,157000000,350000000,509000000,12000000,-12000000,None,12000000,0,0,None,47000000,317000000,56000000,12000000,253000000,263000000,329000000,376000000,261000000,NVDA
2016-05-01,USD,751000000,1305000000,554000000,554000000,245000000,159000000,346000000,506000000,12000000,-12000000,None,12000000,0,-4000000,None,45000000,241000000,33000000,12000000,-33000000,213000000,253000000,298000000,208000000,NVDA
2016-01-31,USD,791000000,1401000000,610000000,610000000,252000000,161000000,344000000,539000000,11000000,-12000000,None,12000000,None,3000000,None,46000000,253000000,46000000,12000000,791000000,202000000,265000000,311000000,207000000,NVDA
2015-10-25,USD,733000000,1305000000,572000000,571000000,245000000,152000000,329000000,489000000,9000000,-12000000,None,12000000,None,3000000,None,48000000,246000000,-1000000,12000000,246000000,246000000,258000000,306000000,247000000,NVDA
2015-07-26,USD,634000000,1153000000,519000000,519000000,76000000,149000000,320000000,558000000,9000000,-12000000,None,12000000,None,-1000000,None,49000000,72000000,46000000,12000000,26000000,19000000,84000000,133000000,26000000,NVDA
2015-04-26,USD,653000000,1151000000,498000000,498000000,176000000,138000000,339000000,477000000,9000000,-12000000,None,12000000,None,-1000000,None,54000000,172000000,38000000,12000000,134000000,135000000,184000000,238000000,134000000,NVDA
2015-01-25,USD,699000000,1251000000,552000000,550911000,231000000,119000000,349000000,468000000,8129000,-11594000,-594000,11000000,None,0,None,54000000,227000000,34000000,11594000,699603000,192000000,238000000,292000000,193000000,NVDA
2014-10-26,USD,677000000,1225000000,548000000,548684000,213000000,123000000,340000000,463000000,7422000,-11542000,-542000,11000000,None,0,None,56000000,209000000,36000000,11542000,172967000,178000000,220000000,276000000,173000000,NVDA
2014-07-27,USD,619000000,1103000000,484000000,483850000,163000000,119000000,337000000,456000000,6829000,-11526000,474000,12000000,None,-3000000,None,56000000,155000000,27000000,11526000,127976000,126000000,167000000,223000000,128000000,NVDA
2014-04-27,USD,604000000,1103000000,499000000,498585000,151000000,119000000,334000000,453000000,5710000,-11471000,-471000,11000000,None,17000000,None,55000000,163000000,26000000,11471000,136516000,138000000,174000000,229000000,137000000,NVDA
2014-01-26,USD,619242000,1144218000,524976000,524976000,166697000,115975000,336807000,452782000,4156000,-7935000,-443000,7492000,None,5392000,None,54690000,168624000,21707000,7935000,619242000,146046000,176116000,230806000,146917000,NVDA
2013-10-27,USD,584415000,1053967000,469552000,469552000,140988000,103133000,340294000,443427000,4022000,-819000,None,819000,None,-2707000,None,62726000,141484000,22750000,819000,118734000,118699000,142303000,205029000,118734000,NVDA
2013-07-28,USD,545538000,977238000,431700000,431700000,105534000,108266000,331738000,440004000,3865000,-836000,None,836000,None,3257000,None,61840000,111820000,15372000,836000,96448000,92052000,112656000,174496000,96448000,NVDA
2013-04-28,USD,518568000,954739000,436171000,436171000,82781000,108626000,327161000,435787000,5076000,-853000,None,853000,None,1058000,None,59744000,88062000,10171000,853000,77891000,78203000,88915000,148659000,77891000,NVDA
2013-01-27,USD,585602000,1106902000,521300000,521300000,183573000,104022000,298007000,402029000,4693000,None,None,1399000,None,1136000,None,58401000,186108000,12135000,None,585602000,173094000,183573000,241974000,173973000,NVDA
2012-10-28,USD,636658000,1204110000,567452000,567452000,252217000,100261000,284180000,384441000,4701000,None,None,4701000,None,-3290000,None,57148000,253628000,44548000,None,209080000,208780000,252217000,309365000,209080000,NVDA
2012-07-29,USD,540719000,1044270000,503551000,503551000,139623000,119903000,281193000,401096000,5316000,None,None,5316000,None,269000,None,56195000,145208000,26162000,None,119046000,119758000,139623000,195818000,119046000,NVDA
2012-04-29,USD,463364000,924877000,461513000,461513000,72826000,106636000,283902000,390538000,5198000,None,None,5198000,None,-929000,None,54491000,77095000,16658000,None,60437000,60270000,72826000,127317000,60437000,NVDA
2012-01-29,USD,490013000,953194000,463181000,463181000,122317000,100834000,266862000,367696000,4213000,None,None,1124000,None,1136000,None,51895000,124577000,8552000,None,477613000,117641000,122317000,174212000,116025000,NVDA
2011-10-30,USD,556717000,1066180000,509463000,509463000,197090000,103129000,256498000,359627000,4356000,None,None,4356000,None,3341000,None,52387000,204787000,26514000,None,178273000,172836000,197090000,249477000,178273000,NVDA
2011-07-31,USD,525284000,1016517000,491233000,5000000,174030000,103533000,247721000,351254000,5266000,None,None,5266000,None,-1749000,None,52160000,177547000,25974000,None,151573000,154886000,174030000,226190000,151573000,NVDA
2011-05-01,USD,484503000,962039000,477536000,477536000,154862000,98117000,231524000,329641000,5313000,None,None,5313000,None,-3690000,None,47764000,156485000,21266000,None,483203000,136068000,154862000,202626000,135219000,NVDA
2011-01-30,USD,426359000,886376000,460017000,460017000,179778000,88018000,215563000,246581000,4461000,None,None,14596000,None,4794000,None,46393000,185906000,14255000,None,426359000,169254000,179778000,226171000,171651000,NVDA
2010-10-31,USD,392062000,843912000,451850000,451850000,103783000,83752000,204527000,288279000,4220000,None,None,4220000,None,-4418000,None,46786000,103585000,18723000,None,84862000,86295000,103783000,150569000,84862000,NVDA
2010-08-01,USD,134292000,811208000,676916000,676916000,-175207000,98864000,210635000,309499000,4805000,None,None,4805000,None,1355000,None,46573000,-169047000,-28086000,None,-387800000,-140599000,-175207000,-128634000,-140961000,NVDA
2010-05-02,USD,456377000,1001813000,545436000,545436000,147393000,90879000,218105000,308984000,5571000,None,None,5571000,None,-2239000,None,47147000,150725000,13131000,None,456377000,136296000,147393000,194540000,137594000,NVDA
2010-01-31,USD,438721000,982488000,543767000,543767000,134282000,88188000,216251000,304439000,5768000,None,None,20667000,None,2691000,None,47914000,139421000,8345000,None,438721000,131076000,134282000,182196000,131076000,NVDA
2009-10-25,USD,391783000,903206000,511423000,511423000,107845000,85990000,197948000,283938000,5444000,None,None,5444000,None,-3082000,None,48770000,110207000,2630000,None,107577000,108552000,107845000,156615000,107577000,NVDA
2009-07-26,USD,156723000,776520000,619797000,619797000,-110107000,73975000,192855000,266830000,None,None,None,5779000,None,-2773000,None,49322000,-107101000,-1799000,None,None,-101563000,-110107000,-60785000,-105302000,NVDA
2009-04-26,USD,189696000,664231000,474535000,474535000,-230965000,118864000,301797000,420661000,None,None,None,6124000,None,20000,None,50658000,-224821000,-23483000,None,None,None,-230965000,-180307000,-201338000,NVDA
2009-01-25,USD,141666000,481140000,339474000,339474000,-175083000,86440000,211779000,316749000,None,None,None,406000,None,-1894000,None,48055000,-170375000,-22710000,None,None,None,-175083000,-127028000,-147665000,NVDA
2008-10-26,USD,367843000,897655000,529812000,529812000,56796000,90349000,212360000,311047000,None,None,None,4200000,None,-5240000,None,49304000,61003000,-745000,None,None,None,56796000,106100000,61748000,NVDA
2008-07-27,USD,149917000,892676000,742759000,742759000,-155392000,92399000,212910000,305309000,None,None,None,8800000,None,-3289000,None,46306000,-146600000,-25671000,None,None,None,-155392000,-105797000,-120929000,NVDA
