fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2006-03-31,CNY,399142985.45,483161695.14,84018709.69,84018709.69,618507254.51,82483411.77,25845423.12,-219364269.06,None,None,None,7690.05,None,None,None,26881312.99,318851876.92,33337343.53,None,0,None,671440008.45,698321321.44,285514533.39,NTES
2005-12-31,CNY,399142985.45,483161695.14,84018709.69,84018709.69,618507254.51,72891791.62,25845423.12,-219364269.06,None,None,None,7690.05,None,None,None,26881312.99,318851876.92,33337343.53,None,0,None,671440008.45,698321321.44,285514533.39,NTES
2005-09-30,CNY,370913508.58,443443592.88,72530084.31,72530084.31,276165320.15,77398492.53,17349695.90,94748188.42,None,None,None,1000,None,None,None,3186553.80,285204323.84,26562272.76,None,0,None,282153384.66,285339938.46,258642051.07,NTES
2005-06-30,CNY,326859424.93,392797017.17,65937592.23,65937592.23,246748464.40,65501325.45,14609635.08,80110960.53,None,None,None,42000,None,None,None,837003.75,259808015.89,16960654.51,None,0,None,246386121.50,247223125.24,242847361.38,NTES
2005-03-31,CNY,207289297.95,271360089.30,64070791.35,64070791.35,130244990.47,57100501.55,10158919.24,77044307.48,None,None,None,42000,None,None,None,321546.28,137669198.39,7567055.76,None,0,None,172511591.30,172833137.58,130102142.63,NTES
2004-12-31,CNY,207289297.95,271360089.30,64070791.35,64070791.35,130244990.47,50329088.24,10158919.24,77044307.48,None,None,None,128000,None,None,None,321546.28,137669198.39,7567055.76,None,0,None,172511591.30,172833137.58,130102142.63,NTES
2004-09-30,CNY,189830280.83,238623667.13,48793386.30,48793386.30,108812184.07,28577672,8572454.79,81018096.77,None,None,None,846210,None,None,None,9721528.23,114748586.16,5667519.50,None,0,None,91349352.14,101070880.37,109081066.66,NTES
2004-06-30,CNY,164284464.57,206766332.68,42481868.12,42481868.12,100627643.39,55228695.94,8428125.24,63656821.18,None,None,None,126000,None,None,None,8703299.23,105535684.02,7224689.19,None,0,None,99522882.88,108226182.11,98310994.83,NTES
2004-03-31,CNY,136261701.65,161851632.18,25589930.53,25589930.53,98305920.32,43360477.85,6741568.08,37806774.63,None,None,None,1401041000,None,None,None,-247831.25,102690699.09,8575890.22,None,0,None,98305920.32,98058089.07,94114808.87,NTES
2003-12-31,CNY,136261701.65,161851632.18,25589930.53,25589930.53,98305920.32,31214213.25,6741568.08,37806774.63,None,None,None,1401041000,None,None,None,-247831.25,102690699.09,8575890.22,None,0,None,98305920.32,98058089.07,94114808.87,NTES
2003-09-30,CNY,121186544.81,138966959.68,17780414.87,17780414.87,87074010.51,30016737.46,4095796.83,34112534.29,None,None,None,0,None,None,None,121233.51,90593722.61,6492925.56,None,0,None,87074010.51,87195244.02,84100797.04,NTES
2024-02-03,USD,664100000,1373900000,1360300000,762400000,-33300000,212000000,459600000,1057500000,None,-52600000,3000000,52600000,1426500000,-4400000,None,360100000,-87300000,305400000,52600000,-551800000,-390200000,-34700000,325400000,-392700000,MRVL
2023-10-28,USD,551200000,1366000000,1353600000,867400000,-146300000,213000000,481100000,967300000,None,-52600000,1700000,52600000,1418600000,9700000,None,269800000,-187500000,-23200000,52600000,-111700000,-164700000,-134900000,134900000,-164300000,MRVL
2023-07-29,USD,521100000,1287100000,1323100000,819800000,-205700000,210000000,474800000,978100000,None,-53800000,1600000,53800000,1340900000,6300000,None,271800000,-251600000,-44100000,53800000,-153700000,-207600000,-197800000,74000000,-207500000,MRVL
2023-04-29,USD,557200000,1269000000,1371800000,764500000,-182400000,199000000,480700000,1088000000,None,-52700000,2500000,52700000,1321700000,300000,None,348400000,-232300000,-63400000,52700000,-116200000,-169800000,-179600000,168800000,-168900000,MRVL
2023-01-28,USD,673300000,1369200000,835900000,745200000,23300000,203400000,443100000,533800000,None,-49300000,2500000,49300000,1418500000,300000,None,-736300000,-23200000,-7800000,49300000,-136700000,-14600000,26100000,-710200000,-15400000,MRVL
2022-10-29,USD,777300000,1492100000,1237700000,760000000,105800000,207800000,448100000,825800000,None,-45200000,1500000,45200000,1537300000,3200000,None,269900000,65300000,52000000,45200000,58500000,12500000,110500000,380400000,13300000,MRVL
2022-07-30,USD,786000000,1477100000,1214400000,730900000,39100000,211700000,449000000,1017500000,None,-39800000,800000,39800000,1516900000,3700000,None,271800000,3800000,-500000,39800000,44100000,4300000,43600000,315400000,4300000,MRVL
2022-04-30,USD,750900000,1410600000,1279900000,696000000,69800000,235700000,444100000,1028000000,None,-36300000,500000,36300000,1446900000,5200000,None,348200000,39200000,204900000,36300000,-129400000,-165700000,75500000,423700000,-165700000,MRVL
2022-01-29,USD,686400000,1306902000,839206000,656600000,34700000,790390000,399200000,581931000,None,-34963000,37000,35000000,1341865000,2200000,None,-608377000,2100000,-4100000,34963000,-98210000,6200000,37100000,-571277000,6200000,MRVL
2021-10-30,USD,587800000,1175822000,1151992000,623400000,-33400000,243400000,371900000,900461000,None,-35423000,-23000,35400000,1211245000,1000000,None,279300000,-67600000,-5000000,35423000,-27109000,-62600000,-32200000,247100000,-62600000,MRVL
2021-07-31,USD,371800000,1042067000,1252212000,704100000,-266700000,259200000,367000000,915204000,None,-33814000,-14000,33800000,1075881000,-1700000,None,276700000,-302000000,-25600000,33814000,-242572000,-276400000,-268200000,8500000,-276400000,MRVL
2021-05-01,USD,418200000,797200000,796000000,414100000,-82300000,201500000,286100000,668000000,None,-35100000,None,35100000,832300000,1200000,None,180400000,-116000000,-27800000,35100000,-53100000,-88200000,-80900000,99500000,-88200000,MRVL
2021-01-30,USD,421082000,797819000,376687000,376737000,-1747000,201466000,260340000,377298000,None,-34919000,222000,20769000,None,-713000,None,157672000,-22872000,-39406000,None,-88242000,16534000,-2103000,201135000,16534000,MRVL
2020-10-31,USD,381060000,750143000,369083000,369083000,-9390000,None,255637000,371138000,None,None,None,16066000,None,299000,None,157267000,-24549000,-1641000,None,None,-23358000,-8483000,168096000,-22908000,MRVL
2020-08-01,USD,359256000,727297000,368041000,368041000,-151267000,112794000,277139000,389933000,None,-15458000,608000,15635000,None,-440000,None,163184000,-166765000,-8872000,None,-22908000,-158311000,-151130000,132644000,-157893000,MRVL
2020-05-02,USD,326902000,693641000,366739000,366739000,-95996000,122027000,279584000,401611000,None,None,None,16830000,None,3754000,None,163405000,-108014000,5019000,None,None,-112165000,-91184000,93508000,-113033000,MRVL
2023-12-31,USD,1125200000,1613500000,488300000,488300000,462800000,662400000,None,1495500000,None,-50100000,None,50100000,1613500000,None,9100000,187000000,488200000,99200000,50100000,377500000,443000000,538300000,725300000,389000000,ROP
2023-09-30,USD,1096300000,1563400000,467100000,467100000,446100000,650200000,None,650200000,None,-42400000,None,42400000,1563400000,None,9000000,182200000,444200000,97000000,42400000,345600000,297100000,486600000,668800000,347200000,ROP
2023-06-30,USD,1067100000,1531200000,464100000,464100000,435300000,631800000,None,631800000,None,-34800000,None,34800000,1531200000,63200000,8700000,175500000,467600000,102700000,34800000,361000000,401100000,502400000,677900000,364900000,ROP
2023-03-31,USD,1018600000,1469700000,451100000,451100000,401000000,617600000,None,792700000,None,-37400000,38600000,37400000,1469700000,-3500000,8600000,175100000,358900000,75800000,37400000,284300000,307200000,396300000,571400000,283100000,ROP
2022-12-31,USD,1002300000,1430900000,428600000,428600000,412500000,589800000,None,1294000000,None,-53800000,53800000,53800000,1430900000,None,9300000,174400000,1989500000,61100000,53800000,247300000,2210100000,2043300000,2217700000,1928400000,ROP
2022-09-30,USD,941800000,1350300000,408500000,408500000,393200000,548600000,None,548600000,None,-41300000,41300000,41300000,1350300000,3600000,9300000,147100000,405600000,78600000,41300000,276900000,146100000,446900000,594000000,327000000,ROP
2022-06-30,USD,911500000,1310800000,399300000,399300000,362900000,548600000,None,548600000,None,-44700000,44700000,44700000,1310800000,-1300000,9100000,143200000,360700000,91900000,44700000,225000000,187000000,405400000,548600000,268800000,ROP
2022-03-31,USD,897200000,1279800000,382600000,496500000,355900000,541300000,None,757100000,None,-52600000,52600000,52600000,1526600000,-1900000,9600000,148100000,2085300000,64800000,52600000,236400000,1997600000,2137900000,2286000000,2020500000,ROP
2021-12-31,USD,880400000,1256600000,376200000,494300000,260500000,525500000,None,1371400000,None,-55900000,-200000,55700000,1512300000,-1300000,10100000,145600000,325100000,37300000,55900000,167100000,255200000,380800000,526400000,287800000,ROP
2021-09-30,USD,871700000,1232100000,360400000,466700000,346900000,524800000,None,592600000,None,-58200000,58200000,58200000,1462800000,-1700000,10400000,145600000,365300000,75800000,58200000,210800000,254100000,423500000,569100000,289500000,ROP
2021-06-30,USD,839200000,1189800000,350600000,553500000,316200000,523000000,None,616100000,None,-59500000,59500000,59500000,1587600000,900000,10400000,146600000,338400000,52100000,59500000,204400000,303600000,397900000,544500000,286300000,ROP
2021-03-31,USD,816300000,1256400000,440100000,534800000,317600000,561400000,None,739900000,None,-60600000,60600000,60600000,1528600000,27000000,13100000,146600000,360200000,71200000,60600000,223000000,303600000,420800000,567400000,289000000,ROP
2020-12-31,USD,900900000,946300000,45400000,538700000,343000000,306000000,None,1179600000,None,-63700000,63700000,63700000,1505300000,500000,7500000,147600000,272100000,16300000,63700000,225000000,350200000,335800000,483400000,255800000,ROP
2020-09-30,USD,809900000,1198200000,388300000,490200000,330500000,479400000,None,508300000,None,-62300000,-100000,62200000,1366100000,-2200000,8000000,116800000,293600000,59200000,62300000,207000000,277800000,355800000,472600000,234400000,ROP
2020-06-30,USD,772500000,1233800000,461300000,461300000,291600000,510100000,None,510100000,None,-47500000,47500000,47500000,1305000000,-2000000,12300000,101200000,284100000,64900000,47500000,184000000,275400000,331600000,432800000,219200000,ROP
2020-03-31,USD,787500000,1281400000,493900000,493900000,308400000,507600000,None,609400000,None,-45400000,45400000,45400000,1350700000,800000,12800000,101800000,304600000,64300000,45400000,209500000,112100000,350000000,451800000,240300000,ROP
2019-12-31,USD,892900000,1042700000,149800000,501900000,398400000,377600000,None,1056800000,None,-49000000,-400000,48600000,1394800000,798600000,7200000,103600000,1105900000,234800000,49000000,743200000,943400000,1154500000,1258100000,871100000,ROP
2019-09-30,USD,873600000,1354500000,480900000,480900000,385200000,488400000,None,488400000,None,-48800000,48800000,48800000,1354500000,1500000,12500000,93800000,337900000,60400000,48800000,277500000,235600000,386700000,480500000,277500000,ROP
2019-06-30,USD,850000000,1330300000,480300000,480300000,368400000,481600000,None,481600000,None,-45100000,45100000,45100000,1330300000,-1000000,11700000,86500000,322300000,72600000,45100000,249700000,221100000,367400000,453900000,249700000,ROP
2019-03-31,USD,810600000,1287200000,476600000,476600000,346400000,464200000,None,427500000,None,-43700000,None,43700000,1406800000,116500000,11700000,82900000,419200000,49600000,43700000,369600000,398300000,462900000,545800000,369600000,ROP
2018-12-31,USD,873100000,1376300000,503200000,503200000,364400000,508700000,316800000,889700000,None,-47300000,None,47300000,1376300000,None,12200000,64200000,318100000,61000000,47300000,364400000,213400000,365400000,429600000,257100000,ROP
2018-09-30,USD,840000000,1318700000,478700000,478700000,377500000,462500000,None,468900000,None,-48400000,None,48400000,2621500000,-17500000,12100000,6400000,311600000,64000000,64300000,247600000,252600000,360000000,366400000,247600000,ROP
2018-06-30,USD,815900000,1293700000,477800000,477800000,354300000,461600000,None,468000000,None,-43200000,None,43200000,1293700000,2300000,12600000,6400000,313400000,85000000,43200000,228400000,152200000,356600000,363000000,228400000,ROP
2018-03-31,USD,750500000,1202500000,452000000,452000000,300200000,450300000,None,530500000,None,-43200000,None,43200000,1202500000,-1700000,12600000,80200000,255300000,44000000,43200000,211300000,269100000,298500000,378700000,211300000,ROP
2017-12-31,USD,765100000,1226600000,461500000,461471000,346900000,418200000,281100000,773163000,None,-43365000,35000,43400000,1226600000,-877000,12700000,73934000,303400000,-140500000,43365000,346983000,434900000,346800000,420734000,443900000,ROP
2017-09-30,USD,726400000,1159900000,433500000,433492000,310800000,415600000,None,415673000,None,-45523000,-23000,45500000,1159900000,None,12500000,74332000,264600000,74300000,45523000,190273000,257800000,310100000,384432000,190300000,ROP
2017-06-30,USD,705700000,1134700000,429000000,429021000,294200000,411500000,None,411392000,None,-45813000,-13000,45800000,1134700000,6969000,11900000,74188000,255400000,75900000,45813000,179556000,229100000,301200000,375388000,179500000,ROP
2017-03-31,USD,667600000,1086300000,418700000,418691000,258300000,409300000,None,482356000,None,-45865000,35000,45900000,1086300000,-1047000,12400000,72998000,211300000,53200000,45865000,158071000,188500000,257200000,330198000,158100000,ROP
2016-12-31,USD,626878000,1010785000,383907000,383922000,289104000,337727000,195400000,587179000,None,-30483000,41000,30524000,-2900000,-355000,9346000,54005000,258259000,76178000,30483000,289104000,105809000,288783000,342788000,182081000,ROP
2016-09-30,USD,578493000,945144000,366651000,366651000,267390000,311103000,None,311103000,None,-26800000,None,26800000,-871000,-534000,8902000,49430000,240056000,72977000,27671000,167079000,176133000,266856000,316286000,167079000,ROP
2016-06-30,USD,567520000,931558000,364038000,364038000,253078000,314442000,None,314442000,None,-26863000,None,26863000,None,-1334000,9350000,50170000,224881000,66812000,26863000,158069000,111599000,251744000,301914000,158069000,ROP
2016-03-31,USD,559519000,902423000,342904000,342904000,244991000,314528000,None,364077000,None,-27413000,None,27413000,None,-129000,9702000,49549000,217449000,66033000,27413000,151416000,153159000,244862000,294411000,151416000,ROP
2015-12-31,USD,579091000,943640000,364549000,364549000,278677000,300414000,164200000,581784000,None,-23843000,None,23843000,-71560000,60600000,9731000,46310000,315434000,106837000,23843000,278677000,173290000,339277000,385587000,208597000,ROP
2015-09-30,USD,533483000,883933000,350450000,350450000,250371000,283112000,None,283112000,None,-20369000,None,20369000,0,251000,9037000,41008000,230253000,69836000,20369000,160417000,110733000,250622000,291630000,160417000,ROP
2015-06-30,USD,533911000,889541000,355630000,355630000,251974000,281937000,None,281937000,None,-20177000,None,20177000,None,-1520000,9537000,40330000,230277000,58997000,20177000,171280000,208492000,250454000,290784000,171280000,ROP
2015-03-31,USD,518161000,865281000,347120000,347120000,246896000,271265000,None,309693000,None,-19836000,None,19836000,None,-679000,9880000,38428000,226381000,70608000,19836000,155773000,62700000,246217000,284645000,155773000,ROP
2014-12-31,USD,565741000,946145000,380404000,380404000,283749000,281992000,147900000,469107000,None,-19285000,None,19285000,None,-422000,10448000,39215000,264042000,78106000,19285000,283749000,124689000,283327000,322542000,185936000,ROP
2014-09-30,USD,524040000,884122000,360082000,360082000,245658000,278382000,None,278382000,None,-20013000,None,20013000,None,552000,10353000,39684000,226197000,70687000,20013000,155510000,94755000,246210000,285894000,155510000,ROP
2014-06-30,USD,523182000,885175000,361993000,361993000,246666000,276516000,None,276516000,None,-19512000,None,19512000,None,-930000,10423000,37456000,226224000,68863000,19512000,157361000,177164000,245736000,283192000,157361000,ROP
2014-03-31,USD,488936000,834052000,345116000,345116000,223400000,265536000,None,325402000,None,-19827000,None,19827000,None,1420000,9666000,40039000,204993000,57767000,19827000,147226000,134415000,224820000,264859000,147226000,ROP
2013-12-31,USD,533220000,889173000,355953000,355953000,258089000,275131000,145700000,521972000,None,-20115000,None,20115000,-3900000,-645000,9487000,41226000,237329000,71626000,20115000,258089000,160468000,257444000,298670000,165703000,ROP
2013-09-30,USD,482625000,827810000,345185000,345185000,219349000,263276000,None,287981000,None,-24705000,None,24705000,0,409000,9527000,40530000,195053000,58730000,24705000,136323000,168225000,219758000,260288000,136323000,ROP
2013-06-30,USD,445507000,784010000,338503000,338503000,179746000,265761000,None,288122000,None,-22361000,None,22361000,None,2536000,9400000,38660000,159921000,48568000,22361000,111353000,107721000,182282000,220942000,111353000,ROP
2013-03-31,USD,421576000,737135000,315559000,315559000,185177000,236399000,None,304333000,None,-20858000,None,20858000,None,-2492000,9342000,34936000,161827000,36913000,20858000,124914000,86425000,182685000,217621000,124914000,ROP
2012-12-31,USD,466361000,809910000,343549000,343549000,225242000,241119000,125900000,459447000,None,-20509000,None,20509000,0,106000,9486000,35111000,204839000,61309000,20509000,225242000,145919000,225348000,260459000,143530000,ROP
2012-09-30,USD,416555000,747641000,331086000,331086000,183257000,233298000,None,261236000,None,-16456000,None,16456000,-1043000,-2423000,9452000,30678000,164378000,47670000,17499000,116708000,153103000,180834000,211512000,116708000,ROP
2012-06-30,USD,397608000,724872000,327264000,327264000,178784000,218824000,None,243650000,None,-15077000,None,15077000,None,-574000,9501000,26861000,163133000,48320000,15077000,114813000,81605000,178210000,205071000,114813000,ROP
2012-03-31,USD,391193000,711066000,319873000,319873000,170304000,220889000,None,272935000,None,-15483000,None,15483000,None,-490000,9449000,26609000,154331000,46022000,15483000,108309000,127470000,169814000,196423000,108309000,ROP
2011-12-31,USD,405849000,739204000,333355000,333355000,187354000,218495000,121700000,420409000,None,-15383000,None,15383000,0,-548000,9111000,26897000,171423000,49747000,15383000,187354000,109795000,186806000,213703000,121676000,ROP
2011-09-30,USD,382556000,712705000,330149000,330149000,167215000,215341000,None,238374000,None,-15373000,None,15373000,0,690000,8804000,27381000,152532000,42251000,15373000,110281000,82535000,167905000,195286000,110281000,ROP
2011-06-30,USD,377063000,699871000,322808000,322808000,163970000,213093000,None,236989000,None,-16196000,None,16196000,None,7243000,9609000,25802000,155017000,48706000,16196000,106311000,98550000,171213000,197015000,106311000,ROP
2011-03-31,USD,350096000,645309000,295213000,295213000,142000000,208096000,None,258537000,None,-16696000,None,16696000,None,711000,9256000,25645000,126015000,37036000,16696000,88979000,126189000,142711000,168356000,88979000,ROP
2010-12-31,USD,371865000,679479000,307614000,307614000,166158000,205707000,102400000,385385000,None,-16925000,None,16925000,None,-788000,9457000,25453000,148445000,41134000,16925000,166158000,98775000,165370000,190823000,107311000,ROP
2010-09-30,USD,321749000,605088000,283339000,283339000,128233000,193516000,None,216950000,None,-17134000,None,17134000,None,2631000,9110000,23732000,113730000,29467000,17134000,84263000,121100000,130864000,154596000,84263000,ROP
2010-06-30,USD,301947000,567104000,265157000,265157000,119187000,182760000,None,205153000,None,-16293000,None,16293000,None,-1657000,8752000,19785000,101237000,29956000,16293000,71281000,54264000,117530000,137315000,71281000,ROP
2010-03-31,USD,279565000,534441000,254876000,254876000,100716000,178849000,None,214715000,None,-16181000,None,16181000,None,447000,9409000,19685000,84982000,25257000,16181000,59725000,28474000,101163000,120848000,59725000,ROP
2009-12-31,USD,291412000,553638000,262226000,262226000,120768000,170644000,83400000,259741000,None,-16836000,None,16836000,None,None,8335000,18998000,103931000,32007000,17239000,120768000,71924000,120767000,139765000,71924000,ROP
2009-09-30,USD,245520000,485676000,240156000,240156000,91872000,153648000,None,168085000,None,-14437000,None,14437000,None,105000,8308000,17199000,77540000,21130000,14437000,56410000,73162000,91977000,109176000,56410000,ROP
2009-06-30,USD,255070000,504910000,249840000,249840000,95964000,159106000,None,172868000,None,-13762000,None,13762000,None,None,8751000,25602000,85370000,25782000,13762000,59588000,104247000,99132000,99132000,59588000,ROP
2009-03-31,USD,251136000,505444000,254308000,254308000,86792000,164344000,None,164344000,None,None,None,13509000,None,None,8769000,26226000,72927000,21368000,None,None,None,86436000,113018000,51559000,ROP
2008-12-31,USD,297808000,575862000,278054000,278054000,119055000,178753000,87400000,178753000,None,None,None,18677000,None,None,9125000,27745000,105546000,34675000,None,None,None,124223000,145105000,70871000,ROP
2008-09-30,USD,308760000,593100000,284340000,284340000,132299000,176461000,None,176461000,None,None,None,16122000,None,None,8585000,26591000,113341000,39312000,None,None,None,129463000,161726000,74029000,ROP
2008-06-30,USD,305330000,594414000,289084000,289084000,126541000,178789000,None,178789000,None,None,None,12055000,None,None,None,25251000,113850000,39327000,None,None,None,125905000,152428000,74523000,ROP
2023-12-31,USD,267000000,2306000000,2039000000,1229000000,-89000000,780000000,253000000,1064000000,None,51000000,None,151000000,2303000000,-101000000,29000000,30000000,-137000000,17000000,None,-156000000,-13000000,-89000000,-59000000,-154000000,DASH
2023-09-30,USD,240000000,2164000000,1924000000,1156000000,-108000000,738000000,250000000,1018000000,None,40000000,40000000,None,2164000000,-1000000,31000000,30000000,-67000000,6000000,None,-75000000,-150000000,-108000000,-78000000,-73000000,DASH
2023-06-30,USD,152000000,2133000000,1981000000,1135000000,-211000000,812000000,269000000,1115000000,None,34000000,34000000,None,2133000000,-4000000,33000000,34000000,-179000000,-9000000,None,-172000000,-179000000,-211000000,-177000000,-170000000,DASH
2023-03-31,USD,149000000,2034000000,1885000000,1069000000,-171000000,781000000,231000000,1047000000,None,-1000000,28000000,1000000,2035000000,-1000000,33000000,33000000,-144000000,17000000,1000000,-162000000,-110000000,-143000000,-110000000,-161000000,DASH
2022-12-31,USD,-38000000,1822000000,1860000000,1014000000,-370000000,721000000,250000000,1097000000,None,-1000000,17000000,1000000,1818000000,-305000000,30000000,32000000,-657000000,-17000000,1000000,-642000000,-381000000,-656000000,-624000000,-640000000,DASH
2022-09-30,USD,-9000000,1701000000,1710000000,931000000,-308000000,734000000,226000000,1005000000,None,0,9000000,0,1701000000,-2000000,29000000,45000000,-300000000,-5000000,0,-296000000,-480000000,-300000000,-255000000,-295000000,DASH
2022-06-30,USD,-7000000,1607000000,1614000000,880000000,-273000000,715000000,205000000,939000000,None,-1000000,5000000,1000000,1608000000,-3000000,27000000,19000000,-272000000,-9000000,1000000,-263000000,-356000000,-271000000,-252000000,-263000000,DASH
2022-03-31,USD,27000000,1454000000,1427000000,763000000,-173000000,659000000,148000000,812000000,None,0,1000000,0,1456000000,5000000,27000000,3000000,-167000000,0,0,-167000000,-177000000,-167000000,-164000000,-167000000,DASH
2021-12-31,USD,17000000,1297000000,1280000000,635000000,-154000000,637000000,133000000,779000000,None,-1000000,1000000,1000000,1300000000,1000000,22000000,3000000,-153000000,2000000,1000000,-155000000,-159000000,-152000000,-149000000,-155000000,DASH
2021-09-30,USD,53000000,1275000000,1222000000,585000000,-100000000,634000000,115000000,752000000,None,0,None,0,1275000000,-1000000,20000000,3000000,-101000000,0,0,-101000000,-101000000,-101000000,-98000000,-101000000,DASH
2021-06-30,USD,34000000,1235000000,1201000000,555000000,-99000000,643000000,100000000,746000000,None,-1000000,None,1000000,1236000000,0,20000000,3000000,-100000000,2000000,1000000,-102000000,-102000000,-99000000,-96000000,-102000000,DASH
2021-03-31,USD,-36000000,1049000000,1085000000,563000000,-99000000,502000000,82000000,588000000,None,-12000000,2000000,12000000,1077000000,0,18000000,4000000,-109000000,1000000,12000000,-110000000,-110000000,-97000000,-93000000,-110000000,DASH
2020-12-31,USD,501000000,970000000,469000000,469000000,-305000000,219000000,209000000,806000000,None,-9000000,1000000,10000000,None,3000000,17000000,31000000,-311000000,1000000,None,-312000000,-313000000,-301000000,-270000000,-312000000,DASH
2020-09-30,USD,497000000,879000000,382000000,382000000,-35000000,167000000,41000000,532000000,None,-8000000,1000000,9000000,None,1000000,14000000,34000000,-42000000,1000000,None,-43000000,-44000000,-33000000,1000000,-43000000,DASH
2020-06-30,USD,352000000,675000000,323000000,323000000,27000000,88000000,38000000,325000000,None,-7000000,2000000,9000000,None,3000000,12000000,31000000,23000000,0,None,23000000,22000000,32000000,63000000,23000000,DASH
2020-03-31,USD,168000000,362000000,194000000,194000000,-123000000,82000000,33000000,291000000,None,-1000000,3000000,4000000,None,-4000000,9000000,24000000,-128000000,1000000,None,-129000000,-126000000,-124000000,-100000000,-129000000,DASH
