fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2014-02-28,USD,5731000000,9307000000,3576000000,804000000,3567000000,2179000000,1292000000,4287000000,67000000,-228000000,None,228000000,-143000000,14000000,150000000,560000000,3249000000,684000000,228000000,2542000000,2565000000,3477000000,4037000000,2565000000,ORCL
2013-11-30,USD,5551000000,9275000000,3724000000,851000000,3410000000,2227000000,1273000000,4453000000,65000000,-230000000,None,230000000,-121000000,37000000,152000000,577000000,3203000000,650000000,230000000,2518000000,2553000000,3433000000,4010000000,2553000000,ORCL
2013-08-31,USD,4937000000,8372000000,3435000000,806000000,2873000000,1968000000,1237000000,4083000000,57000000,-217000000,None,217000000,-35000000,2000000,150000000,595000000,2663000000,472000000,217000000,2174000000,2191000000,2880000000,3475000000,2191000000,ORCL
2013-05-31,USD,7213000000,10947000000,3734000000,879000000,5000000000,2482000000,1264000000,4446000000,57000000,-209000000,None,209000000,-12000000,9000000,146000000,596000000,4826000000,1020000000,209000000,1323000000,3504000000,5035000000,5631000000,3806000000,ORCL
2013-02-28,USD,5382000000,8958000000,3576000000,854000000,3334000000,2062000000,1186000000,4113000000,62000000,-205000000,None,205000000,-87000000,15000000,139000000,586000000,3090000000,586000000,205000000,3266000000,2436000000,3295000000,3881000000,2504000000,ORCL
2012-11-30,USD,5534000000,9094000000,3560000000,930000000,3471000000,2036000000,1199000000,4024000000,61000000,-195000000,None,195000000,-37000000,11000000,134000000,584000000,3280000000,699000000,195000000,3444000000,2492000000,3475000000,4059000000,2581000000,ORCL
2012-08-31,USD,4971000000,8181000000,3210000000,884000000,2879000000,1820000000,1201000000,3715000000,57000000,-188000000,None,188000000,-26000000,13000000,127000000,619000000,2702000000,668000000,188000000,2793000000,2233000000,2890000000,3509000000,2034000000,ORCL
2012-05-31,USD,6872000000,10916000000,4044000000,955000000,4595000000,2378000000,1226000000,4599000000,56000000,-192000000,None,192000000,-37000000,-8000000,136000000,640000000,4383000000,931000000,192000000,16529000000,3324000000,4575000000,5215000000,3452000000,ORCL
2012-02-29,USD,5448000000,9039000000,3591000000,922000000,3317000000,1961000000,1145000000,4004000000,60000000,-190000000,None,190000000,-28000000,24000000,124000000,606000000,3148000000,650000000,190000000,2653000000,2622000000,3338000000,3944000000,2498000000,ORCL
2011-11-30,USD,5240000000,8792000000,3552000000,929000000,3111000000,1974000000,1102000000,3917000000,58000000,-192000000,None,192000000,-10000000,18000000,109000000,592000000,2960000000,768000000,192000000,2359000000,1892000000,3152000000,3744000000,2192000000,ORCL
2011-08-31,USD,4785000000,8374000000,3589000000,936000000,2683000000,1941000000,1050000000,3895000000,57000000,-192000000,None,192000000,-29000000,-20000000,117000000,592000000,2471000000,631000000,192000000,2004000000,1890000000,2663000000,3255000000,1840000000,ORCL
2011-05-31,USD,10265000000,10775000000,510000000,659000000,4359000000,2353000000,1170000000,4606000000,45000000,-195000000,None,195000000,-41000000,26000000,85000000,599000000,3630000000,961000000,195000000,3380000000,3269000000,4359000000,4424000000,2669000000,ORCL
2011-02-28,USD,8299000000,8764000000,465000000,593000000,2987000000,1904000000,1127000000,3969000000,44000000,-204000000,None,204000000,-30000000,28000000,89000000,612000000,2977000000,683000000,204000000,2294000000,2216000000,2987000000,3793000000,2294000000,ORCL
2010-11-30,USD,8057000000,8582000000,525000000,663000000,2770000000,1686000000,1119000000,3749000000,39000000,-214000000,None,214000000,33000000,40000000,95000000,614000000,2838000000,776000000,214000000,2062000000,2041000000,2770000000,3666000000,2062000000,ORCL
2010-08-31,USD,6945000000,7502000000,557000000,609000000,1917000000,1605000000,1103000000,3719000000,34000000,-196000000,34000000,196000000,49000000,17000000,99000000,603000000,1965000000,443000000,196000000,1522000000,1504000000,1917000000,2764000000,1522000000,ORCL
2010-05-31,USD,8831000000,9505000000,674000000,599000000,3300000000,2037000000,1063000000,3762000000,31000000,201000000,402000000,201000000,-39000000,16000000,102000000,604000000,2522000000,712000000,-201000000,2564000000,-3802000000,3300000000,3327000000,1810000000,ORCL
2010-02-28,USD,6198000000,6404000000,206000000,397000000,1843000000,1477000000,823000000,2956000000,27000000,186000000,372000000,186000000,-88000000,10000000,73000000,502000000,1768000000,393000000,-186000000,1375000000,974000000,1843000000,2456000000,1375000000,ORCL
2009-11-30,USD,5858000000,5858000000,0,1096000000,2178000000,1316000000,708000000,2396000000,30000000,188000000,376000000,188000000,-2000000,21000000,62000000,436000000,2211000000,565000000,-188000000,1646000000,1658000000,2178000000,2835000000,1646000000,ORCL
2009-08-31,USD,5054000000,5054000000,0,1008000000,1740000000,1161000000,660000000,2127000000,None,179000000,35000000,179000000,None,9000000,61000000,431000000,1741000000,438000000,-179000000,1303000000,1169000000,1740000000,2351000000,1303000000,ORCL
