fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2013-03-31,USD,10678000000,23408000000,12730000000,12457000000,2228000000,5577000000,1644000000,8482000000,None,-94000000,None,94000000,62000000,60000000,822000000,331000000,3604600000,574000000,94000000,3032000000,6355600000,3698600000,4029600000,3030600000,IBM
2012-12-31,USD,15230000000,27671000000,12441000000,13834000000,6629000000,5831000000,1094000000,8615000000,None,-109000000,None,109000000,32000000,47000000,820000000,877000000,8071600000,2241000000,109000000,5833000000,6625600000,8180600000,9057600000,5830600000,IBM
2012-09-30,USD,11732000000,24747000000,13016000000,12757000000,3085000000,5908000000,1534000000,8771000000,None,-124000000,None,124000000,579000000,606000000,866000000,324000000,5072000000,1251000000,124000000,3823000000,8422000000,5196000000,5520000000,3821000000,IBM
2012-06-30,USD,12281000000,25783000000,13502000000,13220000000,3831000000,5837000000,1587000000,8567000000,None,-117000000,None,117000000,-25000000,132000000,859000000,318000000,5159000000,1280000000,117000000,3881000000,7377000000,5276000000,5594000000,3879000000,IBM
2012-03-31,USD,11118000000,24673000000,13555000000,13310000000,2537000000,5886000000,1601000000,8548000000,None,-110000000,None,110000000,143000000,58000000,847000000,310000000,3831400000,769000000,110000000,3067000000,3107400000,3941400000,4251400000,3062400000,IBM
2011-12-31,USD,14722000000,29486000000,14764000000,14487000000,6179000000,6076000000,1555000000,9119000000,None,-113000000,None,113000000,90000000,43000000,888000000,853000000,7273700000,1784000000,113000000,5490000000,9081700000,7386700000,8239700000,5489700000,IBM
2011-09-30,USD,12173000000,26157000000,13984000000,13708000000,4355000000,5662000000,1546000000,7925000000,None,-107000000,None,107000000,-131000000,-128000000,885000000,307000000,5026100000,1188000000,107000000,3839000000,2249100000,5133100000,5440100000,3838100000,IBM
2011-06-30,USD,12385000000,26666000000,14282000000,14013000000,4166000000,6030000000,1569000000,8316000000,None,-97000000,None,97000000,252000000,-97000000,898000000,309000000,4882900000,1221000000,97000000,3664000000,3402900000,4979900000,5288900000,3661900000,IBM
2011-03-31,USD,10858000000,24607000000,13749000000,13506000000,2448000000,5826000000,1587000000,8372000000,None,-93000000,None,93000000,131000000,202000000,918000000,310000000,3814400000,954000000,93000000,2863000000,6347400000,3907400000,4217400000,2860400000,IBM
2010-12-31,USD,14227000000,29018000000,14792000000,14487000000,5178000000,5951000000,1578000000,9285000000,None,-101000000,None,101000000,-135000000,41000000,920000000,870000000,6951400000,1698000000,101000000,5258000000,9246400000,7052400000,7922400000,5253400000,IBM
2010-09-30,USD,11001000000,24271000000,13270000000,13021000000,3959000000,5149000000,1464000000,6256000000,None,-95000000,None,95000000,881000000,106000000,914000000,289000000,4674400000,1088000000,95000000,3589000000,8207400000,4769400000,5058400000,3586400000,IBM
2010-06-30,USD,10809000000,23724000000,12915000000,12641000000,3858000000,5061000000,1475000000,7041000000,None,-90000000,None,90000000,None,95000000,899000000,284000000,4575000000,1190000000,90000000,3385000000,6438000000,4665000000,4949000000,3385000000,IBM
2010-03-31,USD,9976000000,22857000000,12880000000,12608000000,2504000000,5677000000,1509000000,7554000000,None,-82000000,None,82000000,None,545000000,924000000,286000000,3515000000,914000000,82000000,2601000000,2601000000,3597000000,3883000000,2601000000,IBM
2009-12-31,USD,13145000000,27230000000,14085000000,13784000000,5827000000,5560000000,1460000000,7399000000,None,-81000000,None,81000000,-142000000,None,967000000,298000000,6381000000,1568000000,81000000,4813000000,21253000000,6462000000,6760000000,4813000000,IBM
2009-09-30,USD,10627000000,23566000000,12938000000,12637000000,4168000000,5013000000,1446000000,6543000000,None,-84000000,None,84000000,418000000,None,953000000,305000000,4373000000,1159000000,84000000,3214000000,3214000000,4457000000,4762000000,3214000000,IBM
2009-06-30,USD,10581000000,23250000000,12669000000,12366000000,4032000000,5115000000,1434000000,6650000000,None,-101000000,None,101000000,None,None,936000000,1242000000,4262000000,1159000000,101000000,3103000000,3103000000,4363000000,4032000000,3103000000,IBM
2024-01-31,USD,1812000000,3332000000,1520000000,36000000,369000000,1364000000,678000000,2162000000,None,-57000000,22000000,57000000,3386000000,42000000,36000000,120000000,354000000,1000000,57000000,353000000,371000000,369000000,531000000,353000000,INTU
2023-10-31,USD,1647000000,2916000000,1269000000,38000000,307000000,1111000000,680000000,1911000000,None,-65000000,36000000,65000000,2978000000,22000000,33000000,120000000,264000000,23000000,65000000,241000000,218000000,307000000,449000000,241000000,INTU
2023-07-31,USD,1540000000,2883000000,1343000000,41000000,17000000,1181000000,680000000,1982000000,None,-68000000,46000000,68000000,2712000000,46000000,33000000,121000000,-5000000,-94000000,68000000,89000000,95000000,17000000,184000000,89000000,INTU
2023-04-30,USD,4260000000,5955000000,1695000000,40000000,2778000000,1535000000,604000000,2259000000,None,-66000000,28000000,66000000,6018000000,22000000,33000000,120000000,2734000000,647000000,66000000,2087000000,2089000000,2778000000,2920000000,2087000000,INTU
2023-01-31,USD,1570000000,2979000000,1409000000,41000000,270000000,1247000000,630000000,1998000000,None,-65000000,15000000,65000000,3041000000,23000000,47000000,121000000,228000000,60000000,65000000,168000000,192000000,270000000,414000000,168000000,INTU
2022-10-31,USD,1290000000,2551000000,1261000000,41000000,76000000,1099000000,625000000,1845000000,None,-49000000,14000000,49000000,2597000000,5000000,47000000,121000000,32000000,-8000000,49000000,40000000,13000000,76000000,202000000,40000000,INTU
2022-07-31,USD,1146000000,2449000000,1303000000,41000000,-75000000,1141000000,627000000,1889000000,None,-32000000,8000000,32000000,2414000000,8000000,45000000,121000000,-99000000,-43000000,32000000,-56000000,-63000000,-75000000,54000000,-56000000,INTU
2022-04-30,USD,3760000000,5615000000,1855000000,42000000,2395000000,1692000000,600000000,2413000000,None,-21000000,2000000,21000000,5632000000,-1000000,46000000,121000000,2373000000,579000000,21000000,1794000000,1775000000,2395000000,2515000000,1794000000,INTU
2022-01-31,USD,1153000000,2657000000,1504000000,42000000,56000000,1341000000,590000000,2052000000,None,-21000000,None,21000000,2673000000,-5000000,51000000,121000000,30000000,-70000000,21000000,100000000,95000000,56000000,172000000,100000000,INTU
2021-10-31,USD,1125000000,2005000000,880000000,15000000,195000000,812000000,530000000,1395000000,None,-7000000,5000000,7000000,2007000000,50000000,45000000,53000000,238000000,10000000,7000000,228000000,223000000,195000000,298000000,228000000,INTU
2021-07-31,USD,1383000000,2571000000,1188000000,15000000,402000000,1119000000,521000000,1694000000,None,-7000000,8000000,7000000,2561000000,8000000,44000000,54000000,403000000,23000000,7000000,380000000,380000000,402000000,464000000,380000000,INTU
2021-04-30,USD,2956000000,4170000000,1214000000,14000000,1914000000,1146000000,464000000,1664000000,None,-7000000,14000000,7000000,4173000000,14000000,45000000,54000000,1921000000,457000000,7000000,1464000000,1463000000,1914000000,1982000000,1464000000,INTU
2021-01-31,USD,693000000,1573000000,880000000,14000000,-25000000,830000000,368000000,1234000000,None,-7000000,2000000,7000000,1576000000,54000000,40000000,36000000,22000000,2000000,7000000,20000000,32000000,-25000000,65000000,20000000,INTU
2020-10-31,USD,769000000,1319000000,550000000,7000000,209000000,531000000,325000000,868000000,None,-8000000,3000000,8000000,1323000000,9000000,37000000,2000000,210000000,12000000,8000000,198000000,195000000,209000000,220000000,198000000,INTU
2020-07-31,USD,1494000000,1816000000,322000000,322000000,483000000,617000000,393000000,1011000000,None,-7000000,6000000,7000000,1816000000,10000000,44000000,1000000,486000000,41000000,7000000,483000000,457000000,483000000,494000000,445000000,INTU
2020-04-30,USD,2169000000,3002000000,836000000,426000000,1413000000,829000000,332000000,1163000000,None,-2000000,10000000,2000000,3002000000,-3000000,47000000,2000000,1408000000,324000000,2000000,1084000000,1075000000,1413000000,1412000000,1084000000,INTU
2020-01-31,USD,941000000,1696000000,759000000,340000000,270000000,752000000,333000000,1086000000,None,-3000000,11000000,3000000,1696000000,15000000,49000000,1000000,282000000,42000000,3000000,240000000,240000000,270000000,286000000,240000000,INTU
2019-10-31,USD,633000000,1165000000,537000000,290000000,10000000,529000000,334000000,865000000,None,-2000000,12000000,2000000,1165000000,14000000,49000000,2000000,22000000,-35000000,2000000,57000000,58000000,10000000,26000000,57000000,INTU
2019-07-31,USD,713000000,994000000,281000000,281000000,-153000000,531000000,333000000,866000000,None,-3000000,19000000,3000000,994000000,19000000,52000000,2000000,-137000000,-93000000,3000000,-153000000,-42000000,-153000000,-132000000,-44000000,INTU
2019-04-30,USD,2440000000,3272000000,828000000,354000000,1784000000,822000000,311000000,1134000000,None,-4000000,10000000,4000000,3272000000,17000000,48000000,1000000,1797000000,419000000,4000000,1378000000,1376000000,1784000000,1802000000,1378000000,INTU
2019-01-31,USD,804000000,1502000000,694000000,285000000,233000000,688000000,295000000,984000000,None,-4000000,None,4000000,1502000000,6000000,48000000,1000000,235000000,46000000,4000000,189000000,193000000,233000000,240000000,189000000,INTU
2018-10-31,USD,522000000,1016000000,490000000,247000000,-10000000,483000000,294000000,779000000,None,-4000000,None,4000000,1016000000,0,51000000,2000000,-14000000,-48000000,4000000,34000000,30000000,-10000000,-8000000,34000000,INTU
2018-07-31,USD,757000000,864000000,231000000,229000000,-200000000,525000000,311000000,835000000,None,-4000000,None,4000000,-5138000000,11000000,55000000,2000000,-193000000,-155000000,4000000,167000000,-42000000,-200000000,-187000000,-38000000,INTU
2018-04-30,USD,1911000000,2912000000,1009000000,305000000,1601000000,708000000,296000000,1006000000,None,-5000000,None,5000000,2912000000,7000000,56000000,2000000,1603000000,417000000,5000000,1200000000,1174000000,1601000000,1610000000,1186000000,INTU
2018-01-31,USD,303000000,1339000000,856000000,246000000,194000000,612000000,286000000,899000000,None,-6000000,None,6000000,1339000000,5000000,57000000,1000000,193000000,10000000,6000000,-21000000,192000000,194000000,200000000,183000000,INTU
2017-10-31,USD,233000000,910000000,648000000,198000000,-35000000,453000000,293000000,747000000,None,-5000000,None,5000000,910000000,3000000,60000000,1000000,-37000000,-35000000,5000000,-2000000,-9000000,-35000000,-31000000,-2000000,INTU
2017-07-31,USD,659000000,842000000,183000000,183000000,-10000000,406000000,263000000,669000000,None,-3000000,None,3000000,None,3000000,58000000,0,-1000000,-25000000,3000000,38000000,52000000,-10000000,2000000,24000000,INTU
2017-04-30,USD,1685000000,2541000000,848000000,237000000,1444000000,613000000,246000000,860000000,None,-8000000,None,8000000,None,3000000,55000000,1000000,1439000000,475000000,8000000,964000000,962000000,1444000000,1448000000,964000000,INTU
2017-01-31,USD,257000000,1016000000,748000000,206000000,22000000,545000000,243000000,788000000,None,-11000000,None,11000000,None,-1000000,52000000,0,10000000,-3000000,11000000,13000000,16000000,22000000,21000000,13000000,INTU
2016-10-31,USD,179000000,778000000,590000000,183000000,-61000000,409000000,246000000,656000000,None,-9000000,None,9000000,None,-2000000,49000000,1000000,-72000000,-42000000,9000000,-30000000,-35000000,-61000000,-62000000,-30000000,INTU
2016-07-31,USD,583000000,780000000,171000000,171000000,-56000000,398000000,235000000,639000000,None,-9000000,None,9000000,None,3000000,50000000,6000000,-62000000,-22000000,9000000,-40000000,-46000000,-56000000,-47000000,-40000000,INTU
2016-04-30,USD,1508000000,2294000000,786000000,216000000,1285000000,572000000,228000000,803000000,None,-10000000,None,10000000,None,2000000,51000000,3000000,1455000000,429000000,10000000,848000000,1042000000,1285000000,1468000000,1026000000,INTU
2016-01-31,USD,244000000,914000000,670000000,199000000,42000000,476000000,205000000,682000000,None,-9000000,None,9000000,None,-5000000,49000000,1000000,23000000,-1000000,9000000,29000000,14000000,42000000,33000000,24000000,INTU
2015-10-31,USD,183000000,706000000,523000000,166000000,-29000000,361000000,213000000,576000000,None,-7000000,None,7000000,None,-4000000,45000000,2000000,-40000000,-9000000,7000000,-31000000,-33000000,-29000000,-31000000,-31000000,INTU
2015-07-31,USD,520000000,696000000,176000000,176000000,-130000000,289000000,215000000,650000000,None,-6000000,None,6000000,None,-2000000,42000000,-6000000,-22000000,-36000000,6000000,-102000000,4000000,-130000000,-22000000,14000000,INTU
2015-04-30,USD,1127000000,2187000000,1060000000,202000000,1066000000,583000000,206000000,867000000,None,-7000000,None,7000000,None,1000000,40000000,6000000,905000000,404000000,7000000,656000000,503000000,1066000000,918000000,501000000,INTU
2015-01-31,USD,104000000,801000000,697000000,188000000,-89000000,494000000,188000000,650000000,None,-7000000,None,7000000,None,2000000,39000000,6000000,-100000000,-34000000,7000000,-60000000,-81000000,-89000000,-87000000,-66000000,INTU
2014-10-31,USD,89000000,665000000,576000000,159000000,-109000000,405000000,189000000,562000000,None,-7000000,None,7000000,None,0,36000000,6000000,-119000000,-35000000,7000000,-81000000,-89000000,-109000000,-106000000,-84000000,INTU
2014-07-31,USD,535000000,714000000,179000000,166000000,-55000000,376000000,166000000,538000000,None,-7000000,None,7000000,None,23000000,34000000,6000000,-47000000,-18000000,7000000,-28000000,-43000000,-55000000,-34000000,-29000000,INTU
2014-04-30,USD,1678000000,2380000000,702000000,158000000,1487000000,533000000,186000000,673000000,None,-8000000,None,8000000,None,3000000,35000000,5000000,1489000000,505000000,8000000,980000000,986000000,1487000000,1502000000,984000000,INTU
2014-01-31,USD,138000000,774000000,636000000,164000000,-55000000,461000000,186000000,602000000,None,-8000000,None,8000000,None,0,36000000,5000000,-54000000,-17000000,8000000,-42000000,-46000000,-55000000,-41000000,-37000000,INTU
2013-10-31,USD,91000000,614000000,523000000,133000000,-77000000,376000000,176000000,509000000,None,-8000000,None,8000000,None,5000000,39000000,10000000,-34000000,-23000000,8000000,-57000000,-12000000,-77000000,-16000000,-11000000,INTU
2013-07-31,USD,507000000,634000000,127000000,127000000,-60000000,297000000,144000000,567000000,None,-7000000,None,7000000,None,0,42000000,2000000,-46000000,-30000000,7000000,-46000000,-25000000,-60000000,-37000000,-16000000,INTU
2013-04-30,USD,1469000000,2170000000,701000000,145000000,1282000000,514000000,166000000,664000000,None,-8000000,None,8000000,None,4000000,42000000,5000000,1242000000,420000000,8000000,858000000,822000000,1282000000,1255000000,822000000,INTU
2013-01-31,USD,272000000,961000000,689000000,166000000,84000000,481000000,169000000,634000000,None,-7000000,None,7000000,None,1000000,42000000,6000000,84000000,13000000,7000000,65000000,71000000,84000000,97000000,71000000,INTU
2012-10-31,USD,108000000,639000000,531000000,139000000,-73000000,349000000,168000000,496000000,None,-8000000,None,8000000,None,2000000,40000000,5000000,-44000000,-25000000,8000000,-54000000,-15000000,-73000000,-31000000,-19000000,INTU
2012-07-31,USD,460000000,651000000,191000000,146000000,-47000000,272000000,128000000,468000000,None,-7000000,None,7000000,None,-3000000,41000000,2000000,-26000000,-30000000,7000000,-32000000,0,-47000000,-17000000,4000000,INTU
2012-04-30,USD,1264000000,1933000000,669000000,145000000,1282000000,467000000,163000000,664000000,None,-12000000,None,12000000,None,9000000,42000000,4000000,1194000000,372000000,12000000,858000000,754000000,1282000000,1210000000,822000000,INTU
2012-01-31,USD,354000000,1003000000,649000000,166000000,84000000,439000000,164000000,634000000,None,-16000000,None,16000000,None,3000000,44000000,4000000,133000000,62000000,16000000,65000000,118000000,84000000,153000000,71000000,INTU
2011-10-31,USD,79000000,579000000,500000000,139000000,-73000000,328000000,163000000,496000000,None,-15000000,None,15000000,None,11000000,44000000,4000000,-49000000,-30000000,15000000,-54000000,-70000000,-73000000,-30000000,-19000000,INTU
2011-07-31,USD,429000000,593000000,164000000,159000000,-58000000,293000000,88000000,472000000,None,-15000000,None,15000000,None,0,44000000,-29000000,-55000000,2000000,15000000,-56000000,-57000000,-58000000,-69000000,-57000000,INTU
2011-04-30,USD,1210000000,1833000000,623000000,154000000,1102000000,444000000,164000000,583000000,None,-15000000,None,15000000,None,6000000,42000000,15000000,1098000000,364000000,15000000,732000000,692000000,1102000000,1128000000,734000000,INTU
2011-01-31,USD,254000000,863000000,609000000,162000000,193000000,418000000,158000000,556000000,None,-15000000,None,15000000,None,6000000,41000000,16000000,147000000,29000000,15000000,119000000,72000000,193000000,178000000,118000000,INTU
2010-10-31,USD,37000000,517000000,480000000,123000000,-80000000,310000000,156000000,448000000,None,-15000000,None,15000000,None,8000000,37000000,15000000,-105000000,-41000000,15000000,-55000000,-69000000,-80000000,-75000000,-64000000,INTU
2010-07-31,USD,385000000,537000000,152000000,152000000,-64000000,291000000,138000000,449000000,None,-15000000,None,15000000,None,1000000,37000000,17000000,-62000000,-14000000,15000000,-48000000,-48000000,-64000000,-30000000,-48000000,INTU
2010-04-30,USD,1014000000,1592000000,578000000,162000000,1067000000,411000000,141000000,598000000,None,-15000000,None,15000000,None,5000000,36000000,15000000,990000000,302000000,15000000,692000000,579000000,1067000000,1020000000,688000000,INTU
2010-01-31,USD,268000000,822000000,554000000,175000000,122000000,365000000,144000000,560000000,None,-15000000,None,15000000,None,2000000,36000000,27000000,119000000,46000000,15000000,80000000,115000000,122000000,161000000,73000000,INTU
2009-10-31,USD,28000000,477000000,449000000,154000000,-94000000,263000000,141000000,455000000,None,-16000000,None,16000000,None,5000000,39000000,32000000,-112000000,-42000000,16000000,-64000000,-68000000,-94000000,-64000000,-70000000,INTU
2009-07-31,USD,264863000,475774000,210911000,156000000,-118000000,76581000,152000000,419000000,None,None,None,15125000,None,10000000,44000000,85551000,-122000000,-51000000,None,-72000000,-66000000,-118000000,-10255000,-71000000,INTU
2009-04-30,USD,1276716000,1434408000,157692000,164000000,765000000,75335000,130000000,488000000,None,None,None,12642000,None,6000000,36000000,63019000,759000000,274000000,None,485000000,496000000,765000000,843522000,485000000,INTU
2009-01-31,USD,612816000,790976000,178160000,168000000,111000000,71088000,140000000,494000000,None,None,None,11686000,None,6000000,36000000,65361000,104000000,19000000,None,86000000,76000000,111000000,193656000,85000000,INTU
2008-10-31,USD,321058000,481379000,160321000,149000000,-75000000,65097000,136000000,388000000,None,None,None,25610000,None,-1000000,33000000,60742000,-89000000,-37000000,None,-52000000,-59000000,-75000000,6311000,-52000000,INTU
2023-12-31,USD,2065000000,9936000000,7871000000,6057000000,652000000,1538000000,784000000,2627000000,160000000,-155000000,160000000,155000000,77000000,-36000000,None,276000000,1562000000,133000000,155000000,1700000000,1488000000,1717000000,1993000000,1429000000,UBER
2023-09-30,USD,1990000000,9292000000,7302000000,5626000000,394000000,1587000000,797000000,2473000000,130000000,-166000000,166000000,166000000,-92000000,6000000,None,89000000,181000000,-40000000,166000000,219000000,184000000,347000000,436000000,221000000,UBER
2023-06-30,USD,1915000000,9230000000,7315000000,5515000000,326000000,1709000000,808000000,2608000000,107000000,-144000000,144000000,144000000,-73000000,-147000000,None,91000000,459000000,65000000,144000000,394000000,549000000,603000000,694000000,394000000,UBER
2023-03-31,USD,1266000000,8823000000,7557000000,5259000000,-262000000,2204000000,775000000,3093000000,87000000,-168000000,168000000,168000000,-94000000,-21000000,None,94000000,-102000000,55000000,168000000,-157000000,-312000000,66000000,160000000,-157000000,UBER
2022-12-31,USD,1105000000,8607000000,7502000000,5307000000,-142000000,1867000000,747000000,2980000000,73000000,-151000000,603000000,151000000,-71000000,2000000,None,300000000,511000000,-84000000,151000000,600000000,562000000,662000000,962000000,595000000,UBER
2022-09-30,USD,983000000,8343000000,7360000000,5173000000,-495000000,2061000000,760000000,2947000000,38000000,-146000000,706000000,146000000,-48000000,1000000,None,126000000,-1148000000,58000000,146000000,-1204000000,-911000000,-1002000000,-876000000,-1206000000,UBER
2022-06-30,USD,712000000,8073000000,7361000000,5153000000,-713000000,2069000000,704000000,2912000000,17000000,-139000000,17000000,139000000,-38000000,5000000,None,139000000,-2524000000,77000000,139000000,-2616000000,-2801000000,-2385000000,-2246000000,-2601000000,UBER
2022-03-31,USD,607000000,6854000000,6247000000,4026000000,-482000000,1895000000,587000000,2826000000,11000000,-129000000,11000000,129000000,10000000,-7000000,None,144000000,-6162000000,-232000000,129000000,-5918000000,-5911000000,-6033000000,-5889000000,-5930000000,UBER
2021-12-31,USD,512000000,5778000000,5266000000,3104000000,-550000000,1873000000,558000000,2754000000,9000000,-130000000,9000000,130000000,384000000,-120000000,None,189000000,795000000,-97000000,130000000,879000000,-800000000,925000000,1114000000,892000000,UBER
2021-09-30,USD,456000000,4845000000,4389000000,2438000000,-572000000,1793000000,493000000,2444000000,10000000,-123000000,10000000,123000000,-13000000,202000000,None,158000000,-2525000000,-101000000,123000000,-2439000000,-1937000000,-2402000000,-2244000000,-2424000000,UBER
2021-06-30,USD,-207000000,3929000000,4136000000,2099000000,-1188000000,1872000000,488000000,2525000000,13000000,-115000000,13000000,115000000,0,18000000,None,165000000,665000000,-479000000,115000000,1112000000,1171000000,780000000,945000000,1144000000,UBER
2021-03-31,USD,-534000000,2903000000,3437000000,1710000000,-1524000000,1567000000,515000000,2265000000,5000000,-115000000,5000000,115000000,-25000000,-17000000,None,144000000,77000000,185000000,115000000,-122000000,1081000000,192000000,336000000,-108000000,UBER
2020-12-31,USD,14000000,3165000000,2212000000,502000000,-877000000,1569000000,483000000,2218000000,4000000,-118000000,4000000,118000000,-24000000,8000000,None,123000000,-946000000,23000000,118000000,-962000000,-1059000000,-828000000,-705000000,-969000000,UBER
2020-09-30,USD,-205000000,2813000000,3334000000,1614000000,-1116000000,1635000000,493000000,2213000000,7000000,-112000000,7000000,112000000,-47000000,38000000,None,85000000,-1066000000,23000000,112000000,-1108000000,-890000000,-954000000,-869000000,-1089000000,UBER
2020-06-30,USD,-768000000,1913000000,3009000000,1252000000,-1607000000,1301000000,584000000,2341000000,6000000,-110000000,6000000,110000000,-29000000,-5000000,None,74000000,-1771000000,4000000,110000000,-1772000000,-2024000000,-1661000000,-1587000000,-1775000000,UBER
2020-03-31,USD,-252000000,3248000000,3795000000,1786000000,-1263000000,1744000000,645000000,2676000000,38000000,-118000000,38000000,118000000,-28000000,18000000,None,72000000,-3178000000,-242000000,118000000,-2946000000,-3144000000,-3060000000,-2988000000,-2936000000,UBER
2019-12-31,USD,233000000,2922000000,3836000000,1927000000,-971000000,1898000000,608000000,2526000000,50000000,-101000000,50000000,101000000,-36000000,4000000,89000000,56000000,-1071000000,25000000,101000000,-1091000000,-1098000000,-970000000,-914000000,-1096000000,UBER
2019-09-30,USD,165000000,3813000000,3648000000,1860000000,-1106000000,1704000000,755000000,2543000000,76000000,-90000000,76000000,90000000,8000000,-22000000,92000000,39000000,-1159000000,3000000,90000000,-1159000000,-1180000000,-1069000000,-1030000000,-1162000000,UBER
2019-06-30,USD,-1469000000,3166000000,4635000000,1740000000,-5485000000,2860000000,3064000000,5959000000,64000000,-151000000,64000000,151000000,437000000,16000000,115000000,35000000,-5238000000,-2000000,-293000000,-5246000000,-5157000000,-5087000000,-5052000000,-5236000000,UBER
2019-03-31,USD,-81000000,3099000000,3180000000,1681000000,-1034000000,1463000000,409000000,1965000000,44000000,-217000000,17000000,217000000,-11000000,26000000,137000000,36000000,-993000000,19000000,217000000,-1016000000,-1070000000,-776000000,-740000000,-1012000000,UBER
2018-12-31,USD,1359000000,2137000000,1615000000,1615000000,-1053000000,555000000,366000000,2412000000,None,None,None,195000000,None,7000000,105000000,109000000,-1209000000,-322000000,None,None,-895000000,-1014000000,-902000000,-887000000,UBER
2018-09-30,USD,1434000000,2944000000,1510000000,1510000000,-763000000,460000000,434000000,2197000000,None,None,None,161000000,None,19000000,120000000,131000000,-985000000,1000000,None,-994000000,-1137000000,-824000000,-586000000,-986000000,UBER
2018-06-30,USD,1426000000,2768000000,1342000000,1342000000,-739000000,638000000,365000000,2165000000,None,None,None,160000000,None,71000000,92000000,98000000,-850000000,28000000,None,-878000000,-897000000,-690000000,-546000000,-878000000,UBER
2018-03-31,USD,1428000000,2584000000,1156000000,1156000000,-478000000,429000000,340000000,1906000000,None,None,None,132000000,None,128000000,82000000,88000000,4324000000,576000000,None,3748000000,3741000000,4456000000,-244000000,3748000000,UBER
