fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2010-07-31,USD,3232000000,117000000,None,1753000000,1157000000,131000000,309000000,990000000,72000000,6793000000,-698000000,-1914000000,-21000000,2424000000,2424000000,None,None,None,None,498000000,None,None,-1926000000,None,620000000,None,1935000000,CSCO
2010-05-01,USD,2967000000,270000000,None,358000000,142000000,117000000,291000000,-206000000,6000000,6630000000,-3048000000,-668000000,None,2196000000,2196000000,None,None,None,None,1344000000,None,None,-852000000,None,-749000000,None,2192000000,CSCO
2010-01-23,USD,2486000000,None,None,None,None,138000000,248000000,-1069000000,72000000,1853000000,-6932000000,4382000000,None,1375000000,None,None,None,None,None,802000000,None,None,-1375000000,None,-64000000,None,1853000000,CSCO
2009-10-24,USD,1488000000,None,None,None,None,429000000,160000000,-62000000,8000000,1787000000,-1253000000,-1179000000,None,1869000000,None,None,None,None,None,634000000,None,None,-1869000000,None,-944000000,None,1787000000,CSCO
2023-12-31,USD,2949000000,None,None,315000000,45000000,437000000,214000000,325000000,-165000000,2811000000,-1256000000,-2041000000,0,784000000,784000000,None,895000000,895000000,None,0,0,None,-784000000,None,None,None,2767000000,QCOM
2023-09-30,USD,4090000000,None,None,777000000,-864000000,462000000,293000000,-665000000,-200000000,1629000000,-618000000,-1117000000,0,400000000,400000000,None,893000000,893000000,None,201000000,0,None,-199000000,None,None,None,1490000000,QCOM
2023-06-30,USD,2657000000,None,None,374000000,-36000000,479000000,306000000,157000000,-204000000,1918000000,1737000000,-1988000000,-498000000,400000000,400000000,None,893000000,893000000,None,1000000,0,None,-399000000,None,2406000000,None,1803000000,QCOM
2023-03-31,USD,1457000000,None,None,-1480000000,-556000000,470000000,453000000,-270000000,-80000000,1702000000,-224000000,-2543000000,497000000,903000000,903000000,None,834000000,834000000,None,0,0,None,-671000000,None,-1310000000,None,1704000000,QCOM
2022-12-31,USD,3095000000,None,None,-1550000000,-1627000000,398000000,398000000,-1694000000,476000000,2273000000,-133000000,-1015000000,-497000000,1270000000,1270000000,None,842000000,842000000,None,None,1880000000,None,-1270000000,None,1947000000,None,2235000000,QCOM
2022-09-30,USD,1446000000,None,None,319000000,2692000000,490000000,634000000,1850000000,936000000,2923000000,-290000000,-1192000000,-2000000,500000000,500000000,None,841000000,841000000,None,168000000,0,None,-332000000,None,14000000,None,2873000000,QCOM
2022-06-30,USD,2895000000,None,None,-934000000,1127000000,438000000,554000000,-285000000,864000000,3730000000,-4876000000,-1960000000,-1000000,500000000,500000000,None,842000000,842000000,None,1000000,1477000000,None,-499000000,None,3730000000,-34000000,3730000000,QCOM
2022-03-31,USD,2698000000,None,None,322000000,1054000000,428000000,491000000,47000000,699000000,2934000000,-526000000,-1598000000,0,951000000,951000000,None,764000000,764000000,None,0,0,None,-764000000,None,2934000000,-8000000,2934000000,QCOM
2021-12-31,USD,2057000000,None,None,286000000,2596000000,406000000,583000000,454000000,638000000,3399000000,-112000000,-2446000000,0,1178000000,1178000000,None,765000000,765000000,None,None,0,None,-1178000000,None,-509000000,-8000000,3399000000,QCOM
2021-09-30,USD,1077000000,None,None,332000000,2427000000,425000000,430000000,626000000,113000000,2798000000,50000000,-1402000000,1000000,771000000,771000000,None,768000000,768000000,None,173000000,0,None,-598000000,None,-283000000,-8000000,2798000000,QCOM
2021-06-30,USD,3373000000,None,None,815000000,-44000000,406000000,506000000,-394000000,449000000,2027000000,-372000000,-1608000000,0,630000000,630000000,None,767000000,767000000,None,0,0,None,-630000000,None,2027000000,6000000,2027000000,QCOM
2021-03-31,USD,2911000000,None,None,32000000,-714000000,387000000,483000000,-799000000,122000000,1762000000,-1832000000,-2143000000,-1000000,1521000000,1521000000,None,734000000,734000000,None,0,None,None,-1347000000,None,1762000000,-12000000,1762000000,QCOM
2020-12-31,USD,3175000000,None,None,407000000,176000000,364000000,469000000,141000000,-62000000,2455000000,-1202000000,-1645000000,1000000,444000000,444000000,None,739000000,739000000,None,None,None,None,-444000000,None,369000000,41000000,2455000000,QCOM
2020-09-30,USD,1741000000,39000000,None,413000000,2341000000,339000000,348000000,2151000000,219000000,2960000000,-338000000,-836000000,1000000,0,0,None,734000000,734000000,None,None,-1000000,None,153000000,None,2960000000,20000000,2960000000,QCOM
2020-06-30,USD,1872000000,40000000,None,243000000,-520000000,363000000,418000000,-1229000000,641000000,845000000,-3156000000,-1003000000,1000000,110000000,110000000,None,733000000,733000000,None,None,None,None,-108000000,None,845000000,4000000,845000000,QCOM
2020-03-31,USD,1083000000,36000000,None,554000000,577000000,340000000,345000000,345000000,280000000,468000000,-1566000000,-2209000000,0,1578000000,1578000000,None,705000000,705000000,None,None,None,None,-1427000000,None,468000000,-14000000,468000000,QCOM
2019-12-31,USD,1118000000,38000000,None,225000000,398000000,351000000,296000000,262000000,17000000,925000000,-203000000,-1659000000,0,762000000,762000000,None,710000000,710000000,None,None,None,None,-739000000,None,-730000000,14000000,925000000,QCOM
2019-09-30,USD,1227000000,None,None,-18000000,3095000000,350000000,317000000,78000000,-368000000,506000000,-337000000,-2940000000,-498000000,705000000,705000000,None,711000000,711000000,None,None,None,None,-555000000,None,-6076000000,-34000000,506000000,QCOM
2019-06-30,USD,4909000000,None,None,-1901000000,-1195000000,353000000,248000000,-1251000000,46000000,2149000000,-208000000,-915000000,1000000,69000000,69000000,None,755000000,755000000,None,87000000,None,None,18000000,None,2149000000,2000000,2149000000,QCOM
2019-03-31,USD,794000000,None,None,79000000,73000000,345000000,170000000,215000000,31000000,663000000,-109000000,-644000000,0,0,0,None,752000000,752000000,None,149000000,None,None,149000000,None,663000000,3000000,663000000,QCOM
2018-12-31,USD,356000000,39000000,None,-979000000,-249000000,353000000,152000000,-415000000,18000000,1068000000,-152000000,-1887000000,-6000000,1019000000,1019000000,None,750000000,750000000,None,None,None,None,-991000000,None,-801000000,-3000000,1068000000,QCOM
2018-09-30,USD,-423000000,220000000,None,-625000000,-296000000,396000000,159000000,-264000000,-92000000,-513000000,-234000000,-25163000000,-2183000000,21155000000,21155000000,None,866000000,866000000,None,216000000,None,None,-20939000000,None,-25842000000,-22000000,-513000000,QCOM
2018-06-30,USD,2053000000,None,None,688000000,-398000000,414000000,214000000,-376000000,-2000000,1202000000,1134000000,-5463000000,954000000,1000000000,1000000000,None,911000000,911000000,None,None,None,None,-948000000,None,-2327000000,-51000000,1202000000,QCOM
2018-03-31,USD,516000000,None,None,-147000000,280000000,388000000,185000000,487000000,-81000000,330000000,4742000000,-709000000,266000000,200000000,200000000,None,845000000,845000000,None,None,None,None,1000000,None,4584000000,35000000,330000000,QCOM
2017-12-31,USD,1762000000,None,None,677000000,-687000000,363000000,226000000,-581000000,-162000000,-5983000000,-3261000000,-165000000,967000000,225000000,225000000,None,844000000,844000000,None,None,None,None,-91000000,None,-1667000000,-3000000,-5983000000,QCOM
2017-09-30,USD,-192000000,2000000,None,1636000000,43000000,397000000,262000000,-2125000000,-382000000,157000000,20805000000,-1430000000,-1000000,315000000,315000000,None,841000000,841000000,None,None,None,None,-149000000,None,22120000000,20000000,157000000,QCOM
2017-06-30,USD,865000000,1000000,None,-1737000000,-737000000,393000000,177000000,-670000000,-63000000,855000000,-1102000000,8771000000,-999000000,300000000,300000000,None,844000000,844000000,None,None,None,None,-259000000,None,7785000000,34000000,856000000,QCOM
2017-03-31,USD,749000000,2000000,None,1167000000,1590000000,342000000,122000000,1822000000,-109000000,749000000,79000000,-666000000,249000000,283000000,283000000,None,783000000,783000000,None,None,None,None,-124000000,None,239000000,11000000,749000000,QCOM
2016-12-31,USD,2878000000,35000000,None,493000000,239000000,329000000,129000000,-131000000,354000000,681000000,681000000,-1104000000,0,444000000,444000000,None,784000000,784000000,None,None,None,None,-313000000,None,939000000,-17000000,682000000,QCOM
2016-09-30,USD,-3306000000,37000000,None,323000000,396000000,336000000,150000000,271000000,218000000,1599000000,-1259000000,-989000000,1000000,225000000,225000000,None,782000000,782000000,None,None,None,None,21000000,None,61000000,-7000000,1599000000,QCOM
2016-06-30,USD,1443000000,33000000,None,-17000000,93000000,356000000,136000000,215000000,-90000000,1443000000,-794000000,-943000000,-200000000,100000000,100000000,None,781000000,781000000,None,None,None,None,51000000,None,110000000,7000000,1444000000,QCOM
2016-03-31,USD,1164000000,132000000,None,-535000000,549000000,372000000,125000000,392000000,212000000,1164000000,-719000000,-1157000000,949000000,1548000000,1548000000,None,710000000,710000000,None,None,None,None,-1376000000,None,-1138000000,1000000,1164000000,QCOM
2015-12-31,USD,2739000000,61000000,None,111000000,-1003000000,364000000,128000000,-646000000,-291000000,1496000000,-716000000,-2665000000,-1000000,2050000000,2050000000,None,717000000,717000000,None,None,None,None,-1951000000,None,-647000000,-5000000,1498000000,QCOM
2015-09-30,USD,1684000000,30000000,None,-214000000,-431000000,326000000,179000000,-112000000,-215000000,1060000000,-1352000000,-2749000000,1000000,2230000000,2230000000,None,738000000,738000000,None,None,None,None,-2014000000,None,-2427000000,-10000000,1061000000,QCOM
2015-06-30,USD,2116000000,20000000,None,-424000000,-622000000,297000000,366000000,-100000000,-281000000,1183000000,-1530000000,3904000000,-96000000,5405000000,5405000000,None,757000000,757000000,None,None,None,None,-5251000000,None,4495000000,5000000,1184000000,QCOM
2015-03-31,USD,-658000000,30000000,None,-1374000000,14000000,304000000,196000000,-165000000,100000000,1052000000,1046000000,-1213000000,1095000000,1947000000,1947000000,None,688000000,688000000,None,None,None,None,-1646000000,None,-833000000,-8000000,1053000000,QCOM
2014-12-31,USD,2364000000,48000000,None,215000000,258000000,287000000,253000000,-173000000,303000000,1971000000,-1736000000,-2203000000,0,1664000000,1664000000,None,697000000,697000000,None,None,None,None,-1548000000,None,-1582000000,-7000000,1972000000,QCOM
2014-09-30,USD,1619000000,41000000,None,208000000,618000000,297000000,230000000,324000000,271000000,1893000000,-87000000,-1563000000,0,1195000000,1195000000,None,702000000,702000000,None,None,None,None,-903000000,None,-37000000,-6000000,1894000000,QCOM
2014-06-30,USD,2673000000,70000000,None,196000000,-111000000,292000000,158000000,-139000000,37000000,2237000000,906000000,-1976000000,0,1350000000,1350000000,None,705000000,706000000,None,None,None,None,-1156000000,None,1607000000,4000000,2238000000,QCOM
2014-03-31,USD,1814000000,70000000,None,170000000,910000000,289000000,587000000,884000000,84000000,1958000000,-2903000000,-868000000,0,1002000000,1002000000,None,589000000,589000000,None,None,None,None,-490000000,None,-1955000000,-2000000,1959000000,QCOM
2013-12-31,USD,2781000000,99000000,None,-247000000,-1094000000,272000000,210000000,-788000000,-237000000,1874000000,445000000,-1073000000,None,1002000000,1002000000,None,590000000,590000000,None,None,None,None,-561000000,None,2150000000,1000000,1875000000,QCOM
2013-09-30,USD,2510000000,53000000,0,-246000000,-30000000,273000000,240000000,235000000,-399000000,1501000000,4409000000,-3312000000,53000000,3321000000,3321000000,None,592000000,592000000,None,None,None,None,-2760000000,None,3609000000,2000000,1501000000,QCOM
2013-06-30,USD,2077000000,75000000,0,202000000,-21000000,255000000,314000000,21000000,245000000,1578000000,-2316000000,-1272000000,0,1039000000,1039000000,None,604000000,604000000,None,217000000,None,None,-822000000,None,-1560000000,-3000000,1580000000,QCOM
2013-03-31,USD,2216000000,42000000,None,-6000000,-15000000,248000000,289000000,239000000,207000000,1863000000,-2444000000,14000000,0,0,0,None,431000000,431000000,None,407000000,None,None,407000000,None,-200000000,-4000000,1866000000,QCOM
2012-12-31,USD,1975000000,61000000,None,372000000,483000000,241000000,205000000,185000000,247000000,1903000000,-1227000000,-275000000,None,250000000,250000000,None,428000000,428000000,None,None,None,None,90000000,None,486000000,0,1906000000,QCOM
2012-09-30,USD,1409000000,-295000000,0,132000000,-1263000000,257000000,250000000,207000000,199000000,1263000000,-2000000,-1017000000,0,841000000,841000000,None,425000000,426000000,None,356000000,None,None,-485000000,None,395000000,5000000,1271000000,QCOM
2012-06-30,USD,922000000,29000000,0,-155000000,-6000000,221000000,399000000,54000000,32000000,1203000000,-3302000000,-187000000,38000000,373000000,373000000,None,429000000,429000000,None,None,None,None,-150000000,None,-2586000000,-19000000,1207000000,QCOM
2012-03-31,USD,1888000000,75000000,1925000000,664000000,12000000,211000000,276000000,157000000,71000000,2199000000,-1505000000,638000000,None,0,0,None,367000000,367000000,None,None,None,None,907000000,None,1034000000,13000000,2230000000,QCOM
2011-12-31,USD,1779000000,23000000,None,-17000000,10000000,208000000,359000000,38000000,-50000000,1395000000,-2068000000,-191000000,None,99000000,99000000,None,362000000,362000000,None,None,None,None,129000000,None,-498000000,-18000000,1401000000,QCOM
2011-09-30,USD,1820000000,-73000000,None,177000000,-330000000,241000000,193000000,161000000,19000000,1049000000,-1926000000,-154000000,None,142000000,142000000,None,361000000,361000000,None,None,None,None,113000000,None,-284000000,-24000000,1056000000,QCOM
2011-06-30,USD,1264000000,None,None,-95000000,135000000,185000000,219000000,2000000,-38000000,1029000000,-1938000000,53000000,None,0,0,None,360000000,360000000,None,None,None,None,368000000,None,-621000000,0,1035000000,QCOM
2011-03-31,USD,1768000000,None,None,-82000000,-85000000,434000000,79000000,53000000,36000000,995000000,-1179000000,1058000000,None,0,0,None,316000000,316000000,None,None,None,None,1233000000,None,1656000000,9000000,999000000,QCOM
2010-12-31,USD,48000000,None,None,142000000,8000000,201000000,102000000,-76000000,45000000,1170000000,554000000,561000000,None,0,0,None,309000000,309000000,None,None,None,None,791000000,None,1164000000,1000000,1170000000,QCOM
2010-09-30,USD,1093000000,None,None,77000000,-3000000,171000000,113000000,-109000000,-73000000,865000000,157000000,-255000000,None,123000000,123000000,None,305000000,305000000,None,None,None,None,47000000,None,1006000000,11000000,865000000,QCOM
2010-06-30,USD,951000000,None,None,40000000,-172000000,166000000,117000000,56000000,-59000000,767000000,-569000000,-386000000,None,1178000000,1178000000,None,309000000,309000000,None,None,None,None,-1143000000,None,-12000000,-8000000,767000000,QCOM
2010-03-31,USD,793000000,None,None,112000000,-139000000,167000000,108000000,-52000000,-49000000,774000000,-255000000,-1644000000,None,1715000000,1715000000,None,279000000,279000000,None,None,None,None,-1383000000,None,-1107000000,-1000000,774000000,QCOM
2009-12-31,USD,1239000000,None,None,112000000,156000000,162000000,88000000,87000000,101000000,841000000,-172000000,-120000000,None,0,0,None,284000000,284000000,None,None,None,None,152000000,None,943000000,-4000000,841000000,QCOM
2009-09-30,USD,1321000000,None,None,None,None,175000000,144000000,392000000,-74000000,803000000,-2430000000,105000000,None,0,None,None,283000000,283000000,None,None,None,None,366000000,None,-1004000000,0,803000000,QCOM
2009-06-30,USD,1087000000,None,None,None,None,154000000,149000000,-133000000,30000000,737000000,-1180000000,-82000000,None,0,None,None,282000000,282000000,None,None,None,None,175000000,None,-171000000,4000000,737000000,QCOM
2009-03-31,USD,1263000000,None,None,None,None,154000000,234000000,108000000,48000000,-289000000,-746000000,-450000000,None,0,None,None,528000000,528000000,None,None,None,None,75000000,None,66000000,-1000000,-289000000,QCOM
2008-12-31,USD,3501000000,None,None,None,None,152000000,234000000,2716000000,65000000,341000000,-1101000000,-406000000,None,285000000,None,None,0,None,None,None,None,None,-285000000,None,1986000000,-8000000,341000000,QCOM
2008-09-30,USD,991000000,None,None,None,None,120000000,414000000,-624000000,95000000,878000000,-2282000000,164000000,None,None,None,None,266000000,266000000,None,None,None,None,484000000,None,-1130000000,-3000000,878000000,QCOM
2008-06-30,USD,740000000,None,None,None,None,117000000,555000000,None,-7000000,748000000,None,404000000,None,None,None,None,261000000,261000000,None,None,None,None,464000000,None,None,None,749000000,QCOM
2023-12-31,USD,4624000000,-355000000,None,838000000,262000000,2513000000,6696000000,559000000,-339000000,2660000000,-5318000000,152000000,0,None,None,None,527000000,527000000,None,None,0,None,0,None,None,None,2669000000,INTC
2023-09-30,USD,5824000000,575000000,None,189000000,-671000000,2447000000,5753000000,-153000000,-518000000,310000000,-7394000000,842000000,-3900000000,0,0,None,525000000,525000000,None,None,423000000,None,0,None,None,None,297000000,INTC
2023-06-30,USD,2808000000,None,None,None,None,2276000000,5888000000,None,-1009000000,1473000000,-2808000000,117000000,-3900000000,0,0,None,524000000,524000000,None,None,0,None,0,None,117000000,None,1481000000,INTC
2023-03-31,USD,-1785000000,None,None,None,None,2366000000,7413000000,None,-231000000,-2768000000,-8521000000,7394000000,None,None,None,None,1512000000,1512000000,None,None,None,None,1108000000,None,-2912000000,None,-2758000000,INTC
2022-12-31,USD,7703000000,309000000,None,811000000,1311000000,3287000000,5699000000,-3336000000,393000000,-661000000,-3487000000,2399000000,0,0,0,None,1509000000,1509000000,None,None,445000000,None,0,None,6615000000,None,-664000000,INTC
2022-09-30,USD,1030000000,101000000,None,-529000000,2063000000,3252000000,7299000000,1406000000,657000000,1019000000,-4571000000,3680000000,None,0,None,None,1502000000,1502000000,None,None,6103000000,None,-383000000,None,139000000,None,1019000000,INTC
2022-06-30,USD,809000000,37000000,None,144000000,-774000000,3148000000,7242000000,-1013000000,239000000,-454000000,220000000,-2854000000,None,0,None,None,1499000000,1499000000,None,None,0,None,-589000000,None,-1825000000,None,-454000000,INTC
2022-03-31,USD,5891000000,177000000,None,-2012000000,-1237000000,3348000000,4604000000,-2384000000,1147000000,8113000000,-2639000000,-1864000000,None,0,None,None,1487000000,1487000000,None,None,0,None,589000000,None,1388000000,None,8113000000,INTC
2021-12-31,USD,5403000000,274000000,None,620000000,3641000000,3074000000,7154000000,1056000000,1127000000,4623000000,-4906000000,-3540000000,None,0,0,None,1413000000,1413000000,None,None,0,None,4000000,None,-3043000000,None,4623000000,INTC
2021-09-30,USD,9904000000,-12000000,None,1484000000,2026000000,2959000000,4005000000,940000000,1086000000,6823000000,-10629000000,3849000000,None,0,0,None,1410000000,1410000000,None,None,4974000000,None,427000000,None,6823000000,None,6823000000,INTC
2021-06-30,USD,8801000000,122000000,None,564000000,558000000,2857000000,3602000000,252000000,306000000,5061000000,-6913000000,-2334000000,None,114000000,114000000,None,1410000000,1410000000,None,None,0,None,-90000000,None,5061000000,None,5061000000,INTC
2021-03-31,USD,5348000000,161000000,None,-2546000000,246000000,2902000000,3972000000,426000000,-180000000,3361000000,-2001000000,-4020000000,None,2301000000,2301000000,None,1411000000,1411000000,None,None,0,None,-1736000000,None,-673000000,None,3361000000,INTC
2020-12-31,USD,10370000000,135000000,None,918000000,1516000000,3003000000,3867000000,-358000000,117000000,5857000000,-6412000000,-1449000000,None,2000000000,2000000000,None,1353000000,1353000000,None,None,0,None,-2000000000,None,2509000000,None,5857000000,INTC
2020-09-30,USD,8179000000,207000000,None,648000000,-2000000,3123000000,3716000000,-301000000,299000000,4276000000,-766000000,-12793000000,0,8000000000,8000000000,None,1404000000,1404000000,None,None,0,None,-7615000000,None,4276000000,None,4276000000,INTC
2020-06-30,USD,11157000000,185000000,None,598000000,-1297000000,3063000000,3408000000,-1020000000,-277000000,5105000000,-10610000000,-3191000000,0,0,0,None,1403000000,1403000000,None,None,0,None,9000000,None,5105000000,None,5105000000,INTC
2020-03-31,USD,6158000000,67000000,None,-1470000000,1344000000,3050000000,3268000000,796000000,548000000,5661000000,-3736000000,4764000000,0,4229000000,4229000000,None,1408000000,1408000000,None,None,10247000000,None,-3726000000,None,7186000000,None,5661000000,INTC
2019-12-31,USD,9888000000,157000000,None,316000000,1776000000,2968000000,4666000000,779000000,105000000,6905000000,-4485000000,-5144000000,None,3476000000,3476000000,None,1362000000,1362000000,None,None,2742000000,None,-3523000000,None,259000000,None,6905000000,INTC
2019-09-30,USD,10711000000,69000000,None,714000000,579000000,2679000000,4672000000,646000000,-67000000,5990000000,-3910000000,-5733000000,None,4521000000,4521000000,None,1386000000,1386000000,None,None,49000000,None,-4029000000,None,1068000000,None,5990000000,INTC
2019-06-30,USD,7587000000,134000000,None,627000000,206000000,2554000000,3554000000,-725000000,931000000,4179000000,-3288000000,-4586000000,None,3049000000,3049000000,None,1414000000,1414000000,None,None,466000000,None,-3034000000,None,-287000000,None,4179000000,INTC
2019-03-31,USD,4959000000,109000000,None,-1652000000,747000000,2625000000,3321000000,235000000,512000000,3974000000,-2722000000,-2102000000,None,2530000000,2530000000,None,1414000000,1414000000,None,None,135000000,None,-2240000000,None,135000000,None,3974000000,INTC
2018-12-31,USD,6900000000,132000000,None,217000000,962000000,2493000000,3890000000,1265000000,-148000000,5195000000,-1820000000,-5468000000,None,2266000000,2266000000,None,1368000000,1368000000,None,None,0,None,-2256000000,None,-388000000,None,5195000000,INTC
2018-09-30,USD,-4862000000,107000000,None,131000000,877000000,390000000,3851000000,818000000,59000000,6398000000,-3435000000,-4607000000,None,2657000000,2657000000,None,1373000000,1373000000,None,None,423000000,None,-2432000000,None,793000000,None,6398000000,INTC
2018-06-30,USD,5006000000,149000000,None,605000000,-60000000,392000000,4530000000,-267000000,207000000,5006000000,-1193000000,-7160000000,-151000000,3893000000,3893000000,None,1400000000,1400000000,None,None,0,None,-3862000000,None,-940000000,None,5006000000,INTC
2018-03-31,USD,12568000000,60000000,None,365000000,-6000000,2196000000,2910000000,-102000000,96000000,4454000000,-4791000000,-1372000000,0,1914000000,1914000000,None,1400000000,1400000000,None,None,0,None,-1625000000,None,121000000,None,4454000000,INTC
2017-12-31,USD,-7628000000,238000000,None,498000000,-292000000,2140000000,4069000000,-347000000,55000000,-687000000,-5230000000,-7653000000,None,4000000,4000000,None,1278000000,1278000000,None,None,0,None,129000000,None,-5642000000,None,-687000000,INTC
2017-09-30,USD,4516000000,106000000,None,297000000,995000000,365000000,2979000000,510000000,485000000,4516000000,-6316000000,-2560000000,7000000,1093000000,1093000000,None,1278000000,1278000000,None,None,638000000,None,-862000000,None,-2612000000,None,4516000000,INTC
2017-06-30,USD,2808000000,183000000,None,412000000,1041000000,313000000,2778000000,513000000,528000000,2808000000,-1438000000,3484000000,None,1276000000,1276000000,None,1287000000,1287000000,None,None,0,None,-1199000000,None,6753000000,None,2808000000,INTC
2017-03-31,USD,7796000000,97000000,None,-1089000000,337000000,1946000000,1952000000,105000000,232000000,2964000000,-2778000000,-1746000000,None,1242000000,1242000000,None,1229000000,1229000000,None,None,None,None,-913000000,None,-626000000,None,2964000000,INTC
2016-12-31,USD,16300000000,331000000,None,273000000,-402000000,1930000000,3530000000,-165000000,-237000000,3562000000,-3444000000,-3898000000,-441000000,533000000,533000000,None,1233000000,1233000000,None,None,0,None,-449000000,None,808000000,None,3562000000,INTC
2016-09-30,USD,3702000000,124000000,None,-402000000,848000000,385000000,2463000000,834000000,14000000,3378000000,-2683000000,-2208000000,None,457000000,457000000,None,1231000000,1231000000,None,None,None,None,40000000,None,867000000,None,3378000000,INTC
2016-06-30,USD,1694000000,94000000,None,-411000000,255000000,395000000,2286000000,208000000,47000000,1330000000,-4170000000,1149000000,None,804000000,804000000,None,1233000000,1233000000,None,None,None,None,-620000000,None,824000000,None,1330000000,INTC
2016-03-31,USD,8110000000,254000000,None,-873000000,-885000000,2015000000,1346000000,-942000000,57000000,2046000000,-15520000000,-782000000,None,793000000,793000000,None,1228000000,1228000000,None,None,None,None,-450000000,None,-12247000000,None,2046000000,INTC
2015-12-31,USD,10854000000,146000000,None,280000000,811000000,2146000000,2448000000,687000000,124000000,3613000000,2728000000,88000000,None,525000000,525000000,None,1133000000,1133000000,None,None,None,None,-355000000,None,8243000000,0,3613000000,INTC
2015-09-30,USD,3418000000,-14000000,None,305000000,392000000,215000000,1206000000,241000000,151000000,3109000000,-9167000000,6043000000,None,1029000000,1029000000,None,1140000000,1140000000,None,None,None,None,-807000000,None,2611000000,0,3109000000,INTC
2015-06-30,USD,3038000000,277000000,None,122000000,946000000,214000000,1767000000,594000000,352000000,2706000000,-1295000000,-1945000000,None,697000000,697000000,None,1146000000,1146000000,None,None,None,None,-564000000,None,210000000,10000000,2706000000,INTC
2015-03-31,USD,8830000000,-64000000,None,-1730000000,-1030000000,2099000000,2025000000,-1167000000,137000000,1992000000,-449000000,-2274000000,None,750000000,750000000,None,1137000000,1137000000,None,None,None,None,-409000000,None,1683000000,-9000000,1992000000,INTC
2014-12-31,USD,11542000000,168000000,None,455000000,942000000,2174000000,2143000000,785000000,157000000,3661000000,-1904000000,-4439000000,None,4000000000,3686000000,None,1069000000,1069000000,None,None,None,None,-3592000000,None,-582000000,-10000000,3661000000,INTC
2014-09-30,USD,3599000000,76000000,None,216000000,341000000,307000000,2445000000,165000000,176000000,3317000000,-986000000,-4607000000,None,4167000000,4182000000,None,1095000000,1095000000,None,None,None,None,-3621000000,None,94000000,-6000000,3317000000,INTC
2014-06-30,USD,3152000000,314000000,None,408000000,159000000,290000000,2828000000,-11000000,170000000,2796000000,-4266000000,-2915000000,None,2080000000,2352000000,None,1126000000,1126000000,None,None,None,None,-1826000000,None,-1728000000,0,2796000000,INTC
2014-03-31,USD,3501000000,64000000,None,-1324000000,-483000000,2007000000,2689000000,-78000000,-405000000,1930000000,-2749000000,-1650000000,None,545000000,572000000,None,1119000000,1119000000,None,None,None,None,-93000000,None,-897000000,1000000,1930000000,INTC
2013-12-31,USD,6038000000,137000000,None,332000000,-498000000,1956000000,2948000000,-140000000,-358000000,2625000000,-3921000000,-1322000000,None,248000000,541000000,None,1121000000,1121000000,None,None,None,None,-261000000,None,793000000,-2000000,2625000000,INTC
2013-09-30,USD,3219000000,-19000000,None,693000000,227000000,292000000,2866000000,237000000,-10000000,2950000000,-3323000000,-1306000000,None,544000000,544000000,None,1121000000,1121000000,None,None,None,None,-276000000,None,1103000000,1000000,2950000000,INTC
2013-06-30,USD,3030000000,152000000,None,784000000,102000000,279000000,2723000000,-75000000,177000000,2693000000,-5512000000,-1132000000,None,796000000,796000000,None,1123000000,1123000000,None,None,None,None,-221000000,None,-1920000000,2000000,2000000000,INTC
2013-03-31,USD,4285000000,1000000,None,-1387000000,-665000000,2064000000,2174000000,-293000000,-372000000,2443000000,-5317000000,-1738000000,None,559000000,559000000,None,1114000000,1114000000,None,None,None,None,-94000000,None,-2780000000,-10000000,2045000000,INTC
2012-12-31,USD,6026000000,41000000,None,615000000,-679000000,2005000000,2504000000,-107000000,-572000000,-671000000,-5332000000,4267000000,None,675000000,1020000000,None,1119000000,1119000000,None,None,None,None,-884000000,None,4958000000,-3000000,2468000000,INTC
2012-09-30,USD,5147000000,-24000000,None,296000000,802000000,268000000,2887000000,386000000,416000000,3921000000,-4852000000,-2004000000,None,1175000000,1175000000,None,1125000000,1125000000,None,None,None,None,-881000000,None,-1703000000,6000000,2972000000,INTC
2012-06-30,USD,4739000000,168000000,None,761000000,-89000000,267000000,2662000000,-490000000,401000000,3934000000,-1765000000,-2176000000,-270000000,1396000000,1396000000,None,1057000000,1057000000,None,None,None,None,-959000000,None,794000000,-4000000,2827000000,INTC
2012-03-31,USD,2972000000,28000000,None,-1413000000,768000000,1785000000,2974000000,387000000,381000000,3814000000,-2111000000,-1495000000,0,1519000000,1519000000,None,1049000000,1049000000,None,None,None,None,-275000000,None,-636000000,-2000000,2738000000,INTC
