fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2017-12-31,USD,494879000,195634000,None,35244000,-60836000,292277000,432677000,-40656000,None,65215000,-783996000,98886000,None,0,0,None,157583000,157583000,None,355080000,997076000,None,355151000,None,580596000,None,65215000,EQIX
2017-09-30,USD,390510000,122800000,None,28781000,50530000,278411000,320234000,50530000,None,79900000,-363748000,496625000,None,0,0,None,159500000,159541000,None,0,0,None,21506000,None,-244223000,None,79900000,EQIX
2017-06-30,USD,306473000,90000000,None,81585000,112236000,254786000,348572000,112236000,None,45805000,-3938723000,-212897000,None,0,0,None,156300000,156290000,None,83000,0,None,128000,None,-294281000,None,45805000,EQIX
2017-03-31,USD,247371000,109000000,None,-65414000,39664000,217006000,277242000,39664000,None,42062000,-314359000,4225246000,None,0,0,None,148083000,148083000,None,2126258000,1059800000,None,2146332000,None,4158258000,None,42062000,EQIX
2016-12-31,USD,300618000,130076000,None,22533000,100254000,209797000,386321000,27423000,None,61750000,-361536000,-158201000,None,0,0,None,125312000,125312000,None,0,457900000,None,36000,None,-239439000,-33153000,61750000,EQIX
2016-09-30,USD,335637000,107900000,None,-901000,30440000,214825000,279477000,30440000,None,48769000,357871000,-192571000,None,0,0,None,127457000,127457000,None,0,9154000,None,16504000,None,504755000,4313000,51450000,EQIX
2016-06-30,USD,278264000,82700000,None,55377000,31055000,212051000,249867000,31055000,None,44711000,-252813000,-169361000,None,0,0,None,121858000,121858000,None,0,0,None,1335000,None,-150598000,18540000,44711000,EQIX
2016-03-31,USD,104834000,71800000,None,-66002000,11312000,200534000,197700000,11312000,None,-31111000,-1789190000,-376932000,None,0,0,None,124836000,124836000,None,0,701250000,None,16304000,None,-1595080000,-195000,-31111000,EQIX
2015-12-31,USD,235148000,368079000,None,102603000,42123000,144165000,232082000,2581000,None,10731000,-31866000,2192920000,None,0,0,None,230452000,230452000,None,None,1807108000,None,829681000,None,1893369000,-5703000,10731000,EQIX
2015-09-30,USD,214401000,732000,None,46323000,29475000,132403000,216046000,220000,None,41132000,-107555000,-101412000,None,0,0,None,98041000,98041000,None,None,0,None,13290000,None,-664000,-6098000,41132000,EQIX
2015-06-30,USD,212463000,223000,None,48861000,13285000,127376000,221342000,10991000,None,59459000,-298542000,-119562000,None,0,0,None,96349000,96349000,None,None,0,None,181000,None,-200576000,5065000,59459000,EQIX
2015-03-31,USD,232811000,708000,None,37906000,30071000,121636000,150120000,30791000,None,76452000,-199834000,-98794000,None,0,0,None,96619000,96619000,None,None,0,None,16384000,None,-74208000,-8391000,76452000,EQIX
2014-12-31,USD,-300107000,102815000,None,-6336000,10196000,131964000,221687000,-2428000,None,-355103000,-619911000,679850000,None,0,0,None,83266000,83266000,None,None,1750000000,None,1137000,None,256736000,-5500000,-355103000,EQIX
2014-09-30,USD,162983000,57164000,None,52232000,54949000,120022000,156004000,50889000,None,42961000,-156003000,-256239000,None,42575000,42575000,None,None,None,None,None,8698000,None,-30213000,None,-54153000,-8039000,42841000,EQIX
2014-06-30,USD,241865000,156502000,None,-13382000,32614000,115712000,159816000,24510000,None,10079000,-159816000,-278928000,None,208263000,208263000,None,None,None,None,None,0,None,-206829000,None,-86840000,1621000,11328000,EQIX
2014-03-31,USD,171718000,82316000,None,16559000,10703000,113993000,122698000,28995000,None,41337000,98885000,-37282000,None,47120000,47120000,None,None,None,None,None,0,None,-32733000,None,233280000,-41000,41387000,EQIX
2013-12-31,USD,166706000,111583000,None,-1289000,3471000,106440000,127911000,-12336000,None,45373000,-233362000,-70641000,None,0,0,None,None,None,None,None,26304000,None,-44989000,None,-137848000,-551000,45187000,EQIX
2013-09-30,USD,206562000,53152000,None,19652000,-459000,109901000,243005000,-3469000,None,42753000,-330958000,-1178000,None,0,0,None,None,None,None,None,1734000,None,12202000,None,-117754000,7820000,42471000,EQIX
2013-06-30,USD,147159000,4837000,None,36875000,16912000,109185000,125823000,19098000,None,-25287000,537547000,-850034000,None,0,0,None,None,None,None,None,0,None,1512000,None,-167523000,-2195000,-25816000,EQIX
2013-03-31,USD,84181000,101001000,None,-26730000,44885000,107205000,75667000,24663000,None,33284000,-1142540000,1496760000,None,0,0,None,None,None,None,None,1500000000,None,14368000,None,432806000,-5595000,32843000,EQIX
2012-12-31,USD,203692000,63994000,None,37778000,9387000,103568000,271522000,-20299000,None,46611000,-203920000,12248000,None,0,0,None,46822000,46822000,None,None,4049000,None,5998000,None,12526000,506000,45338000,EQIX
2012-09-30,USD,107559000,131603000,None,-3450000,13086000,104609000,485152000,12359000,None,27327000,-602266000,73697000,None,0,0,None,None,None,None,None,249633000,None,13666000,None,-414409000,6601000,26965000,EQIX
2012-06-30,USD,194782000,33996000,None,34447000,684000,92165000,196484000,14864000,None,37640000,93880000,-264716000,None,0,0,None,None,None,None,None,0,None,6013000,None,21152000,-2794000,35607000,EQIX
2012-03-31,USD,125993000,65070000,None,-30697000,2110000,89301000,145490000,19677000,5370000,34811000,269433000,-43950000,None,13364000,13364000,None,21551000,21551000,None,None,8909000,None,17096000,None,354121000,2645000,32118000,EQIX
2011-12-31,USD,187332000,30831000,None,57787000,10512000,90168000,4073000,-3238000,15938000,16865000,-194336000,-83383000,None,None,None,None,None,None,None,None,4701000,None,-83477000,None,-91700000,-1313000,17810000,EQIX
2011-09-30,USD,141870000,40168000,None,14013000,14513000,87181000,0,9989000,None,20639000,-878693000,744147000,None,None,None,None,None,None,None,None,762718000,None,11107000,None,72651000,-4673000,20319000,EQIX
2011-06-30,USD,140348000,30376000,None,11192000,17823000,85222000,9042000,19409000,None,30733000,-139737000,61838000,None,None,None,None,None,None,None,None,55264000,None,8929000,None,-6594000,957000,30730000,EQIX
2011-03-31,USD,117770000,36911000,None,-10598000,1180000,78335000,14951000,-3099000,5640000,25145000,-286389000,26126000,None,None,None,None,None,None,None,None,22653000,None,15668000,None,-138375000,4118000,25145000,EQIX
2010-12-31,USD,122891000,35085000,None,23582000,25982000,65979000,-421185000,1400000,-14363000,13760000,17538000,-85989000,None,None,None,None,None,None,None,None,5770000,None,3638000,None,53692000,-748000,13760000,EQIX
2010-09-30,USD,113263000,39338000,None,2661000,1969000,73298000,143941000,6729000,None,11196000,-259495000,18112000,None,None,None,None,None,None,None,None,16853000,None,14026000,None,-122193000,5927000,11196000,EQIX
2010-06-30,USD,56906000,None,None,None,None,62750000,148694000,None,None,-2274000,-327455000,-252233000,None,None,None,None,None,None,None,None,None,None,None,None,-527960000,-5178000,-2274000,EQIX
