fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2013-09-30,USD,20720000,-754000,None,13513000,-4385000,6613000,16824000,-8903000,-5943000,-14713000,-36736000,15249000,None,None,None,None,None,None,None,16003000,None,None,16003000,None,861000,1628000,-14713000,NOW
2013-06-30,USD,9736000,720000,None,16856000,11046000,5339000,11820000,12953000,11218000,-21405000,-45401000,11082000,None,None,None,None,None,None,None,10362000,None,None,11060000,None,-24549000,34000,-21405000,NOW
2013-03-31,USD,15023000,1851000,None,24311000,-750000,4364000,10415000,2938000,-5094000,-13358000,-11011000,22621000,None,None,None,None,None,None,None,21468000,None,None,20770000,None,25793000,-840000,-13358000,NOW
2012-12-31,USD,16671000,1161000,None,29259000,29387000,4665000,9910000,22276000,11525000,-9931000,-66904000,52246000,None,None,None,None,308000,308000,None,-13936000,None,None,33260000,None,2013000,0,-9931000,NOW
2012-09-30,USD,9077000,534000,None,14736000,6334000,3969000,11930000,8342000,1698000,-13053000,-129133000,171455000,None,None,None,None,None,None,None,0,None,None,169758000,None,51494000,95000,-13053000,NOW
2012-06-30,USD,6939000,None,None,None,None,2826000,11668000,4781000,1951000,-8724000,-19218000,-1789000,None,None,None,None,None,None,None,17848000,None,None,-891000,None,-14658000,-590000,-8724000,NOW
2023-12-31,USD,1924000000,None,None,48000000,-106000000,322000000,1148000000,-189000000,91000000,1371000000,-311000000,-1215000000,None,65000000,65000000,None,1181000000,1181000000,None,None,0,None,-20000000,None,None,None,1371000000,TXN
2023-09-30,USD,1937000000,None,None,20000000,171000000,303000000,1495000000,20000000,179000000,1709000000,-1694000000,-1116000000,0,46000000,46000000,None,1126000000,1126000000,None,None,0,None,22000000,None,None,None,1709000000,TXN
2023-06-30,USD,1399000000,None,None,-169000000,506000000,285000000,1446000000,79000000,441000000,1722000000,-2385000000,-52000000,0,79000000,79000000,None,1125000000,1125000000,None,None,1603000000,None,-14000000,None,-1038000000,None,1722000000,TXN
2023-03-31,USD,1160000000,None,None,61000000,517000000,265000000,982000000,-18000000,531000000,1708000000,28000000,239000000,0,103000000,103000000,None,1125000000,1125000000,None,None,1397000000,None,-18000000,None,1427000000,None,1708000000,TXN
2022-12-31,USD,2042000000,None,None,102000000,247000000,249000000,967000000,-145000000,353000000,1962000000,-1027000000,-1134000000,0,848000000,848000000,None,1123000000,1123000000,None,None,799000000,None,-798000000,None,-119000000,None,1962000000,TXN
2022-09-30,USD,2766000000,None,None,63000000,30000000,249000000,790000000,-150000000,205000000,2295000000,-2113000000,-1286000000,0,996000000,996000000,None,1051000000,1051000000,None,None,695000000,None,-918000000,None,-633000000,None,2295000000,TXN
2022-06-30,USD,1768000000,None,None,-260000000,535000000,227000000,597000000,395000000,139000000,2291000000,1225000000,-2696000000,0,1182000000,1182000000,None,1060000000,1060000000,None,None,0,None,-1126000000,None,6491000000,None,2291000000,TXN
2022-03-31,USD,2144000000,None,None,295000000,223000000,200000000,443000000,94000000,150000000,2201000000,-1668000000,-1602000000,0,589000000,589000000,None,1063000000,1063000000,None,None,0,None,-532000000,None,-1126000000,None,2201000000,TXN
2021-12-31,USD,2357000000,None,None,-20000000,98000000,200000000,1282000000,48000000,47000000,2138000000,-2229000000,-1160000000,0,142000000,142000000,None,1062000000,1062000000,None,None,0,None,-90000000,None,-1032000000,None,2138000000,TXN
2021-09-30,USD,2428000000,None,None,25000000,-1000000,47000000,486000000,62000000,13000000,1947000000,-884000000,470000000,0,139000000,139000000,None,942000000,942000000,None,None,1495000000,None,-64000000,None,3267000000,None,1947000000,TXN
2021-06-30,USD,2121000000,None,None,-192000000,17000000,48000000,386000000,7000000,-40000000,1931000000,127000000,-1041000000,0,146000000,146000000,None,942000000,942000000,None,None,0,None,-92000000,None,4391000000,None,1931000000,TXN
2021-03-31,USD,1850000000,None,None,200000000,32000000,273000000,308000000,170000000,-65000000,1753000000,-1109000000,-1406000000,0,100000000,100000000,None,940000000,940000000,None,None,0,None,96000000,None,-665000000,None,1753000000,TXN
2020-12-31,USD,2125000000,None,None,138000000,-60000000,227000000,212000000,22000000,-117000000,1813000000,-996000000,-844000000,0,15000000,15000000,None,937000000,937000000,None,None,0,None,99000000,None,1813000000,None,1688000000,TXN
2020-09-30,USD,1443000000,None,None,-221000000,127000000,51000000,146000000,216000000,-64000000,1353000000,-2189000000,-726000000,0,15000000,15000000,None,825000000,825000000,None,None,0,None,108000000,None,1863000000,None,1353000000,TXN
2020-06-30,USD,1720000000,None,None,-182000000,-70000000,50000000,130000000,-140000000,133000000,1380000000,1437000000,-1381000000,0,882000000,882000000,None,823000000,823000000,None,None,749000000,None,-795000000,None,3190000000,None,1380000000,TXN
2020-03-31,USD,851000000,None,None,147000000,332000000,236000000,161000000,242000000,2000000,1174000000,826000000,-1596000000,0,1641000000,1641000000,None,841000000,841000000,None,None,749000000,None,-1495000000,None,81000000,None,1174000000,TXN
2019-12-31,USD,1754000000,191000000,None,-22000000,-336000000,236000000,163000000,-268000000,-39000000,1249000000,-1921000000,-1289000000,0,489000000,489000000,None,841000000,841000000,None,None,0,None,-441000000,None,1249000000,None,1070000000,TXN
2019-09-30,USD,1992000000,14000000,None,-64000000,-160000000,79000000,149000000,-77000000,-39000000,1425000000,-914000000,-998000000,0,456000000,456000000,None,721000000,721000000,None,None,748000000,None,-262000000,None,1411000000,None,1425000000,TXN
2019-06-30,USD,1796000000,0,None,-39000000,-91000000,80000000,284000000,-21000000,-52000000,1305000000,-258000000,-1445000000,0,863000000,863000000,None,722000000,722000000,None,None,0,None,-717000000,None,93000000,None,1305000000,TXN
2019-03-31,USD,1107000000,12000000,None,-161000000,-76000000,245000000,251000000,233000000,-86000000,1217000000,1173000000,-998000000,0,1152000000,1152000000,None,724000000,724000000,None,None,743000000,None,-1001000000,None,1282000000,None,1217000000,TXN
2018-12-31,USD,2145000000,137000000,None,134000000,-421000000,237000000,323000000,-378000000,101000000,1516000000,1505000000,-2714000000,0,2009000000,2009000000,None,736000000,736000000,None,None,0,None,-1971000000,None,936000000,None,1239000000,TXN
2018-09-30,USD,2106000000,0,None,73000000,-91000000,80000000,370000000,34000000,26000000,1570000000,-1768000000,-1755000000,0,1200000000,1200000000,None,602000000,602000000,None,None,0,None,-1145000000,None,-1417000000,None,1570000000,TXN
2018-06-30,USD,1826000000,1000000,None,126000000,94000000,79000000,249000000,97000000,58000000,1405000000,-81000000,-543000000,0,1018000000,1018000000,None,606000000,606000000,None,None,1500000000,None,-916000000,None,1202000000,None,1405000000,TXN
2018-03-31,USD,1112000000,2000000,None,-182000000,-83000000,217000000,189000000,176000000,97000000,1366000000,266000000,-1317000000,0,873000000,873000000,None,611000000,611000000,None,None,0,None,-695000000,None,61000000,None,1366000000,TXN
2017-12-31,USD,1929000000,330000000,None,764000000,-374000000,212000000,231000000,-299000000,49000000,1563000000,-898000000,-671000000,0,706000000,706000000,None,611000000,611000000,None,None,494000000,None,-544000000,None,360000000,None,344000000,TXN
2017-09-30,USD,1722000000,6000000,None,57000000,36000000,80000000,186000000,106000000,-39000000,1285000000,-488000000,-1078000000,0,650000000,650000000,None,495000000,495000000,None,None,0,None,-574000000,None,156000000,None,1285000000,TXN
2017-06-30,USD,-144000000,6000000,None,-373000000,153000000,79000000,151000000,132000000,104000000,1056000000,-8000000,-842000000,0,650000000,650000000,None,498000000,498000000,None,None,0,None,-566000000,None,67000000,None,1056000000,TXN
2017-03-31,USD,656000000,4000000,None,71000000,192000000,219000000,127000000,68000000,53000000,997000000,267000000,-1143000000,0,550000000,550000000,None,500000000,500000000,None,None,0,None,-389000000,None,-81000000,None,997000000,TXN
2016-12-31,USD,-1302000000,89000000,None,308000000,27000000,219000000,110000000,-166000000,-18000000,1319000000,-685000000,-1115000000,0,475000000,475000000,None,499000000,499000000,None,None,0,None,-487000000,None,-215000000,None,1047000000,TXN
2016-09-30,USD,968000000,3000000,None,56000000,-65000000,80000000,139000000,98000000,-68000000,968000000,-603000000,50000000,0,500000000,500000000,None,382000000,382000000,None,None,0,None,-341000000,None,134000000,None,1018000000,TXN
2016-06-30,USD,779000000,4000000,None,14000000,155000000,79000000,158000000,76000000,71000000,779000000,65000000,40000000,0,527000000,527000000,None,382000000,382000000,None,None,0,None,-333000000,None,-46000000,None,819000000,TXN
2016-03-31,USD,1283000000,3000000,None,27000000,171000000,241000000,124000000,100000000,114000000,668000000,573000000,-839000000,0,630000000,630000000,None,383000000,383000000,None,None,0,None,-499000000,None,281000000,None,711000000,TXN
2015-12-31,USD,1142000000,-3000000,None,-8000000,-403000000,251000000,164000000,-318000000,-80000000,1142000000,-675000000,-888000000,0,627000000,627000000,None,386000000,386000000,None,None,0,None,-517000000,None,-133000000,None,836000000,TXN
2015-09-30,USD,798000000,3000000,None,51000000,-107000000,80000000,139000000,47000000,-114000000,798000000,389000000,-1849000000,0,790000000,790000000,None,348000000,348000000,None,None,0,None,-755000000,None,-51000000,None,798000000,TXN
2015-06-30,USD,998000000,7000000,None,-259000000,86000000,80000000,125000000,40000000,41000000,998000000,-174000000,-704000000,0,654000000,654000000,None,354000000,354000000,None,None,498000000,None,-603000000,None,-58000000,None,696000000,TXN
2015-03-31,USD,1687000000,1000000,None,39000000,160000000,283000000,123000000,154000000,60000000,944000000,158000000,-724000000,0,670000000,670000000,None,356000000,356000000,None,None,0,None,-424000000,None,43000000,None,656000000,TXN
2014-12-31,USD,1100000000,116000000,None,39000000,-174000000,291000000,125000000,-223000000,33000000,1100000000,-491000000,-888000000,0,698000000,698000000,None,356000000,356000000,None,None,0,None,-558000000,None,-107000000,None,825000000,TXN
2014-09-30,USD,826000000,56000000,None,-90000000,-131000000,80000000,103000000,-42000000,7000000,826000000,-383000000,-910000000,0,670000000,670000000,None,319000000,319000000,None,None,0,None,-602000000,None,90000000,None,826000000,TXN
2014-06-30,USD,683000000,29000000,None,-187000000,181000000,80000000,80000000,165000000,30000000,683000000,802000000,-1926000000,0,743000000,743000000,None,323000000,323000000,None,None,0,None,-618000000,None,-349000000,None,683000000,TXN
2014-03-31,USD,462000000,25000000,None,-37000000,161000000,294000000,77000000,149000000,-17000000,487000000,-305000000,-219000000,0,720000000,720000000,None,325000000,325000000,None,None,498000000,None,-437000000,None,-62000000,None,487000000,TXN
2013-12-31,USD,687000000,257000000,None,120000000,-231000000,296000000,107000000,-318000000,5000000,687000000,-123000000,-884000000,0,734000000,734000000,None,326000000,326000000,None,None,None,None,-566000000,None,192000000,None,511000000,TXN
2013-09-30,USD,629000000,None,None,-190000000,-193000000,83000000,123000000,30000000,6000000,629000000,-211000000,-684000000,0,734000000,734000000,None,308000000,308000000,None,None,None,None,-385000000,None,255000000,None,629000000,TXN
2013-06-30,USD,660000000,None,None,79000000,484000000,85000000,98000000,160000000,20000000,660000000,309000000,-1197000000,0,721000000,721000000,None,309000000,309000000,None,None,None,None,-378000000,None,-213000000,None,660000000,TXN
2013-03-31,USD,360000000,None,None,-215000000,34000000,313000000,84000000,112000000,-57000000,362000000,22000000,-405000000,0,679000000,679000000,None,232000000,232000000,None,None,None,None,-225000000,None,-23000000,None,362000000,TXN
2012-12-31,USD,1088000000,None,None,170000000,-619000000,317000000,96000000,-381000000,-91000000,264000000,-189000000,-693000000,0,600000000,600000000,None,235000000,235000000,None,None,None,None,-467000000,None,206000000,None,264000000,TXN
2012-09-30,USD,784000000,None,None,-150000000,-80000000,86000000,150000000,-18000000,-37000000,784000000,-1441000000,-500000000,-500000000,600000000,600000000,None,194000000,194000000,None,None,None,None,-537000000,None,18000000,None,784000000,TXN
2012-06-30,USD,446000000,None,None,-180000000,133000000,86000000,146000000,151000000,32000000,446000000,321000000,-200000000,-200000000,300000000,300000000,None,195000000,195000000,None,None,None,None,-232000000,None,-1000000,None,446000000,TXN
2012-03-31,USD,449000000,None,None,30000000,23000000,329000000,103000000,-63000000,91000000,265000000,270000000,-518000000,-300000000,300000000,300000000,None,195000000,195000000,None,None,None,None,-41000000,None,201000000,None,265000000,TXN
2011-12-31,USD,971000000,None,None,-64000000,-421000000,332000000,153000000,-236000000,-203000000,298000000,-997000000,-200000000,-200000000,None,300000000,None,193000000,193000000,None,None,None,None,-173000000,None,-589000000,None,298000000,TXN
2011-09-30,USD,601000000,None,None,109000000,-45000000,226000000,193000000,-22000000,-22000000,601000000,-4694000000,636000000,None,None,450000000,None,148000000,148000000,None,None,None,None,-417000000,None,-2920000000,None,601000000,TXN
2011-06-30,USD,672000000,None,None,-182000000,611000000,226000000,276000000,190000000,84000000,672000000,-544000000,3071000000,None,None,452000000,None,150000000,150000000,None,None,None,None,-272000000,None,3158000000,None,672000000,TXN
2011-03-31,USD,516000000,None,None,54000000,-211000000,231000000,194000000,-44000000,158000000,666000000,63000000,-555000000,None,None,771000000,None,153000000,153000000,None,None,None,None,-421000000,None,24000000,None,666000000,TXN
2010-12-31,USD,1230000000,None,None,45000000,149000000,238000000,301000000,237000000,91000000,942000000,-548000000,-456000000,None,None,600000000,None,153000000,153000000,None,None,None,None,-313000000,None,226000000,None,942000000,TXN
2010-09-30,USD,859000000,None,None,224000000,-110000000,224000000,396000000,-29000000,66000000,859000000,-662000000,-701000000,None,None,600000000,None,143000000,143000000,None,None,None,None,-559000000,None,-45000000,None,859000000,TXN
2010-06-30,USD,769000000,None,None,-300000000,-247000000,227000000,283000000,-188000000,221000000,769000000,204000000,-845000000,None,None,750000000,None,147000000,147000000,None,None,None,None,-700000000,None,-79000000,None,769000000,TXN
2010-03-31,USD,710000000,None,None,137000000,-335000000,224000000,219000000,-251000000,-74000000,658000000,-51000000,-624000000,None,None,504000000,None,149000000,149000000,None,None,None,None,-475000000,None,35000000,None,658000000,TXN
2009-12-31,USD,1001000000,None,None,-71000000,81000000,223000000,1070000000,156000000,-440000000,655000000,-651000000,-462000000,None,None,352000000,None,149000000,149000000,None,None,None,None,-1518000000,None,-112000000,None,655000000,TXN
2009-09-30,USD,834000000,None,None,148000000,-208000000,229000000,-226000000,-186000000,-53000000,538000000,-950000000,-355000000,None,None,251000000,None,138000000,138000000,None,None,None,None,285000000,None,-471000000,None,538000000,TXN
2009-06-30,USD,260000000,None,None,None,None,233000000,48000000,None,37000000,260000000,505000000,-370000000,None,None,250000000,None,139000000,139000000,None,None,None,None,-250000000,None,329000000,None,260000000,TXN
2008-06-30,USD,519000000,None,None,None,None,255000000,270000000,None,-73000000,588000000,210000000,-473000000,None,None,None,None,132000000,132000000,None,None,None,None,-433000000,None,None,None,589000000,TXN
2023-12-31,USD,310000000,None,None,None,None,42000000,51000000,None,None,None,None,-48000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,87000000,ARM
2023-09-30,USD,227000000,None,None,None,None,41000000,47000000,None,None,None,-46000000,-24000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-110000000,ARM
2023-06-30,USD,-114000000,None,None,None,None,41000000,26000000,None,None,None,-177000000,-15000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,105000000,ARM
2023-03-31,USD,483000000,None,None,None,None,40000000,20000000,None,None,None,None,-10000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3000000,ARM
2022-12-31,USD,411000000,None,None,None,None,43000000,13000000,None,None,None,None,-12000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,182000000,ARM
2022-09-30,USD,76000000,None,None,None,None,45000000,34000000,None,None,None,-154000000,-9000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,114000000,ARM
2022-06-30,USD,-231000000,None,None,None,None,42000000,26000000,None,None,None,36000000,-11000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,225000000,ARM
