fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2012-09-30,USD,33315000,None,None,-2441000,-6728000,2389000,8999000,-6045000,-1374000,18037000,-16994000,1004000,None,None,None,None,None,None,None,None,None,None,495000,None,20965000,3640000,18037000,ENTG
2012-06-30,USD,43132000,None,None,8380000,744000,2420000,19512000,-2476000,3491000,21673000,-22293000,968000,None,None,None,None,None,None,None,None,None,None,858000,None,19934000,-1873000,21673000,ENTG
2012-03-31,USD,374000,None,None,-4957000,21385000,8937000,10605000,12811000,7506000,17859000,-10602000,3626000,None,None,None,None,None,None,None,None,None,None,3336000,None,-6662000,-60000,17859000,ENTG
2011-12-31,USD,44516000,None,None,129000,-12381000,9009000,6121000,-3652000,-7836000,40161000,-3681000,6293000,None,None,None,None,None,None,None,None,None,None,6034000,None,46556000,-572000,40161000,ENTG
2011-09-30,USD,49598000,None,None,-10132000,-23154000,2505000,9563000,-25811000,1815000,21988000,-9468000,395000,None,None,None,None,None,None,None,None,None,None,323000,None,37592000,-2933000,21988000,ENTG
2011-06-30,USD,52045000,None,None,None,None,2569000,7839000,None,3113000,32522000,-8028000,1135000,None,None,None,None,None,None,None,None,None,None,2400000,None,46867000,1715000,32522000,ENTG
2011-03-31,USD,11127000,None,None,None,None,9508000,6744000,None,-724000,29575000,-7254000,3041000,None,None,None,None,None,None,None,None,None,None,2900000,None,8624000,1710000,29175000,ENTG
2010-12-31,USD,39984000,None,None,None,None,10094000,4635000,None,3056000,26864000,-4318000,-982000,None,None,None,None,None,None,None,None,None,None,None,None,35140000,456000,27003000,ENTG
2010-09-30,USD,45102000,None,None,None,None,9578000,4502000,None,4635000,22766000,-4022000,-20471000,None,None,None,None,None,None,None,None,None,None,None,None,23501000,2892000,22418000,ENTG
2010-06-30,USD,27789000,None,None,None,None,10530000,4054000,None,-1559000,18746000,None,-24611000,None,None,None,None,None,None,None,None,None,None,900000,None,None,None,18385000,ENTG
