fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2012-05-31,USD,4057000000,3397000000,59000000,1402000000,2163000000,776000000,217000000,2036000000,-11000000,2997000000,-1844000000,-749000000,0,2399000000,2399000000,None,296000000,296000000,None,None,0,None,-2179000000,None,1174000000,-290000000,3452000000,ORCL
2012-02-29,USD,3010000000,18000000,29000000,36000000,391000000,606000000,142000000,100000000,-46000000,2688000000,-590000000,-2119000000,0,1659000000,1659000000,None,302000000,302000000,None,None,0,None,-1580000000,None,495000000,194000000,2498000000,ORCL
2011-11-30,USD,1255000000,29000000,55000000,-1455000000,364000000,592000000,129000000,355000000,-36000000,2384000000,376000000,-1020000000,0,998000000,998000000,None,303000000,303000000,None,None,0,None,-746000000,None,124000000,-487000000,2192000000,ORCL
2011-08-31,USD,5421000000,24000000,39000000,-211000000,-3009000000,709000000,160000000,-2483000000,-57000000,2032000000,-6323000000,-2211000000,0,800000000,800000000,None,467000000,304000000,None,None,0,None,-618000000,None,-3001000000,112000000,1840000000,ORCL
2011-05-31,USD,3777000000,None,None,-1961000000,2372000000,684000000,78000000,2106000000,19000000,2693000000,-419000000,859000000,0,411000000,411000000,None,304000000,304000000,None,None,1150000000,None,-63000000,None,4299000000,82000000,2669000000,ORCL
2011-02-28,USD,2676000000,None,None,197000000,19000000,612000000,133000000,-34000000,34000000,2320000000,1032000000,-2431000000,-2253000000,245000000,245000000,None,253000000,253000000,None,None,0,None,49000000,None,1444000000,167000000,2294000000,ORCL
2010-11-30,USD,944000000,None,None,2472000000,-3949000000,614000000,121000000,-3285000000,-14000000,2084000000,-2778000000,128000000,-5000000,255000000,255000000,None,253000000,253000000,None,None,0,None,310000000,None,-1598000000,108000000,2062000000,ORCL
2010-08-31,USD,3817000000,None,None,-693000000,2301000000,702000000,118000000,1942000000,-11000000,1548000000,-3916000000,1960000000,-885000000,249000000,249000000,None,251000000,251000000,None,None,3204000000,None,-80000000,None,2104000000,243000000,1522000000,ORCL
2010-05-31,USD,2511000000,None,None,1297000000,-1956000000,706000000,69000000,-1976000000,-55000000,1905000000,-550000000,-1171000000,926000000,254000000,254000000,None,251000000,251000000,None,None,800000000,None,18000000,None,583000000,-207000000,1810000000,ORCL
2010-02-28,USD,1781000000,None,None,-335000000,335000000,502000000,61000000,177000000,-18000000,1375000000,-7180000000,-8000000,-1708000000,242000000,242000000,None,252000000,252000000,None,None,1959000000,None,-11000000,None,-5588000000,-181000000,1375000000,ORCL
2009-11-30,USD,651000000,None,None,-843000000,-449000000,436000000,45000000,-433000000,0,1646000000,-1642000000,-366000000,0,252000000,252000000,None,250000000,250000000,None,None,0,None,-128000000,None,-1179000000,178000000,1646000000,ORCL
2009-08-31,USD,3738000000,None,None,-69000000,2121000000,492000000,55000000,1870000000,0,1303000000,-947000000,4209000000,0,244000000,244000000,None,251000000,251000000,None,None,4461000000,None,3000000,None,7103000000,103000000,1303000000,ORCL
