fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2023-03-31,USD,1010855000,135322000,None,173259000,-65384000,104854000,84914000,-342858000,211216000,697837000,-113207000,-902721000,0,478186000,478186000,None,180854000,180854000,None,0,0,None,-478186000,None,-5073000,None,697837000,KLAC
2022-12-31,USD,688290000,39371000,None,269787000,573991000,103508000,93642000,425605000,127647000,978795000,-241405000,-710520000,44596000,355007000,355007000,None,184200000,184208000,None,33793000,0,None,-321214000,None,-263635000,None,978795000,KLAC
2022-09-30,USD,1011545000,53843000,None,275693000,264675000,101938000,84352000,45443000,265530000,1026065000,-53475000,-705727000,24651000,89846000,89846000,None,188000000,187984000,None,115000,300000000,None,-89731000,None,252343000,None,1025991000,KLAC
2022-06-30,USD,819229000,47196000,None,263995000,566860000,100848000,73160000,193010000,170600000,805398000,-25394000,-603726000,36491000,2573589000,2573589000,None,157574000,157602000,None,76102000,275000000,None,-2497487000,None,190109000,None,805374000,KLAC
2022-03-31,USD,818878000,49650000,None,34563000,81138000,92127000,100304000,-109509000,156513000,730660000,-569494000,-486403000,74267000,564666000,564666000,None,158976000,158976000,None,0,300000000,None,-564666000,None,804927000,None,730572000,KLAC
2021-12-31,USD,810798000,-10913000,None,286127000,370332000,85545000,64901000,264402000,101701000,717517000,-106264000,-557846000,19493000,429874000,429874000,None,159129000,159129000,None,36912000,0,None,-392962000,None,737010000,None,717444000,KLAC
2021-09-30,USD,863797000,106734000,None,400838000,295836000,84824000,68955000,158495000,138189000,1068485000,-175306000,-609030000,21673000,399677000,399677000,None,162821000,162821000,None,0,300000000,None,-399677000,None,79461000,None,1068417000,KLAC
2021-06-30,USD,465624000,-168046000,None,47964000,242638000,84647000,55376000,103488000,123725000,633058000,-93604000,-392845000,73382000,299777000,299777000,None,139300000,139267000,None,59742000,0,None,-240035000,None,1153230000,None,632978000,KLAC
2021-03-31,USD,646150000,150162000,None,2301000,43154000,84365000,61183000,-17198000,34169000,567170000,-176588000,-439453000,19458000,273441000,273441000,None,139300000,139338000,None,0,0,None,-273441000,None,447328000,None,567496000,KLAC
2020-12-31,USD,561081000,106572000,None,271471000,269535000,84257000,59144000,190306000,26215000,456983000,-95892000,-261377000,21709000,177492000,177492000,None,139600000,139584000,None,26356000,0,None,-151136000,None,339092000,None,457251000,KLAC
2020-09-30,USD,512171000,103626000,None,4901000,233000,80066000,55925000,-78530000,85991000,420142000,-134320000,-404206000,19130000,187897000,187897000,None,141200000,141164000,None,0,0,None,-187897000,None,-26355000,None,420567000,KLAC
2020-06-30,USD,452846000,-116075000,None,28775000,35486000,78937000,41790000,-11493000,56609000,410315000,-105821000,-61355000,11858000,0,0,None,133960000,132762000,None,50349000,200000000,None,100698000,None,839749000,None,411253000,KLAC
2020-03-31,USD,442028000,135772000,None,-38855000,-32019000,81990000,43445000,-73103000,11640000,78009000,1788000,-432637000,26572000,315995000,315995000,None,133300000,133327000,None,672000,None,None,-315315000,None,104581000,None,78452000,KLAC
2019-12-31,USD,387731000,113073000,None,22941000,111370000,88534000,34874000,126682000,1477000,380305000,-8148000,-432030000,10677000,284593000,284593000,None,134700000,134696000,None,24499000,None,None,24492000,None,415474000,None,380555000,KLAC
2019-09-30,USD,496245000,54583000,None,101900000,94288000,98588000,32566000,75214000,5091000,346396000,-146693000,-373613000,9929000,228496000,228496000,None,121600000,121636000,None,114000,None,None,-228382000,None,-24061000,None,346525000,KLAC
2019-06-30,USD,325461000,-113157000,None,85980000,83590000,127886000,55846000,32092000,-13179000,217328000,30439000,-432146000,35902000,344986000,344986000,None,121363000,121363000,None,44272000,None,None,-256442000,None,665650000,None,217845000,KLAC
2019-03-31,USD,163594000,55741000,None,-29909000,373104000,73445000,25956000,299941000,1893000,192645000,-1734903000,869285000,40303000,200029000,200029000,None,113581000,113581000,None,0,None,None,-200029000,None,232948000,None,192728000,KLAC
2018-12-31,USD,282172000,138990000,None,-83785000,43944000,15806000,26366000,55870000,15109000,369100000,208611000,-347452000,8339000,250213000,250213000,None,114562000,114562000,None,20556000,None,None,20556000,None,144468000,1137000,369100000,KLAC
2018-09-30,USD,381405000,25499000,None,-14086000,39569000,16087000,22330000,-33668000,55738000,395944000,314871000,-449692000,10892000,299974000,299974000,None,122757000,122757000,None,0,None,None,-299974000,None,245132000,-1452000,395944000,KLAC
2018-06-30,USD,373513000,53210000,None,-3729000,125665000,14989000,22842000,-2095000,74684000,348767000,126775000,-341386000,-60000,38091000,38091000,None,117035000,117035000,None,40873000,None,None,43655000,None,148700000,-10202000,348767000,KLAC
2018-03-31,USD,352607000,2330000,None,43604000,39682000,16283000,14994000,-90906000,60487000,306881000,25894000,-202288000,0,84724000,84724000,None,92128000,92128000,None,-8000,None,None,-84732000,None,182288000,6075000,306881000,KLAC
2017-12-31,USD,129371000,55693000,None,207805000,13615000,16130000,13369000,73877000,24240000,-134319000,25955000,-406297000,0,40427000,40427000,None,92575000,92575000,None,0,None,None,20579000,None,-247303000,3668000,-134300000,KLAC
2017-09-30,USD,373629000,3005000,None,152044000,118050000,15282000,15756000,95621000,20194000,280936000,112994000,-320132000,5571000,39927000,39927000,None,100327000,100327000,None,0,None,None,-39927000,None,167646000,1155000,280936000,KLAC
2017-06-30,USD,462637000,56865000,None,47126000,-135563000,14324000,10668000,-167034000,32580000,256162000,-154359000,-112974000,28376000,25002000,25002000,None,84637000,84637000,None,21665000,None,None,18327000,None,197244000,1940000,256162000,KLAC
2017-03-31,USD,224838000,0,None,60463000,111548000,14198000,9414000,64509000,28288000,253562000,-98371000,-112228000,7256000,0,0,None,85514000,85514000,None,0,None,None,0,None,18774000,4535000,253562000,KLAC
2016-12-31,USD,222413000,166000,None,-11226000,39569000,14892000,8629000,24386000,-13132000,238251000,-140333000,-100914000,9740000,0,0,None,84529000,84529000,None,0,None,None,23694000,None,-29292000,-10458000,238251000,KLAC
2016-09-30,USD,169777000,3517000,None,-27890000,17577000,14422000,9883000,38241000,-1187000,178101000,-167823000,-146689000,3408000,0,0,None,89313000,89313000,None,0,None,None,23694000,None,-142163000,2572000,178101000,KLAC
2016-06-30,USD,354093000,57275000,0,-1973000,-57751000,14888000,7508000,-21400000,-26397000,581603000,-69253000,-105191000,3642000,0,0,None,81120000,81120000,None,16388000,None,None,32775000,None,182514000,2865000,271541000,KLAC
2016-03-31,USD,111497000,2514000,1000,56286000,204458000,15780000,8954000,186715000,26065000,175777000,40872000,-118174000,14200000,0,0,None,82109000,82109000,None,2000,None,None,2000,None,39383000,5188000,175777000,KLAC
2015-12-31,USD,100324000,10881000,0,-33735000,42614000,16529000,7938000,-32098000,36668000,152207000,141168000,-117704000,4062000,39119000,39119000,None,81380000,81380000,None,21908000,None,None,21908000,None,122894000,-894000,152207000,KLAC
2015-09-30,USD,193782000,32573000,0,-45265000,-128063000,19735000,7341000,-124925000,31243000,104897000,31900000,-295633000,0,142592000,142592000,None,101674000,101674000,None,0,None,None,-142592000,None,-74328000,-4377000,104897000,KLAC
2015-06-30,USD,317479000,65818000,161000,31291000,-133839000,19966000,9237000,-43714000,-16498000,410665000,157841000,-259678000,0,167858000,167858000,None,79653000,79653000,None,17430000,None,None,-133498000,None,216133000,491000,142019000,KLAC
2015-03-31,USD,242417000,3000000,59000,55366000,-42628000,20510000,10326000,1213000,-23745000,131638000,59065000,-261712000,0,168670000,168670000,None,82250000,82250000,None,175000,None,None,-168495000,None,37027000,-2743000,131638000,KLAC
2014-12-31,USD,11084000,2934000,152000,16395000,269436000,18901000,12783000,200282000,-10702000,20268000,475767000,-566062000,0,141521000,141521000,None,2796739000,2796739000,None,24726000,None,None,24186000,None,-84818000,-5607000,20268000,KLAC
2014-09-30,USD,34926000,14359000,1617000,-12053000,-13084000,21159000,13445000,-39261000,23445000,72233000,225548000,-215520000,6920000,124839000,124839000,None,82413000,82413000,None,4677000,None,None,-115485000,None,38822000,-6132000,72233000,KLAC
2014-06-30,USD,248640000,34226000,883000,43469000,-53357000,22010000,13066000,-66784000,-21308000,173014000,-280724000,-114527000,0,60157000,60157000,None,74466000,74466000,None,20121000,None,None,-22396000,None,-145362000,1249000,128731000,KLAC
2014-03-31,USD,237727000,792000,1147000,21432000,-50323000,20614000,18220000,-16598000,14738000,203581000,-132597000,-123041000,0,59880000,59880000,None,74805000,74805000,None,13334000,None,None,-46546000,None,-17159000,752000,203581000,KLAC
2013-12-31,USD,115271000,27009000,1061000,34504000,170068000,19811000,14465000,136562000,2938000,139246000,-126120000,-97586000,0,60302000,60302000,None,74983000,74983000,None,37719000,None,None,22035000,None,-111567000,-3132000,139246000,KLAC
2013-09-30,USD,177248000,18822000,2617000,-9473000,-46541000,20637000,21751000,-85771000,29805000,111197000,-136668000,-123733000,0,60504000,60504000,None,74617000,74617000,None,41047000,None,None,21590000,None,-80441000,2712000,111197000,KLAC
2013-06-30,USD,175569000,26807000,772000,33855000,56318000,20425000,18910000,73102000,-14116000,187635000,-16408000,-104202000,4000,68311000,68311000,None,66181000,66181000,None,30579000,None,None,-21685000,None,51189000,-3770000,134770000,KLAC
2013-03-31,USD,414783000,1076000,2872000,73586000,-156654000,21168000,18300000,-142764000,-11138000,166382000,-155637000,-86075000,3804000,68343000,68343000,None,66561000,66561000,None,48685000,None,None,-19658000,None,166888000,-6183000,166382000,KLAC
2012-12-31,USD,77443000,32749000,285000,-5133000,67511000,21925000,17091000,77272000,-28822000,106630000,97719000,-114602000,0,68283000,68283000,None,66522000,66522000,None,23607000,None,None,20139000,None,57371000,-3189000,106630000,KLAC
2012-09-30,USD,245393000,7259000,1294000,-68916000,-147242000,24016000,20272000,-166855000,39289000,135367000,-167121000,-123631000,0,68317000,68317000,None,66629000,66629000,None,23250000,None,None,-21815000,None,-41352000,4007000,135367000,KLAC
2012-06-30,USD,273306000,26760000,19285000,-144249000,29830000,23282000,16272000,61632000,6610000,318299000,-199111000,-86012000,16132000,66958000,66958000,None,58476000,58476000,None,39831000,None,None,-12059000,None,-12619000,-802000,247877000,KLAC
2012-03-31,USD,262094000,248000,4619000,170133000,149582000,22400000,14278000,97698000,9694000,205346000,-269132000,-51182000,9500000,66934000,66934000,None,58500000,58524000,None,74640000,None,None,7706000,None,-61073000,-2853000,205346000,KLAC
2011-12-31,USD,187232000,26904000,1224000,124373000,146931000,23267000,14918000,83819000,33142000,110797000,-11940000,-93829000,0,63580000,63580000,None,58100000,58101000,None,39396000,None,None,19195000,None,79039000,-2424000,110797000,KLAC
2011-09-30,USD,218985000,611000,939000,-137129000,-177317000,23184000,12128000,-129227000,43699000,191995000,-48708000,-133080000,4510000,66392000,66392000,None,58460000,58460000,None,9702000,None,None,-46988000,None,34618000,-2579000,191995000,KLAC
2011-06-30,USD,289802000,26076000,None,-6547000,19677000,22533000,14607000,13918000,20125000,344069000,-138866000,-82322000,46371000,57974000,57974000,None,41862000,41862000,None,17925000,None,None,-26139000,None,72571000,3957000,245017000,KLAC
2011-03-31,USD,243911000,296000,None,196560000,545085000,21075000,13829000,193533000,46856000,209783000,-177256000,-26538000,9900000,57697000,57697000,None,41900000,41942000,None,74925000,None,None,17227000,None,42654000,2537000,209783000,KLAC
2010-12-31,USD,193925000,26095000,None,-29257000,-106737000,21653000,11552000,-28890000,39710000,185492000,-57543000,-80790000,33327000,57017000,57017000,None,41800000,41809000,None,28770000,None,None,16176000,None,57720000,2128000,185492000,KLAC
2010-09-30,USD,95528000,352000,None,-3406000,-102922000,20783000,11163000,-50342000,63450000,154196000,14155000,-110505000,50831000,62156000,62156000,None,41785000,41785000,None,2953000,None,None,-59203000,None,8466000,9288000,154196000,KLAC
2023-12-31,USD,448000000,None,None,None,None,10000000,2000000,None,None,None,None,17000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,657000000,SHOP
2023-09-30,USD,278000000,None,None,None,None,13000000,2000000,None,None,None,-898000000,11000000,None,None,None,None,None,None,None,None,None,None,43000000,None,None,None,718000000,SHOP
2023-06-30,USD,118000000,None,None,None,None,17000000,21000000,None,None,None,-292000000,26000000,None,None,None,None,None,None,None,None,None,None,32000000,None,None,None,-1311000000,SHOP
2023-03-31,USD,100000000,None,None,None,None,29000000,14000000,None,None,None,-19000000,6000000,None,None,None,None,None,None,None,None,None,None,6000000,None,None,None,68000000,SHOP
2022-12-31,USD,255385000,None,None,None,None,29822000,7624000,None,56664917,None,-718567000,6292000,None,None,None,None,None,None,None,None,None,None,17549000,None,None,None,-623694000,SHOP
2022-09-30,USD,-214106000,None,None,None,None,27625000,13905000,None,-125807239,None,-1748881000,3420000,None,None,None,None,None,None,None,None,None,None,11257000,None,None,None,-158409000,SHOP
2022-06-30,USD,-124167000,None,None,None,None,16403000,12549000,None,88734536,None,1032514000,1551000,None,None,None,None,None,None,None,None,None,None,7837000,None,None,None,-1203907000,SHOP
2022-03-31,USD,-53560000,None,None,None,None,16670000,15940000,None,None,None,-4195000,6286000,None,None,None,None,None,None,None,None,None,None,6286000,None,None,None,-1474408000,SHOP
2021-12-31,USD,260458000,None,None,None,None,22241000,25975000,None,None,None,20113000,36150000,None,None,None,None,None,None,None,None,None,None,1649762000,None,None,None,-371311000,SHOP
2021-09-30,USD,41866000,None,None,None,None,13604000,11362000,None,None,None,-240672000,29154000,None,None,None,None,None,None,None,None,None,None,1613612000,None,None,None,1148432000,SHOP
2021-06-30,USD,66421000,None,None,None,None,14663000,8263000,None,None,None,-508852000,20365000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,879093000,SHOP
2021-03-31,USD,135683000,None,None,None,None,15800000,5188000,None,None,None,-1618379000,1564093000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1258445000,SHOP
2020-12-31,USD,245366000,None,None,None,None,17893000,6356000,None,None,None,-661282000,20733000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,123872000,SHOP
2020-09-30,USD,99357000,None,None,None,None,17870000,10048000,None,None,None,-933441000,2038077000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,191068000,SHOP
2020-06-30,USD,165190000,None,None,None,None,19931000,8632000,None,None,None,-737120000,1479113000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35998000,SHOP
2020-03-31,USD,-84955000,None,None,None,None,14366000,16959000,None,None,None,399995000,19427000,None,None,None,None,None,None,None,None,None,None,19427000,None,None,None,-31429000,SHOP
2019-12-31,USD,52888000,None,None,None,None,12701000,13556000,None,None,None,-539989000,11036000,None,None,None,None,None,None,None,None,None,None,736351000,None,None,None,771000,SHOP
2019-09-30,USD,-29675000,None,None,None,None,8743000,16469000,None,None,None,-211143000,697691000,None,None,None,None,None,None,None,None,None,None,725315000,None,None,None,-72784000,SHOP
2019-06-30,USD,23058000,None,None,None,None,7375000,21380000,None,None,None,181657000,15568000,None,None,None,None,None,None,None,None,None,None,27624000,None,None,None,-28678000,SHOP
2019-03-31,USD,24344000,None,None,None,None,6832000,10992000,None,None,None,-37292000,12056000,None,None,None,None,None,None,None,None,None,None,12056000,None,None,None,-24151000,SHOP
2018-12-31,USD,9257000,None,None,None,None,5848000,8785000,None,None,None,-244605000,402925000,None,None,None,None,None,None,None,None,None,None,1072182000,None,None,None,-1514000,SHOP
2018-09-30,USD,2864000,None,None,None,None,6196000,8300000,None,None,None,15090000,6133000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-23184000,SHOP
2018-06-30,USD,-922000,None,None,None,None,7426000,13608000,None,None,None,15139000,9846000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-23953000,SHOP
2018-03-31,USD,-1875000,None,None,None,None,7582000,10852000,None,None,None,-596257000,653278000,None,None,None,None,None,None,None,None,None,None,653278000,None,None,None,-15902000,SHOP
2017-12-31,USD,18995000,None,None,None,None,7758000,12122000,None,None,None,-527170000,4274000,None,None,None,None,None,None,None,None,None,None,590349000,None,None,None,-2987000,SHOP
2017-09-30,USD,-6235000,None,None,None,None,5737000,4826000,None,None,None,-77916000,3568000,None,None,None,None,None,None,None,None,None,None,3568000,None,None,None,-9380000,SHOP
2017-06-30,USD,-8858000,None,None,None,None,5353000,3757000,None,None,None,-457938000,564009000,None,None,None,None,None,None,None,None,None,None,564009000,None,None,None,-14030000,SHOP
2017-03-31,USD,3999000,None,None,None,None,4534000,3557000,None,None,None,10303000,2980000,None,None,None,None,None,None,None,None,None,None,2980000,None,None,None,-13598000,SHOP
2016-12-31,USD,6715000,None,None,None,None,4440000,8946000,None,None,None,-269686000,932000,None,None,None,None,None,None,None,None,None,None,228585000,None,None,None,-8867000,SHOP
2016-09-30,USD,1097000,None,None,None,None,3693000,5977000,None,None,None,None,225821000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-9120000,SHOP
2016-06-30,USD,5550000,None,None,None,None,2776000,8268000,None,None,None,None,988000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-8439000,SHOP
2016-03-31,USD,655000,None,None,None,None,3058000,3045000,None,None,None,None,844000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-8929000,SHOP
2015-12-31,USD,4957000,None,None,None,None,2202000,7272000,None,None,None,-83840000,1363000,None,None,None,None,None,None,None,None,None,None,137855000,None,None,None,-6307000,SHOP
2015-09-30,USD,158000,None,None,None,None,1909000,6732000,None,None,None,None,52000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4657000,SHOP
2015-06-30,USD,6675000,None,None,None,None,1655000,3488000,None,None,None,None,136385000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3296000,SHOP
2015-03-31,USD,3966000,None,None,None,None,1470000,3544000,None,None,None,1152000,55000,None,None,None,None,None,None,None,None,None,None,55000,None,None,None,-4530000,SHOP
2014-12-31,USD,4371000,None,None,None,None,1309000,10116000,None,None,None,-40366000,25000,None,None,None,None,None,None,None,None,None,None,140000,None,None,None,-4798000,SHOP
2014-09-30,USD,-1784000,None,None,None,None,1300000,6716000,None,None,None,None,38000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4268000,SHOP
2014-06-30,USD,-2820000,None,None,None,None,1069000,4033000,None,None,None,None,1000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-6880000,SHOP
2014-03-31,USD,-568000,None,None,None,None,994000,1835000,None,None,None,None,76000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-6365000,SHOP
2013-12-31,USD,1396000,None,None,None,None,1480000,3462000,None,None,None,-5332000,70053000,None,None,None,None,None,None,None,None,None,None,295000,None,None,None,-4837000,SHOP
2013-03-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,249000,SHOP
2024-01-31,USD,690000000,None,None,538400000,586000000,68600000,35200000,481900000,226100000,1746900000,-1325500000,-72600000,None,0,0,None,None,None,None,None,None,None,57500000,None,None,None,1746900000,PANW
2023-10-31,USD,1526000000,None,None,-70900000,-997300000,64300000,36800000,-1006600000,-23700000,194200000,-129000000,-41800000,0,66700000,66700000,None,86400000,86400000,None,None,None,0,19700000,None,None,None,194200000,PANW
2023-07-31,USD,414100000,None,None,1447700000,1276800000,69300000,37200000,1758300000,-496600000,227700000,362600000,-1634800000,0,0,0,None,1631900000,1631900000,None,None,None,0,60100000,None,-858100000,None,227700000,PANW
2023-04-30,USD,432100000,None,None,447400000,599600000,72300000,31200000,165300000,None,107800000,87900000,128200000,0,0,0,None,None,None,None,None,None,0,130300000,None,648200000,None,107800000,PANW
2023-01-31,USD,694600000,None,None,499700000,251100000,69900000,38300000,39800000,None,84200000,-1164500000,-250800000,0,250000000,250000000,None,None,None,None,None,None,0,-249300000,None,-720700000,None,84200000,PANW
2022-10-31,USD,1236700000,None,None,-7700000,-803200000,70700000,39600000,-904400000,None,20000000,-1319800000,31100000,0,22700000,22700000,None,None,None,None,None,None,0,45000000,None,-52000000,None,20000000,PANW
2022-07-31,USD,523700000,None,None,1248100000,686900000,72500000,39200000,901900000,None,3300000,-472100000,-353100000,0,342300000,342300000,None,None,None,None,None,None,0,-342000000,None,-301500000,None,3300000,PANW
2022-04-30,USD,389500000,None,None,437400000,420300000,71400000,38300000,288400000,None,-73200000,42900000,66300000,0,0,0,None,None,None,None,None,None,0,77500000,None,-73200000,None,-73200000,PANW
2022-01-31,USD,482600000,None,None,392200000,227600000,69700000,80700000,140100000,-27400000,-93500000,-274300000,-558500000,0,550000000,550000000,None,None,None,None,None,None,0,-549900000,None,-93500000,None,-93500000,PANW
2021-10-31,USD,588900000,None,None,-8000000,-291800000,69000000,34600000,-428400000,-96200000,-103600000,-229900000,38700000,0,0,0,None,None,None,None,None,None,0,58700000,None,397700000,None,-103600000,PANW
2021-07-31,USD,325800000,None,None,811600000,402200000,68800000,27400000,473700000,107400000,-119300000,-2400000,-335600000,0,328100000,328100000,None,None,None,None,None,None,0,-327800000,None,-12200000,None,-119300000,PANW
2021-04-30,USD,277800000,None,None,231000000,227600000,68700000,26900000,97400000,-137500000,-145100000,-207600000,-298500000,0,350000000,350000000,None,None,None,None,None,None,0,-292000000,None,-145100000,None,-145100000,PANW
2021-01-31,USD,364500000,None,None,262500000,127100000,64900000,32100000,-16400000,-180600000,-142300000,-384400000,-5400000,0,0,0,None,None,None,None,None,None,0,300000,None,-142300000,None,-142300000,PANW
2020-10-31,USD,534900000,None,None,-15700000,-285400000,58000000,29600000,-382300000,-116900000,-92200000,-886200000,-464500000,0,500000000,500000000,None,None,None,None,None,None,0,-454600000,None,-815800000,None,-92200000,PANW
2020-07-31,USD,333700000,28000000,None,596900000,569400000,60500000,31800000,368400000,-193700000,-58900000,-667600000,1805500000,0,0,0,None,None,None,None,None,None,0,203100000,None,-58900000,None,-58900000,PANW
2020-04-30,USD,169900000,None,None,130000000,176800000,53200000,86300000,110300000,-81800000,-74800000,274700000,-959300000,0,1000000000,1000000000,None,None,None,None,None,None,0,-953200000,None,-74800000,None,-74800000,PANW
2020-01-31,USD,306900000,None,None,216200000,123100000,48400000,49100000,40800000,-88900000,-73700000,436400000,-6100000,0,0,0,None,None,None,None,None,None,0,600000,None,-73700000,None,-73700000,PANW
2019-10-31,USD,225200000,None,None,13100000,-24700000,44000000,47200000,-83900000,-84400000,-59600000,244500000,-167100000,0,198100000,198100000,None,None,None,None,None,None,0,-161800000,None,302600000,None,-59600000,PANW
2019-07-31,USD,231500000,None,None,349700000,340600000,42200000,53100000,172500000,-178000000,-20800000,-448700000,-136100000,0,0,0,None,None,None,None,None,None,0,1400000,None,-20800000,None,-20800000,PANW
2019-04-30,USD,296400000,None,None,128000000,71300000,40300000,20300000,-9900000,-80300000,-20200000,-140300000,31800000,0,0,0,None,None,None,None,None,None,0,36700000,None,-20200000,None,-20200000,PANW
2019-01-31,USD,275400000,None,None,174900000,93300000,38800000,23500000,32700000,-84700000,-2600000,-523800000,-407800000,0,330000000,330000000,None,None,None,None,None,None,0,-327100000,None,-2600000,None,-2600000,PANW
2018-10-31,USD,252300000,None,None,36700000,-64000000,32500000,34300000,-86600000,-10100000,-38300000,-713100000,-261800000,0,0,0,None,None,None,None,None,None,0,30700000,None,-722600000,None,-38300000,PANW
2018-07-31,USD,277600000,None,None,286900000,170700000,28400000,25400000,105500000,-62700000,-2300000,-206400000,1486400000,0,0,0,None,None,None,None,None,None,0,145400000,None,1557900000,None,7000000,PANW
2018-04-30,USD,241900000,None,None,135600000,15800000,24600000,28800000,-5500000,-25200000,-46700000,-225100000,17800000,0,0,0,None,None,None,None,None,None,0,29200000,None,34000000,None,-40400000,PANW
2018-01-31,USD,244600000,None,None,160300000,46900000,22100000,25600000,14300000,-28100000,-34900000,-36100000,-135200000,0,125000000,125000000,None,None,None,None,None,None,0,-123700000,None,72400000,None,-25600000,PANW
2017-10-31,USD,274000000,None,None,52200000,-74900000,21300000,32200000,-81300000,35400000,-64000000,-52400000,-123400000,0,134100000,134100000,None,None,None,None,None,None,0,-112000000,None,98300000,None,-63200000,PANW
2017-07-31,USD,239800000,None,None,205900000,66500000,16700000,49200000,68000000,-22300000,-38200000,-61500000,-125700000,0,115900000,115900000,None,None,None,None,None,None,0,-115300000,None,52300000,None,-38200000,PANW
2017-04-30,USD,211200000,None,None,111300000,-14400000,15100000,48600000,-22400000,200000,-60900000,-166800000,-113800000,0,125000000,125000000,None,None,None,None,None,None,0,-102800000,None,-69400000,None,-60900000,PANW
2017-01-31,USD,214300000,None,None,157200000,91200000,14400000,44700000,39500000,4700000,-60600000,-173100000,-119400000,0,120100000,120100000,None,None,None,None,None,None,0,-119200000,None,-78000000,None,-60600000,PANW
2016-10-31,USD,203500000,200000,None,106100000,-12300000,13600000,20900000,-2200000,22500000,-61800000,-71200000,-27100000,0,50000000,50000000,None,None,None,None,None,None,0,-27300000,None,105000000,None,-56900000,PANW
2016-07-31,USD,187300000,-200000,None,192100000,71400000,12100000,16300000,81100000,2500000,-54500000,400000,-4000000,0,0,0,None,None,None,None,None,None,0,3100000,None,184400000,None,-31400000,PANW
2016-04-30,USD,170300000,200000,None,123700000,12100000,11200000,19300000,13300000,3800000,-70200000,-54600000,21300000,0,0,0,None,None,None,None,None,None,0,21100000,None,136800000,None,-64100000,PANW
2016-01-31,USD,154300000,300000,None,151100000,71300000,10300000,17400000,58000000,4700000,-62500000,-21200000,4800000,0,0,0,None,None,None,None,None,None,0,4500000,None,137400000,None,-57300000,PANW
2015-10-31,USD,146700000,200000,None,69000000,-21000000,9200000,19500000,-16000000,12000000,-38700000,-263500000,16800000,0,0,0,None,None,None,None,None,None,0,16600000,None,-100000000,None,-39900000,PANW
2015-07-31,USD,113800000,1998000,None,136480000,65125000,8600000,11900000,61825000,3645000,-45989000,-198400000,6333000,0,0,0,None,None,None,None,None,None,-78258000,-71358000,None,-78300000,None,-46000000,PANW
2015-04-30,USD,87200000,-753000,None,66367000,13722000,7400000,9800000,15272000,7340000,-45935000,6800000,17062000,0,0,0,None,None,None,None,None,None,None,96073000,None,111100000,None,-45900000,PANW
2015-01-31,USD,76900000,925000,None,84909000,54871000,6800000,6200000,19027000,-15137000,-43008000,-286300000,8705000,0,0,0,None,None,None,None,None,None,None,7780000,None,-200700000,None,-43000000,PANW
2014-10-31,USD,74900000,346000,None,30890000,-22703000,6100000,5900000,-19294000,4455000,-30068000,-201100000,16100000,0,0,0,None,None,None,None,None,None,None,15754000,None,-110100000,None,-30100000,PANW
2014-07-31,USD,-26156000,243000,None,70911000,23111000,7762000,4721000,20729000,-131668000,-32106000,-90994000,536174000,0,0,0,None,None,None,None,None,None,None,86557000,None,419024000,None,-32058000,PANW
2014-04-30,USD,34279000,84000,None,56542000,30310000,4556000,5896000,28591000,120054000,-146587000,-79644000,18288000,0,23000,23000,None,None,None,None,None,None,None,18204000,None,-27077000,None,-146587000,PANW
2014-01-31,USD,41396000,618000,None,41453000,-849000,3936000,9803000,-5349000,6515000,-39946000,-55703000,9992000,0,101000,101000,None,None,None,None,None,None,None,9374000,None,-4315000,None,-39946000,PANW
2013-10-31,USD,38881000,56000,None,29521000,5685000,3146000,15680000,3978000,3340000,-7861000,-93959000,10646000,0,8000,8000,None,None,None,None,None,None,None,10590000,None,-44432000,None,-7861000,PANW
