fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2021-03-31,JPY,262642000000,None,None,None,None,179325000000,120800000000,None,-15968000000,None,-409329000000,-9693000000,None,None,None,None,135000000,135000000,None,None,None,None,-155000000,None,None,None,107122000000,SONY
2020-12-31,JPY,454027000000,None,None,None,None,178841000000,116158000000,None,80733000000,None,-489589000000,39848000000,None,None,None,None,30705000000,30705000000,None,None,None,None,-105000000,None,None,None,373710000000,SONY
2020-09-30,JPY,507296000000,None,None,None,None,158612000000,142413000000,None,-95454000000,None,-407325000000,346560000000,None,None,None,None,354000000,354000000,None,None,None,None,-77000000,None,None,None,463502000000,SONY
2020-06-30,JPY,126185000000,None,None,None,None,146959000000,132868000000,None,-26318000000,None,-475273000000,290252000000,None,None,None,None,30094000000,30094000000,None,None,None,None,-29000000,None,None,None,247041000000,SONY
2020-03-31,JPY,515678000000,None,None,None,None,135249000000,124970000000,None,5450000000,None,-326196000000,-79438000000,None,None,None,None,47000000,47000000,None,None,None,None,-44024000000,None,None,None,15743000000,SONY
2019-12-31,JPY,423582000000,None,None,None,None,165738000000,135013000000,0,179013000000,None,-394867000000,116187000000,None,None,None,None,24627000000,24627000000,None,None,None,None,-31109000000,None,0,0,240344000000,SONY
2019-09-30,JPY,411308000000,None,None,None,None,178381000000,101514000000,0,-92172000000,None,-631215000000,-57747000000,None,None,None,None,41000000,41000000,None,None,None,None,-99724000000,None,0,0,200167000000,SONY
2019-06-30,JPY,-823000000,None,None,None,None,149958000000,78264000000,0,-51976000000,None,-323153000000,86656000000,None,None,None,None,25035000000,25035000000,None,None,None,None,-25354000000,None,0,0,166006000000,SONY
2019-03-31,JPY,357374000000,None,None,None,None,211976000000,82636000000,0,23203000000,None,-1307445000000,-98710000000,None,None,None,None,14000000,14000000,None,None,None,None,-31109000000,None,0,0,101303000000,SONY
2018-12-31,JPY,490535000000,None,None,None,None,204825000000,75189000000,0,125507000000,None,-1035001000000,-23904000000,None,None,None,None,19089000000,19089000000,None,None,None,None,0,None,0,0,441253000000,SONY
2018-09-30,JPY,314058000000,None,None,None,None,161474000000,81640000000,0,-111049000000,None,-2902260258.94,21826000000,None,None,None,None,21000000,21000000,None,None,None,None,0,None,0,0,187130000000,SONY
2018-06-30,JPY,96771000000,None,None,None,None,144244000000,73179000000,0,-7206000000,None,-1779710536.99,-22096000000,None,None,None,None,19013000000,19013000000,None,None,None,None,0,None,0,0,236864000000,SONY
2018-03-31,JPY,594643000000,None,None,None,None,202822000000,73209000000,None,37446000000,None,-255284000000,-18732000000,None,None,None,None,740000000,740000000,None,None,None,None,None,None,None,None,-4818000000,SONY
2017-12-31,JPY,394025000000,None,None,None,None,187792000000,59526000000,None,183432000000,None,-155126000000,85665000000,None,None,None,None,15101000000,15101000000,None,None,None,None,None,None,None,None,314885000000,SONY
2017-09-30,JPY,215196000000,None,None,None,None,167523000000,73591000000,None,-189032000000,None,-218427000000,13849000000,None,None,None,None,38000000,38000000,None,None,None,None,None,None,None,None,142814000000,SONY
2017-06-30,JPY,51108000000,None,None,None,None,162581000000,56663000000,None,-83354000000,None,-193360000000,165674000000,None,None,None,None,12687000000,12687000000,None,None,None,None,None,None,None,None,94398000000,SONY
2017-03-31,JPY,496010000000,None,None,None,None,174460000000,73052000000,None,29821000000,None,-1253973000000,-15549000000,None,None,None,None,7000000,7000000,None,None,None,None,-687000000,None,None,None,44729000000,SONY
2016-12-31,JPY,231769000000,None,None,None,None,146196000000,55157000000,None,237927000000,None,-313874000000,284590000000,None,None,None,None,12675000000,12675000000,None,None,None,None,None,None,None,None,29271000000,SONY
2016-09-30,JPY,65297000000,None,None,None,None,149111000000,99298000000,None,-181505000000,None,-448462000000,281814000000,None,None,None,None,46000000,46000000,None,None,None,None,None,None,None,None,17020000000,SONY
2016-06-30,JPY,16186000000,None,None,None,None,154786000000,106002000000,None,-75044000000,None,-219178000000,-98553000000,None,None,None,None,12679000000,12679000000,None,None,None,None,None,None,None,None,36541000000,SONY
2016-03-31,JPY,427578000000,None,None,None,None,220905000000,121139000000,None,33938000000,None,-1030403000000,-117628000000,None,None,None,None,15000000,15000000,None,None,None,None,301708000000,None,None,None,-75115000000,SONY
2015-12-31,JPY,295970000000,None,None,None,None,173049000000,92318000000,None,207219000000,None,None,-3557000000,None,None,None,None,12661000000,12661000000,None,None,None,None,None,None,None,None,137604000000,SONY
2015-09-30,JPY,179831000000,None,None,None,None,152347000000,84920000000,None,-195358000000,None,None,509130000000,None,None,None,None,46000000,46000000,None,None,None,None,None,None,None,None,48328000000,SONY
2015-06-30,JPY,-154290000000,None,None,None,None,150377000000,77034000000,None,-103603000000,None,None,-7823000000,None,None,None,None,59000000,59000000,None,None,None,None,None,None,None,None,98898000000,SONY
2015-03-31,JPY,371708000000,None,None,None,None,185593000000,70103000000,None,93119000000,None,-639636000000,-78620000000,None,None,None,None,54000000,54000000,None,None,None,None,301708000000,None,None,None,-82968000000,SONY
2014-12-31,JPY,278857000000,None,None,None,None,147357000000,50035000000,None,210791000000,None,None,88442000000,None,None,None,None,46000000,46000000,None,None,None,None,None,None,None,None,111666000000,SONY
2014-09-30,JPY,37833000000,None,None,None,None,139425000000,44288000000,None,-124448000000,None,None,18337000000,None,None,None,None,40000000,40000000,None,None,None,None,None,None,None,None,-120033000000,SONY
2014-06-30,JPY,66242000000,None,None,None,None,155190000000,51490000000,None,-65977000000,None,None,-291354000000,None,None,None,None,13100000000,13100000000,None,None,None,None,None,None,None,None,42331000000,SONY
2014-03-31,JPY,415935000000,None,None,None,None,230231000000,69122000000,None,98236000000,None,-710502000000,61512000000,None,None,None,None,39000000,39000000,None,None,None,None,301708000000,None,None,None,-126436000000,SONY
2013-12-31,JPY,258397000000,None,None,None,None,150501000000,78478000000,None,162394000000,None,None,37722000000,None,None,None,None,13016000000,13016000000,None,None,None,None,None,None,None,None,43719000000,SONY
2013-09-30,JPY,121453000000,None,None,None,None,144442000000,72931000000,None,-126702000000,None,None,-12058000000,None,None,None,None,91000000,91000000,None,None,None,None,None,None,None,None,-5637000000,SONY
2013-06-30,JPY,-131669000000,None,None,None,None,137194000000,62926000000,None,-113680000000,None,None,120701000000,None,None,None,None,12679000000,12679000000,None,None,None,None,None,None,None,None,19513000000,SONY
2013-03-31,JPY,261159000000,None,None,None,None,149380000000,90188000000,None,93044000000,None,None,-203393000000,None,None,None,None,15000000,15000000,None,None,None,None,None,None,None,None,113600000000,SONY
2012-12-31,JPY,170916000000,None,None,None,None,139997000000,84988000000,None,123399000000,None,None,138600000000,None,None,None,None,12584000000,12584000000,None,None,None,None,None,None,None,None,3523000000,SONY
2012-09-30,JPY,74998000000,None,None,None,None,164177000000,74004000000,None,-39844000000,None,None,69676000000,None,None,None,None,112000000,112000000,None,None,None,None,None,None,None,None,-2358000000,SONY
2012-06-30,JPY,-25561000000,None,None,None,None,85051000000,77310000000,None,-119612000000,None,None,78298000000,None,None,None,None,12600000000,12600000000,None,None,None,None,None,None,None,None,-10589000000,SONY
2012-03-31,JPY,235748000000,None,None,None,None,75311000000,109935000000,None,36833000000,None,None,97841000000,None,None,None,None,30000000,30000000,None,None,None,None,None,None,None,None,-240918000000,SONY
2011-12-31,JPY,134479000000,None,None,None,None,82717000000,88405000000,None,190263000000,None,None,135545000000,None,None,None,None,12603000000,12603000000,None,None,None,None,None,None,None,None,-134829000000,SONY
2011-09-30,JPY,189205000000,None,None,None,None,83372000000,112987000000,None,-87158000000,None,None,14900000000,None,None,None,None,109000000,109000000,None,None,None,None,None,None,None,None,-18263000000,SONY
2011-06-30,JPY,-39893000000,None,None,None,None,78194000000,71222000000,None,-110160000000,None,None,9050000000,None,None,None,None,12614000000,12614000000,None,None,None,None,None,None,None,None,-4415000000,SONY
2011-03-31,JPY,212334000000,None,None,None,None,79729000000,44885000000,None,48970000000,None,None,151000000,None,None,None,None,14000000,14000000,None,None,None,None,None,None,None,None,-381472000000,SONY
2010-12-31,JPY,291082000000,None,None,None,None,-28793000000,77884000000,None,172468000000,None,None,-27393000000,None,None,None,None,12614000000,12614000000,None,None,None,None,None,None,None,None,83945000000,SONY
2010-09-30,JPY,119677000000,None,None,None,None,139306000000,59023000000,None,-174978000000,None,None,-9070000000,None,None,None,None,120000000,120000000,None,None,None,None,None,None,None,None,41963000000,SONY
2010-06-30,JPY,-6848000000,None,None,None,None,135124000000,71896000000,None,-158549000000,None,None,26200000000,None,None,None,None,12618000000,12618000000,None,None,None,None,None,None,None,None,35238000000,SONY
2010-03-31,JPY,370589000000,None,None,None,None,-104595000000,59156000000,None,-9474000000,None,None,14738000000,None,None,None,None,31000000,31000000,None,None,None,None,None,None,None,None,-41584000000,SONY
2009-12-31,JPY,309886000000,None,None,None,None,175734000000,89183000000,None,240564000000,None,None,51381000000,None,None,None,None,12633000000,12633000000,None,None,None,None,None,None,None,None,90621000000,SONY
2009-09-30,JPY,175514000000,None,None,None,None,212625000000,92279000000,None,-70595000000,None,None,33641000000,None,None,None,None,140000000,140000000,None,None,None,None,None,None,None,None,-15327000000,SONY
2009-06-30,JPY,56918000000,None,None,None,None,87240000000,97432000000,None,-11911000000,None,None,265254000000,None,None,None,None,12623000000,12623000000,None,None,None,None,None,None,None,None,-20756000000,SONY
2009-03-31,JPY,442120000000,None,None,None,None,104858000000,135786000000,None,343159000000,None,None,-115511000000,None,None,None,None,75000000,75000000,None,None,None,None,None,None,None,None,-164433000000,SONY
2008-12-31,JPY,108616767400,None,None,None,None,-18584230560,124988780520,None,180312104880,None,None,147300882880,None,None,None,None,30165026160,30165026160,None,None,None,None,None,None,None,None,2056000000,SONY
2008-09-30,JPY,73812156470,None,None,None,None,173141191810,123837898980,None,-225082434090,None,None,121819348000,None,None,None,None,134089150,134089150,None,None,None,None,None,None,None,None,20585357700,SONY
2008-06-30,JPY,-217395923870,None,None,None,None,146028038750,111512320500,None,-137956670790,None,None,113848769120,None,None,None,None,12638062990,12638062990,None,None,None,None,None,None,None,None,35046729300,SONY
2008-03-31,JPY,425729149300,None,None,None,None,-118653695210,144050150330,None,8487028850,None,None,85936010260,None,None,None,None,508751800,508751800,None,None,None,None,None,None,None,None,35691840340,SONY
2007-12-31,JPY,400846724700,None,None,None,None,179470006790,98565873870,None,171250005040,None,None,-26952173570,None,None,None,None,12073891090,12073891090,None,None,None,None,None,None,None,None,193777835650,SONY
2007-09-30,JPY,25202587560,None,None,None,None,172600430220,127496049880,None,-109981098280,None,None,314998973590,None,None,None,None,46992470,46992470,None,None,None,None,None,None,None,None,73458767410,SONY
2007-06-30,JPY,-94094461560,None,None,None,None,194593258200,104439925920,None,-210480935610,None,None,131535189720,None,None,None,None,12562349580,12562349580,None,None,None,None,None,None,None,None,66506556600,SONY
2007-03-31,JPY,-97572147600,None,None,None,None,169949609200,131584973700,None,-154947318900,None,None,97457626300,None,None,None,None,12482821700,12482821700,None,None,None,None,None,None,None,None,32180485300,SONY
2006-12-31,JPY,229720119810,None,None,None,None,212724346330,152200418940,None,198402245710,None,None,181207919900,None,None,None,None,27478158030,27478158030,None,None,None,None,None,None,None,None,159924294090,SONY
2006-09-30,JPY,24747446330,None,None,None,None,163722077170,126547314270,None,-183327549560,None,None,156189509890,None,None,None,None,14843427900,14843427900,None,None,None,None,None,None,None,None,1812243980,SONY
2006-06-30,JPY,275465634840,None,None,None,None,199182097340,135879412000,None,-73957016870,None,None,95486724390,None,None,None,None,85944520,85944520,None,None,None,None,None,None,None,None,-66687266970,SONY
2006-03-31,JPY,275465634840,None,None,None,None,199182097340,135879412000,None,-73957016870,None,None,95486724390,None,None,None,None,85944520,85944520,None,None,None,None,None,None,None,None,-66687266970,SONY
2005-12-31,JPY,165445271690,None,None,None,None,115794991110,91239347290,None,68710635310,None,None,19804530560,None,None,None,None,12553068810,12553068810,None,None,None,None,None,None,None,None,168942716350,SONY
2005-09-30,JPY,48325900600,None,None,None,None,209924541580,120310043800,None,-94316041400,None,None,207588748060,None,None,None,None,276796460,276796460,None,None,None,None,None,None,None,None,28652848400,SONY
2005-06-30,JPY,-89401584480,None,None,None,None,143530583520,115024122960,None,-65221007040,None,None,36936386640,None,None,None,None,12644889120,12644889120,None,None,None,None,None,None,None,None,-7320725280,SONY
2005-03-31,JPY,309683144960,None,None,None,None,175674001420,109971460660,None,28969739480,None,None,-35675663560,None,None,None,None,35956760,35956760,None,None,None,None,None,None,None,None,-55515618860,SONY
2004-12-31,JPY,226646699440,None,None,None,None,172415822120,94363542880,None,113747014840,None,None,100719071920,None,None,None,None,11648914840,11648914840,None,None,None,None,None,None,None,None,143652058320,SONY
2004-09-30,JPY,133548688640,None,None,None,None,159820911960,119622798440,None,-19002782600,None,None,105290007720,None,None,None,None,301885360,301885360,None,None,None,None,None,None,None,None,52440330080,SONY
2004-06-30,JPY,-22620990080,None,None,None,None,141598697520,129744428680,None,-89613922240,None,None,34910277960,None,None,None,None,11636759320,11636759320,None,None,None,None,None,None,None,None,23382273400,SONY
2004-03-31,JPY,246935723940,None,None,None,None,196581864210,121460935130,None,31318368670,None,None,-125237653960,None,None,None,None,126490270,126490270,None,None,None,None,None,None,None,None,-38250743190,SONY
2003-12-31,JPY,245847009270,None,None,None,None,169009132350,106537780560,None,83331598830,None,None,259053097280,None,None,None,None,11673990050,11673990050,None,None,None,None,None,None,None,None,92737687180,SONY
