fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2010-09-30,USD,4551000000,None,None,None,None,1203000000,146000000,None,None,3589000000,-1780000000,-3455000000,-568000000,3653000000,3653000000,None,818000000,818000000,None,None,2164000000,None,-2855000000,None,-466000000,218000000,3586400000,IBM
2010-06-30,USD,3766000000,None,None,None,None,1183000000,141000000,None,None,3386000000,-1946000000,-3746000000,300000000,4104000000,4104000000,None,833000000,833000000,None,None,1311000000,None,-3162000000,None,-2147000000,-220000000,3385000000,IBM
2010-03-31,USD,4437000000,None,None,None,None,1210000000,146000000,None,None,2601000000,-699000000,-3368000000,1673000000,4017000000,4017000000,None,718000000,718000000,None,None,1190000000,None,-3132000000,None,289000000,-81000000,2601000000,IBM
2009-12-31,USD,6448000000,None,None,None,None,1265000000,3601000000,None,263000000,4813000000,-2495000000,-1206000000,-500000000,3064000000,3064000000,None,727000000,727000000,None,None,4269000000,None,-1514000000,None,2652000000,-95000000,4813000000,IBM
2009-09-30,USD,5198000000,None,None,None,None,1258000000,157000000,None,None,3214000000,-2337000000,-5168000000,783000000,929000000,929000000,None,726000000,726000000,None,None,445000000,None,51000000,None,-2147000000,160000000,3214000000,IBM
2009-06-30,USD,4741000000,None,None,None,None,1242000000,863000000,None,None,3103000000,-1849000000,-3743000000,-1115000000,1671000000,None,None,732000000,732000000,None,None,1056000000,None,-1671000000,None,-616000000,235000000,3103000000,IBM
2009-03-31,USD,4386000000,None,None,None,None,1229000000,760000000,None,None,2295000000,-48000000,-4583000000,181000000,1765000000,None,None,675000000,675000000,None,None,913000000,None,-1765000000,None,-447000000,-202000000,2295000000,IBM
2008-12-31,USD,6621000000,None,None,None,None,1321000000,1381000000,None,None,4427000000,None,-2870000000,-4502000000,740000000,None,None,669000000,669000000,None,None,5578000000,None,-740000000,None,2986000000,116000000,4427000000,IBM
2008-09-30,USD,3738000000,None,None,None,None,1379000000,1126000000,None,None,2824000000,None,-1881000000,750000000,2674000000,None,None,677000000,677000000,None,None,1438000000,None,-2674000000,None,129000000,-233000000,2823000000,IBM
2008-06-30,USD,4251000000,None,None,None,None,1403000000,1168000000,None,None,2765000000,None,-4287000000,None,None,None,None,685000000,685000000,None,None,None,None,-4737000000,None,None,None,2765000000,IBM
2024-01-31,USD,613000000,17000000,None,375000000,646000000,156000000,63000000,664000000,-96000000,353000000,34000000,-16000000,0,551000000,551000000,None,256000000,256000000,None,None,0,None,-474000000,None,None,None,353000000,INTU
2023-10-31,USD,-97000000,25000000,None,-951000000,-3000000,191000000,84000000,-45000000,-576000000,241000000,210000000,849000000,0,584000000,584000000,None,260000000,260000000,None,None,3956000000,None,-492000000,None,None,None,241000000,INTU
2023-07-31,USD,842000000,790000000,None,-312000000,-495000000,195000000,40000000,-284000000,156000000,89000000,-373000000,-1365000000,32000000,472000000,472000000,None,222000000,222000000,None,None,0,None,-394000000,None,None,None,89000000,INTU
2023-04-30,USD,3592000000,25000000,None,891000000,-73000000,160000000,88000000,-251000000,None,2087000000,155000000,-1549000000,31000000,478000000,478000000,None,221000000,221000000,None,None,0,None,-409000000,None,None,None,2087000000,INTU
2023-01-31,USD,284000000,25000000,None,262000000,570000000,162000000,55000000,497000000,None,168000000,-448000000,-442000000,89000000,507000000,507000000,None,224000000,224000000,None,None,0,None,-486000000,None,None,None,168000000,INTU
2022-10-31,USD,328000000,23000000,None,-382000000,-33000000,209000000,77000000,-68000000,None,40000000,-256000000,-913000000,70000000,510000000,510000000,None,222000000,222000000,None,None,0,None,-450000000,None,None,None,40000000,INTU
2022-07-31,USD,339000000,397000000,None,-459000000,-171000000,208000000,61000000,-204000000,None,-56000000,-311000000,-897000000,60000000,524000000,524000000,None,194000000,194000000,None,None,182000000,None,-478000000,None,-869000000,None,-56000000,INTU
2022-04-30,USD,3320000000,25000000,None,395000000,-428000000,163000000,61000000,-383000000,None,1794000000,-428000000,-443000000,120000000,463000000,463000000,None,195000000,195000000,None,None,0,None,-422000000,None,1794000000,None,1794000000,INTU
2022-01-31,USD,85000000,28000000,None,83000000,681000000,163000000,65000000,579000000,-196000000,100000000,-5478000000,3858000000,0,539000000,539000000,None,195000000,195000000,None,None,0,None,-519000000,None,100000000,None,100000000,INTU
2021-10-31,USD,145000000,24000000,None,-403000000,41000000,114000000,42000000,10000000,-18000000,228000000,796000000,-786000000,2000000,335000000,335000000,None,190000000,190000000,None,None,0,None,-280000000,None,155000000,None,228000000,INTU
2021-07-31,USD,542000000,632000000,None,-258000000,-81000000,113000000,24000000,-44000000,-372000000,380000000,-437000000,-597000000,0,463000000,463000000,None,164000000,164000000,None,None,0,None,-404000000,None,-492000000,None,380000000,INTU
2021-04-30,USD,2384000000,21000000,None,415000000,-117000000,68000000,30000000,-61000000,452000000,1464000000,-262000000,-992000000,0,378000000,378000000,None,161000000,161000000,None,None,0,None,-349000000,None,1464000000,None,1464000000,INTU
2021-01-31,USD,279000000,17000000,None,343000000,315000000,50000000,33000000,290000000,-61000000,20000000,-3136000000,-434000000,0,164000000,164000000,None,163000000,163000000,None,None,0,None,-144000000,None,20000000,None,20000000,INTU
2020-10-31,USD,45000000,14000000,None,-408000000,8000000,46000000,38000000,-30000000,-84000000,198000000,-130000000,-1153000000,-1000000000,0,0,None,158000000,158000000,None,None,0,None,88000000,None,-1238000000,None,198000000,INTU
2020-07-31,USD,287000000,527000000,None,-270000000,-92000000,50000000,30000000,-68000000,-290000000,483000000,14000000,2830000000,0,0,0,None,142000000,142000000,None,None,0,None,51000000,None,483000000,None,445000000,INTU
2020-04-30,USD,1937000000,17000000,None,294000000,-456000000,7000000,39000000,-429000000,363000000,1084000000,-15000000,-254000000,0,45000000,45000000,None,139000000,139000000,None,None,0,None,-6000000,None,1084000000,None,1084000000,INTU
2020-01-31,USD,317000000,17000000,None,407000000,484000000,7000000,30000000,465000000,51000000,240000000,-39000000,-217000000,0,138000000,138000000,None,139000000,139000000,None,None,0,None,-80000000,None,240000000,None,240000000,INTU
2019-10-31,USD,-127000000,16000000,None,-239000000,101000000,57000000,38000000,38000000,-85000000,57000000,-57000000,-325000000,0,140000000,140000000,None,141000000,141000000,None,None,0,None,-77000000,None,-509000000,None,57000000,INTU
2019-07-31,USD,-122000000,None,None,-352000000,-107000000,59000000,10000000,-114000000,-453000000,-153000000,-318000000,-340000000,0,148000000,148000000,None,127000000,127000000,None,None,0,None,-95000000,None,-163000000,None,-44000000,INTU
2019-04-30,USD,2248000000,None,None,352000000,-383000000,6000000,49000000,-359000000,423000000,1378000000,-209000000,-215000000,0,134000000,134000000,None,123000000,123000000,None,None,0,None,-57000000,None,1378000000,None,1378000000,INTU
2019-01-31,USD,341000000,None,None,418000000,413000000,6000000,45000000,431000000,124000000,189000000,-57000000,-299000000,0,179000000,179000000,None,122000000,122000000,None,None,0,None,-145000000,None,189000000,None,189000000,INTU
2018-10-31,USD,-143000000,None,None,-234000000,98000000,57000000,35000000,26000000,-117000000,34000000,-51000000,-111000000,0,95000000,95000000,None,129000000,129000000,None,None,0,None,25000000,None,-305000000,None,34000000,INTU
2018-07-31,USD,-37000000,None,None,-627000000,-206000000,62000000,27000000,-148000000,-452000000,-81000000,9000000,-170000000,0,0,0,None,102000000,102000000,None,None,0,None,90000000,None,-150000000,-4000000,-38000000,INTU
2018-04-30,USD,1975000000,None,None,318000000,-284000000,7000000,20000000,-253000000,391000000,1200000000,-105000000,-727000000,-640000000,19000000,19000000,None,100000000,100000000,None,None,0,None,36000000,None,1136000000,-10000000,1186000000,INTU
2018-01-31,USD,252000000,None,None,630000000,528000000,4000000,27000000,385000000,48000000,-21000000,-308000000,100000000,240000000,85000000,85000000,None,100000000,100000000,None,None,0,None,-18000000,None,-51000000,8000000,183000000,INTU
2017-10-31,USD,-78000000,None,None,-230000000,-16000000,65000000,50000000,12000000,-15000000,-17000000,-128000000,158000000,400000000,168000000,168000000,None,105000000,105000000,None,None,0,None,-85000000,None,0,-5000000,-2000000,INTU
2017-07-31,USD,-290000000,None,None,-525000000,-16000000,62000000,52000000,-80000000,-558000000,-10000000,5000000,-483000000,0,366000000,366000000,None,88000000,88000000,None,None,0,None,-290000000,None,-821000000,15000000,24000000,INTU
2017-04-30,USD,1802000000,None,0,328000000,-380000000,4000000,46000000,-315000000,506000000,964000000,-65000000,-774000000,-150000000,90000000,90000000,None,88000000,88000000,None,None,0,None,-26000000,None,958000000,-5000000,964000000,INTU
2017-01-31,USD,292000000,0,0,545000000,388000000,3000000,46000000,382000000,79000000,13000000,-55000000,-209000000,50000000,208000000,208000000,None,88000000,88000000,None,None,0,None,-165000000,None,32000000,4000000,13000000,INTU
2016-10-31,USD,-205000000,14000000,0,-187000000,124000000,55000000,86000000,52000000,-80000000,-30000000,98000000,-166000000,100000000,175000000,175000000,None,89000000,89000000,None,None,0,None,-132000000,None,-278000000,-5000000,-30000000,INTU
2016-07-31,USD,-281000000,426000000,29000000,-613000000,-188000000,63000000,73000000,-90000000,-492000000,-56000000,-207000000,-155000000,0,74000000,74000000,None,80000000,80000000,None,None,0,None,-74000000,None,-651000000,-8000000,-40000000,INTU
2016-04-30,USD,1612000000,25000000,10000000,339000000,-414000000,8000000,55000000,-411000000,525000000,1026000000,85000000,-759000000,-745000000,465000000,465000000,None,77000000,77000000,None,None,-245000000,None,-432000000,None,955000000,17000000,1026000000,INTU
2016-01-31,USD,317000000,11000000,11000000,591000000,426000000,7000000,324000000,412000000,64000000,24000000,-323000000,-124000000,395000000,472000000,472000000,None,79000000,79000000,None,None,395000000,None,-440000000,None,-140000000,-10000000,24000000,INTU
2015-10-31,USD,-188000000,23000000,9000000,-214000000,84000000,55000000,70000000,45000000,-65000000,-31000000,816000000,-961000000,350000000,1253000000,1253000000,None,82000000,82000000,None,None,350000000,None,-1229000000,None,-334000000,-1000000,-31000000,INTU
2015-07-31,USD,-133000000,259000000,34000000,-330000000,-20000000,61000000,78000000,-24000000,-364000000,-130000000,-87000000,-156000000,None,11000000,11000000,None,71000000,71000000,None,None,None,None,-33000000,None,-385000000,-9000000,14000000,INTU
2015-04-30,USD,1475000000,28000000,13000000,181000000,-418000000,17000000,67000000,-388000000,321000000,501000000,-60000000,-708000000,None,680000000,680000000,None,69000000,69000000,None,None,None,None,-652000000,None,711000000,4000000,501000000,INTU
2015-01-31,USD,365000000,20000000,20000000,674000000,358000000,15000000,61000000,377000000,84000000,-66000000,26000000,-435000000,None,440000000,440000000,None,69000000,69000000,None,None,None,None,-386000000,None,-60000000,-16000000,-66000000,INTU
2014-10-31,USD,-118000000,32000000,18000000,-23000000,132000000,54000000,55000000,60000000,-72000000,-84000000,-61000000,-123000000,None,114000000,114000000,None,74000000,74000000,None,None,None,None,-67000000,None,-307000000,-5000000,-84000000,INTU
2014-07-31,USD,-84000000,273000000,30000000,-277000000,-60000000,50000000,70000000,-110000000,-361000000,-57000000,-468000000,-174000000,None,152000000,152000000,None,55000000,55000000,None,None,None,None,-148000000,None,-725000000,1000000,-29000000,INTU
2014-04-30,USD,1388000000,24000000,9000000,-102000000,-392000000,11000000,38000000,-381000000,483000000,984000000,-409000000,-32000000,None,23000000,23000000,None,54000000,54000000,None,None,None,None,13000000,None,949000000,2000000,984000000,INTU
2014-01-31,USD,332000000,10000000,10000000,634000000,300000000,11000000,46000000,315000000,104000000,-37000000,-121000000,5000000,None,2000000,2000000,None,56000000,56000000,None,None,None,None,51000000,None,208000000,-8000000,-37000000,INTU
2013-10-31,USD,-190000000,47000000,33000000,-127000000,198000000,54000000,47000000,154000000,-207000000,-17000000,949000000,-1350000000,None,1400000000,1400000000,None,55000000,55000000,None,None,None,None,-1328000000,None,-592000000,-1000000,-11000000,INTU
2013-07-31,USD,-194000000,317000000,4000000,-261000000,-50000000,63000000,62000000,-141000000,-432000000,-60000000,-138000000,-68000000,None,0,0,None,51000000,51000000,None,None,None,None,-20000000,None,-403000000,-3000000,-16000000,INTU
2013-04-30,USD,1449000000,9000000,9000000,-52000000,-423000000,57000000,32000000,-229000000,424000000,822000000,-345000000,-90000000,None,92000000,92000000,None,51000000,51000000,None,None,None,None,-48000000,None,1013000000,-1000000,822000000,INTU
2013-01-31,USD,256000000,12000000,12000000,529000000,374000000,58000000,45000000,357000000,110000000,71000000,-2000000,-71000000,None,100000000,100000000,None,51000000,51000000,None,None,None,None,-32000000,None,183000000,0,71000000,INTU
2012-10-31,USD,-145000000,58000000,44000000,-185000000,129000000,54000000,70000000,1000000,-132000000,2000000,0,-33000000,None,100000000,100000000,None,50000000,50000000,None,None,None,None,-27000000,None,-177000000,1000000,-19000000,INTU
2012-07-31,USD,-182000000,386000000,7000000,-332000000,-61000000,57000000,71000000,-114000000,-385000000,-45000000,-143000000,-139000000,None,107000000,107000000,None,44000000,44000000,None,None,None,None,-103000000,None,-466000000,-2000000,4000000,INTU
2012-04-30,USD,1278000000,19000000,19000000,32000000,-399000000,52000000,33000000,-297000000,400000000,734000000,-17000000,-679000000,None,207000000,207000000,None,45000000,45000000,None,None,None,None,-153000000,None,582000000,0,822000000,INTU
2012-01-31,USD,260000000,14000000,15000000,416000000,366000000,61000000,48000000,426000000,87000000,118000000,-15000000,-300000000,None,331000000,331000000,None,44000000,44000000,None,None,None,None,-270000000,None,-56000000,-1000000,71000000,INTU
2011-10-31,USD,-110000000,28000000,30000000,-168000000,73000000,72000000,44000000,-5000000,-151000000,-64000000,-50000000,-226000000,None,255000000,255000000,None,45000000,45000000,None,None,None,None,-210000000,None,-389000000,-3000000,-19000000,INTU
2011-07-31,USD,-172000000,274000000,None,-237000000,-7000000,63000000,59000000,-94000000,-283000000,-61000000,-283000000,-190000000,None,250000000,250000000,None,0,None,None,None,None,None,-200000000,None,-647000000,-2000000,-57000000,INTU
2011-04-30,USD,1138000000,28000000,None,35000000,-347000000,61000000,31000000,-215000000,167000000,688000000,-24000000,-184000000,None,250000000,250000000,None,0,None,None,None,None,None,-180000000,None,936000000,6000000,734000000,INTU
2011-01-31,USD,258000000,0,None,375000000,314000000,61000000,84000000,333000000,42000000,73000000,519000000,-455000000,None,530000000,530000000,None,0,None,None,None,None,None,-466000000,None,321000000,-1000000,118000000,INTU
2010-10-31,USD,-211000000,28000000,None,-95000000,146000000,56000000,51000000,12000000,-229000000,-70000000,285000000,-177000000,None,330000000,330000000,None,0,None,None,None,None,None,-176000000,None,-102000000,1000000,-64000000,INTU
2010-07-31,USD,-151000000,282000000,None,505000000,2000000,58000000,63000000,65000000,-271000000,-64000000,-31000000,-32000000,None,150000000,150000000,None,None,None,None,None,None,None,-36000000,None,-216000000,-2000000,-48000000,INTU
2010-04-30,USD,1044000000,28000000,None,-132000000,312000000,55000000,34000000,264000000,379000000,576000000,-934000000,-19000000,None,200000000,200000000,None,None,None,None,None,None,None,-24000000,None,93000000,2000000,688000000,INTU
2010-01-31,USD,245000000,0,None,-320000000,-267000000,68000000,34000000,-318000000,72000000,138000000,-54000000,-168000000,None,250000000,250000000,None,None,None,None,None,None,None,-165000000,None,24000000,1000000,73000000,INTU
2009-10-31,USD,-140000000,28000000,None,109000000,-69000000,75000000,32000000,-13000000,-113000000,-68000000,22000000,-248000000,None,300000000,300000000,None,None,None,None,None,None,None,-235000000,None,-366000000,0,-70000000,INTU
2023-12-31,USD,823000000,527000000,None,-22000000,676000000,203000000,55000000,395000000,None,1700000000,-819000000,46000000,0,None,None,None,None,None,None,None,1703000000,None,None,None,None,None,1429000000,UBER
2023-09-30,USD,966000000,157000000,None,112000000,1466000000,205000000,61000000,518000000,-208000000,219000000,-2416000000,-76000000,1119000000,None,0,None,None,None,None,None,0,0,0,None,None,None,221000000,UBER
2023-06-30,USD,1190000000,155000000,None,-19000000,127000000,208000000,50000000,13000000,-205000000,394000000,408000000,42000000,-7000000,None,0,None,None,None,None,None,0,0,0,None,1640000000,None,394000000,UBER
2023-03-31,USD,606000000,157000000,None,-7000000,-49000000,207000000,57000000,-168000000,None,-157000000,-399000000,-107000000,-1137000000,None,0,None,None,None,None,None,1121000000,0,0,None,100000000,None,-157000000,UBER
2022-12-31,USD,-244000000,475000000,None,-53000000,-1700000000,223000000,59000000,323000000,None,600000000,-1769000000,-89000000,0,None,0,None,None,None,None,None,0,0,0,None,-2102000000,None,595000000,UBER
2022-09-30,USD,432000000,137000000,None,-35000000,205000000,227000000,74000000,90000000,None,-1204000000,321000000,212000000,0,None,0,None,None,None,None,None,0,0,0,None,965000000,None,-1206000000,UBER
2022-06-30,USD,439000000,118000000,None,-53000000,25000000,243000000,57000000,103000000,None,-2616000000,-54000000,5000000,0,None,0,None,None,None,None,None,0,0,0,None,390000000,None,-2601000000,UBER
2022-03-31,USD,15000000,135000000,None,8000000,46000000,254000000,62000000,26000000,None,-5918000000,-135000000,-113000000,-6000000,None,0,None,None,None,None,None,0,0,0,None,-233000000,None,-5930000000,UBER
2021-12-31,USD,-107000000,440000000,None,19000000,250000000,246000000,80000000,243000000,159000000,879000000,-2268000000,414000000,-112000000,None,0,None,None,None,None,None,-1000000,0,0,None,-1961000000,None,892000000,UBER
2021-09-30,USD,614000000,103000000,None,-114000000,425000000,218000000,90000000,205000000,-106000000,-2439000000,1216000000,1556000000,-1000000,None,0,None,None,None,None,None,0,0,0,None,-2221000000,None,-2424000000,UBER
2021-06-30,USD,-341000000,132000000,None,188000000,56000000,226000000,57000000,114000000,283000000,1112000000,101000000,36000000,0,None,0,None,None,None,None,None,0,0,0,None,1338000000,None,1144000000,UBER
2021-03-31,USD,-611000000,84000000,None,-3000000,102000000,212000000,71000000,35000000,477000000,-122000000,-250000000,-226000000,-194000000,None,0,None,None,None,None,None,0,0,0,None,-1087000000,None,-108000000,UBER
2020-12-31,USD,-805000000,384000000,None,-99000000,303000000,180000000,123000000,238000000,-19000000,-962000000,-192000000,896000000,None,None,0,None,None,None,None,None,1136000000,247000000,0,None,-101000000,None,-969000000,UBER
2020-09-30,USD,-406000000,184000000,None,-24000000,119000000,138000000,131000000,137000000,507000000,-1108000000,-365000000,428000000,None,None,0,None,None,None,None,None,500000000,None,0,None,-970000000,None,-1089000000,UBER
2020-06-30,USD,-1071000000,262000000,None,36000000,-185000000,129000000,164000000,-73000000,182000000,-1772000000,-456000000,118000000,None,None,0,None,None,None,None,None,0,None,0,None,-1643000000,None,-1775000000,UBER
2020-03-31,USD,-463000000,91000000,None,-46000000,-473000000,128000000,198000000,-444000000,-283000000,-2946000000,-1856000000,-63000000,None,None,0,None,None,None,None,None,0,None,0,None,-2382000000,None,-2936000000,UBER
2019-12-31,USD,-1799000000,204000000,None,105000000,76000000,101000000,182000000,65000000,-41000000,-1091000000,-711000000,-83000000,None,None,0,None,59000000,59000000,None,None,0,None,14000000,None,-2593000000,None,-1096000000,UBER
2019-09-30,USD,-878000000,136000000,None,-45000000,195000000,102000000,129000000,-94000000,-391000000,-1159000000,-129000000,1993000000,None,None,0,None,None,None,None,None,1189000000,None,996000000,None,-1057000000,None,-1162000000,UBER
2019-06-30,USD,-922000000,182000000,None,-4000000,329000000,123000000,148000000,226000000,693000000,-5246000000,-154000000,7075000000,None,None,0,None,None,None,None,None,None,None,8480000000,None,-5123000000,None,-5236000000,UBER
2019-03-31,USD,-722000000,97000000,None,-13000000,285000000,146000000,129000000,210000000,None,-1016000000,204000000,-46000000,None,None,0,None,None,None,None,None,None,None,2000000,None,-564000000,None,-1012000000,UBER
2018-12-31,USD,-681000000,None,None,None,None,109000000,196000000,None,-35000000,-889000000,-156000000,2477000000,None,None,0,None,None,None,None,None,None,None,None,None,None,None,-887000000,UBER
2018-09-30,USD,-410000000,None,None,None,None,131000000,153000000,None,258000000,-994000000,-73000000,-313000000,None,None,1000000,None,None,None,None,None,None,None,-1000000,None,None,None,-986000000,UBER
2018-06-30,USD,-153000000,None,None,None,None,98000000,119000000,None,143000000,-878000000,-91000000,1362000000,None,None,2000000,None,None,None,None,None,None,None,-2000000,None,None,None,-878000000,UBER
2018-03-31,USD,-297000000,None,None,None,None,88000000,90000000,None,-101000000,3748000000,-375000000,1114000000,None,None,7000000,None,None,None,None,None,None,None,-7000000,None,None,None,3748000000,UBER
