fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2012-11-29,USD,236000000,None,None,-166000000,-72000000,457000000,434000000,-98000000,26000000,-275000000,-639000000,46000000,None,2000000,2000000,None,None,None,None,None,173000000,None,-2000000,None,-357000000,0,-275000000,MU
2012-08-30,USD,450000000,None,None,-19000000,-191000000,564000000,332000000,-104000000,-76000000,-242000000,-332000000,150000000,None,None,None,None,391000000,391000000,None,None,0,None,-1000000,None,268000000,None,-243000000,MU
2012-05-31,USD,686000000,None,None,249000000,-84000000,525000000,278000000,91000000,-183000000,-320000000,-797000000,208000000,None,None,None,None,240000000,319000000,None,None,1065000000,None,13000000,None,97000000,None,-320000000,MU
2012-03-01,USD,574000000,None,None,24000000,-140000000,569000000,392000000,-124000000,-16000000,-282000000,-469000000,74000000,None,None,None,None,64000000,64000000,None,None,0,None,None,None,179000000,None,-282000000,MU
2011-12-01,USD,404000000,None,None,-139000000,-84000000,564000000,697000000,-101000000,17000000,-187000000,-714000000,65000000,None,None,None,None,83000000,83000000,None,None,0,None,138000000,None,-245000000,None,-187000000,MU
2011-09-01,USD,354000000,None,None,-92000000,66000000,612000000,868000000,56000000,12000000,-134000000,-829000000,240000000,None,None,None,None,66000000,66000000,None,None,690000000,None,-163000000,None,-235000000,None,-135000000,MU
2011-06-02,USD,589000000,None,None,71000000,92000000,547000000,493000000,44000000,149000000,77000000,25000000,-403000000,None,None,None,None,60000000,60000000,None,None,0,None,8000000,None,211000000,None,75000000,MU
2011-03-03,USD,809000000,None,None,246000000,87000000,503000000,724000000,19000000,68000000,75000000,-802000000,-234000000,None,None,None,None,50000000,50000000,None,None,None,None,None,None,-227000000,None,72000000,MU
2010-12-02,USD,732000000,None,None,-163000000,-45000000,500000000,465000000,-173000000,128000000,172000000,-436000000,-798000000,None,None,None,None,49000000,49000000,None,None,None,None,None,None,-502000000,None,155000000,MU
2010-09-02,USD,1077000000,None,None,88000000,1370000000,509000000,347000000,1072000000,209000000,359000000,-229000000,-248000000,None,None,None,None,None,None,None,None,None,None,-13000000,None,600000000,None,342000000,MU
2010-06-03,USD,889000000,None,None,82000000,-276000000,476000000,114000000,-246000000,14000000,960000000,44000000,-490000000,None,None,None,None,None,None,None,None,0,None,None,None,443000000,None,939000000,MU
2010-03-04,USD,804000000,None,None,-38000000,-29000000,446000000,93000000,14000000,-43000000,379000000,-238000000,-261000000,None,None,None,None,None,None,None,None,0,None,None,None,305000000,None,365000000,MU
2009-12-03,USD,326000000,None,None,6000000,-383000000,491000000,62000000,-324000000,-59000000,202000000,-25000000,-221000000,None,None,None,None,88000000,88000000,None,None,200000000,None,None,None,80000000,None,204000000,MU
