fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2018-09-30,CNY,37003857000,34243427000,14960018000,14960018000,10166809000,None,2760430000,2782104.85,0,399091557.60,399091557.60,0,None,0,7511280000,784945000,None,16243254000,16243254000,None,None,None,1654590000,0,0,0,0,None,None,3629887000,0,20760603000,0,-8903965000,142000,919512750,PDD
2018-06-30,CNY,23273504000,20471938000,9030874000,9030874000,8785138000,None,2801566000,2230953.81,0,417919916.02,417919916.02,0,None,0,1300000000,673405000,None,13883146000,13883146000,None,None,None,1265304000,0,0,0,0,None,None,3194609000,0,9390358000,0,-7805642000,62000,1107786345,PDD
2018-03-31,CNY,21346009000,18382559000,8634289000,8634289000,8199099000,None,2963450000,1575829.95,None,444129289.07,444129289.07,0,None,0,850000000,7400000,None,11753444000,11753444000,None,None,None,652877000,None,None,0,0,None,None,2420670000,None,9592565000,0,-1311754000,119000,860581500,PDD
2017-12-31,CNY,13314470000,13137828000,3058152000,3058152000,9429145000,None,176642000,1426000,None,None,None,None,None,5000000,50000000,7097000,None,12109507000,12109507000,None,None,None,433441000,None,None,None,None,None,None,1781094000,None,1204963000,None,-1030237000,104000,860581500,PDD
2017-09-30,CNY,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,860581500,PDD
2017-06-30,CNY,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,860581500,PDD
2017-03-31,CNY,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-426278000,None,None,None,860581500,PDD
2016-12-31,CNY,255041000,1753503000,190097000,190097000,None,None,None,324000,None,None,None,None,None,15000000,41769000,4495000,None,203701000,203701000,None,None,None,None,None,None,None,None,None,None,41132000,None,51340000,None,-472445000,8000,None,PDD
2023-12-31,USD,17387000000,7777000000,1897000000,4877000000,461000000,2036000000,9878000000,1358000000,1285000000,1455000000,224000000,1231000000,6451000000,3471000000,2980000000,403000000,452000000,9759000000,7365000000,126000000,5866000000,None,89000000,2394000000,796000000,1488000000,None,1488000000,1488000000,1365000000,118000000,7628000000,535000000,2069000000,0,204724000,NOW
2023-09-30,USD,15091000000,6046000000,1112000000,4067000000,417000000,1168000000,9333000000,1199000000,1180000000,1446000000,242000000,1204000000,6182000000,3227000000,2955000000,394000000,450000000,7909000000,5601000000,69000000,4486000000,None,91000000,2308000000,773000000,1487000000,None,1487000000,1487000000,1001000000,93000000,7182000000,282000000,1774000000,0,204600000,NOW
2023-06-30,USD,14923000000,6603000000,1663000000,4747000000,401000000,1093000000,8599000000,1148000000,1117000000,1012000000,191000000,821000000,6103000000,3019000000,3084000000,362000000,436000000,7997000000,5767000000,171000000,4658000000,None,90000000,2230000000,725000000,1487000000,None,1487000000,1487000000,893000000,63000000,6926000000,None,1532000000,0,204021000,NOW
2023-03-31,USD,13614000000,6734000000,1852000000,4914000000,392000000,1109000000,7157000000,1117000000,1061000000,1035000000,212000000,823000000,5578000000,2516000000,3062000000,319000000,390000000,8014000000,5761000000,228000000,4795000000,None,97000000,2253000000,752000000,1486000000,None,1486000000,1486000000,694000000,59000000,5600000000,None,488000000,0,203385000,NOW
2022-12-31,USD,13299000000,6654000000,1470000000,4280000000,369000000,1725000000,6897000000,1053000000,995000000,1056000000,232000000,824000000,5179000000,2369000000,2810000000,280000000,359000000,8267000000,6005000000,274000000,4730000000,None,96000000,2262000000,746000000,1486000000,0,1486000000,1486000000,975000000,56000000,5032000000,0,338000000,0,202882000,NOW
2022-09-30,USD,11106000000,5476000000,1248000000,3956000000,None,898000000,5860000000,914000000,936000000,1028000000,234000000,794000000,4455000000,1747000000,2708000000,622000000,336000000,6583000000,4432000000,195000000,3554000000,None,89000000,2151000000,640000000,1485000000,0,1485000000,1485000000,657000000,52000000,4523000000,None,188000000,0,202045000,NOW
2022-06-30,USD,11102000000,5332000000,1664000000,3834000000,None,853000000,6001000000,876000000,901000000,1060000000,257000000,803000000,4009000000,1839000000,2170000000,645000000,340000000,6908000000,4743000000,265000000,3744000000,None,87000000,2165000000,659000000,1485000000,0,1485000000,1485000000,705000000,50000000,4194000000,None,108000000,0,200955000,NOW
2022-03-31,USD,10993000000,5442000000,2252000000,4014000000,None,824000000,5746000000,798000000,875000000,1040000000,266000000,774000000,3441000000,1679000000,1762000000,604000000,305000000,6996000000,4852000000,166000000,3907000000,88000000,175000000,2144000000,635000000,1484000000,88000000,1484000000,1484000000,661000000,55000000,3997000000,None,88000000,0,200500000,NOW
2021-12-31,USD,10798000000,5220000000,1728000000,3304000000,303000000,1390000000,5677000000,766000000,825000000,1064000000,287000000,777000000,3305000000,1729000000,1576000000,223000000,212000000,7103000000,4949000000,89000000,3899000000,92000000,174000000,2154000000,638000000,1484000000,92000000,1484000000,1484000000,850000000,51000000,3695000000,None,-4000000,0,199600000,NOW
2021-09-30,USD,9478000000,4288000000,1400000000,3031000000,268000000,776000000,5254000000,740000000,766000000,1072000000,302000000,770000000,3079000000,1448000000,1631000000,213000000,170000000,5944000000,3792000000,64000000,3002000000,93000000,175000000,2152000000,650000000,1484000000,93000000,1484000000,2227000000,604000000,47000000,3534000000,None,-30000000,0,199000000,NOW
2021-06-30,USD,9187000000,4225000000,1362000000,2984000000,255000000,781000000,5006000000,732000000,714000000,1103000000,310000000,793000000,3016000000,1394000000,1622000000,205000000,152000000,5912000000,3908000000,98000000,3072000000,99000000,179000000,2004000000,507000000,1483000000,99000000,1483000000,2089000000,608000000,45000000,3275000000,None,-93000000,0,198100000,NOW
2021-03-31,USD,8822000000,4524000000,1821000000,3456000000,241000000,645000000,4335000000,693000000,657000000,582000000,221000000,361000000,3020000000,1385000000,1635000000,182000000,106000000,5785000000,3664000000,109000000,3044000000,None,77000000,2121000000,497000000,1611000000,None,1611000000,2108000000,484000000,40000000,3037000000,None,-152000000,0,197400000,NOW
2020-12-31,USD,8715000000,4522000000,1677000000,3092036000,228924000,1009415000,4221215000,660000000,632000000,394000000,153000000,241000000,2911248000,1496006000,1415242000,191467000,100000000,5881000000,3737000000,34000000,3007925000,None,72236000,2143432000,495015000,1640153000,0,1640000000,1640153000,668093000,36000000,2834000000,None,-233741000,0,195844000,NOW
2020-09-30,USD,7705459000,3966881000,1348000000,2951611000,202741000,631055000,3765578000,564007000,582897000,387775000,155826000,231949000,2890268000,1286951000,1603317000,181474000,73791000,5031743000,2835947000,51456000,2312018000,None,67934000,2195796000,497595000,1705533000,None,1705533000,2203128000,442288000,22853000,2674000000,None,-250389000,195000,195100000,NOW
2020-06-30,USD,6521309000,3337122000,837000000,2342671000,191877000,631992000,3211187000,547253000,532575000,375273000,163857000,211416000,2309169000,803807000,1505362000,170582000,71795000,4042503000,2848871000,85757000,2282118000,None,65742000,1193632000,502241000,696123000,None,696123000,696123000,446653000,29611000,2479000000,None,-263247000,191000,191800000,NOW
2020-03-31,USD,6197416000,2805861000,809000000,1858705000,182830000,615234000,2364358000,470969000,485191000,378654000,171049000,207605000,2151318000,1101338000,1049980000,149092000,73670000,3931321000,2721061000,73904000,None,None,60895000,769322000,501833000,701288000,None,701288000,701288000,370997000,27557000,2266000000,None,-304013000,190000,190700000,NOW
2019-12-31,USD,6022430000,2826901000,776000000,1691095000,175039000,835279000,2215868000,468085000,457366000,300850000,143850000,157000000,1951049000,1035732000,915317000,125488000,77997000,3894489000,2752785000,52960000,2225792000,52668000,52668000,758483000,435889000,1442630000,52668000,694981000,1442630000,461403000,23464000,2127000000,None,-352244000,189000,189461000,NOW
2019-09-30,USD,4756808000,2297213000,622925000,1471073000,158241000,539416000,2075571000,400858000,428471000,266849000,112947000,153902000,1871061000,1022913000,848148000,128483000,91865000,3327335000,2192561000,61906000,None,None,49331000,746291000,437814000,1373032000,None,686516000,1373032000,319792000,18489000,1429473000,None,-950968000,189000,188600000,NOW
2019-06-30,USD,4602703000,2442287000,583581000,1653384000,152045000,503376000,1783866000,364007000,405846000,274071000,121599000,152472000,1837919000,768116000,1069803000,133482000,90240000,3341757000,2224979000,65711000,None,None,46132000,733966000,428944000,1356290000,46132000,678145000,1356290000,360916000,18662000,1260946000,None,-991566000,188000,187461809,NOW
2019-03-31,USD,4398895000,2374486000,639722000,1662113000,144629000,422559000,1645748000,350651000,374511000,244436000,93252000,151184000,1711924000,689533000,1022391000,145185000,78004000,3203944000,2097841000,38668000,None,None,41952000,725159000,422896000,1339750000,41952000,669875000,1339750000,306161000,18562000,1194951000,None,-980487000,185000,184739169,NOW
2018-12-31,USD,3879140000,2344693000,566204000,1497922000,139890000,574810000,1549047000,347216000,338613000,249427000,100582000,148845000,1528174000,596456000,931718000,132071000,52816000,2767941000,2012573000,30733000,None,None,254017000,755368000,None,1323414000,None,661707000,1323414000,76229000,55064000,1110000000,None,-978780000,180000,180175355,NOW
2018-09-30,USD,3581442000,2292185000,703629000,1626040000,126185000,424698000,1302557000,297371000,313930000,227139000,84006000,143133000,1393272000,470861000,922411000,115262000,59505000,2561258000,1818957000,43223000,None,160972000,160972000,742301000,None,1629220000,160972000,653638000,1629220000,251545000,47419000,1020184000,None,-985795000,179000,179305339,NOW
2018-06-30,USD,3472884000,2351629000,704846000,1749658000,119068000,367598000,1440360000,286953000,284257000,230733000,87726000,143007000,1354241000,309429000,1044812000,115305000,59417000,2581174000,1837041000,30656000,1365317000,211463000,211463000,744133000,None,1714262000,211463000,645668000,1714262000,273994000,54076000,891710000,None,-994200000,178000,177945946,NOW
2018-03-31,USD,3704485000,2489926000,682854000,1885959000,115867000,371008000,1670568000,267454000,262213000,211238000,82553000,128685000,1619941000,456009000,1203105000,117092000,50943000,2839322000,2098016000,37715000,1342882000,516925000,516925000,741306000,None,2309440000,516925000,637795000,2309440000,250738000,53267000,865163000,None,-941454000,177000,176562963,NOW
2017-12-31,USD,3550245000,2421951000,726495000,1779298000,118690000,434895000,1384615000,245124000,235113000,215644000,86916000,128728000,1450045000,397242000,1052803000,77681000,51832000,2771501000,2039479000,32109000,1320383000,543418000,543418000,713141000,None,2346872000,543418000,630018000,2346872000,244605000,65884000,778744000,None,-1146520000,174000,174275864,NOW
2017-09-30,USD,3069515000,2127492000,1104871000,1671897000,96811000,291903000,1371881000,231304000,211537000,177067000,68970000,108097000,996884000,429858000,567026000,66881000,39753000,2518124000,1280651000,20752000,1124644000,None,145000000,1237473000,None,2313258000,1156629000,1156629000,2313258000,32553000,38546000,551391000,None,-1118713000,173000,172706935,NOW
2017-06-30,USD,2924406000,2111027000,1173457000,1692176000,85097000,279088000,1138074000,213501000,188539000,177017000,72587000,104430000,843414000,324695000,518719000,54666000,35082000,2441980000,1217290000,24478000,1066795000,None,137903000,1224690000,None,2280126000,1140063000,1140063000,2280126000,35605000,37136000,482426000,None,-1094525000,171000,170712093,NOW
2017-03-31,USD,2170263000,1396255000,439915000,975314000,78786000,278107000,1102269000,189659000,166969000,164669000,67755000,96914000,863660000,328261000,535399000,64048000,31771000,1742924000,1139805000,33658000,1011993000,None,120734000,603119000,None,974470000,516490000,516490000,974470000,23860000,36189000,427339000,None,-1038052000,170000,169721359,NOW
2016-12-31,USD,2033767000,1342535000,401238000,899362000,76780000,322757000,953890000,181620000,150743000,148388000,65854000,82534000,760782000,262658000,498124000,43636000,36576000,1646806000,1071498000,38080000,895101000,None,146359000,575308000,None,440624000,507812000,507812000,440624000,25277000,34177000,541093000,None,-997390000,167000,167430773,NOW
2016-09-30,USD,1813114000,1126907000,325067000,806880000,62657000,220089000,978060000,176106000,139612000,145151000,60726000,84425000,773666000,291853000,481813000,37281000,39000000,1450611000,898339000,30012000,761705000,None,102031000,552272000,None,922840000,None,499280000,922840000,22639000,34944000,362503000,None,-964801000,165000,165378836,NOW
2016-06-30,USD,1714338000,1097889000,289113000,806714000,57232000,197296000,851388000,166551000,126935000,147988000,64873000,83115000,752540000,234939000,517601000,36647000,37755000,1390056000,852081000,41095000,712985000,None,89046000,537975000,None,897673000,None,490891000,897673000,24085000,31954000,324282000,None,-928543000,164000,163838755,NOW
2016-03-31,USD,1874043000,1193258000,453450000,900873000,55588000,190263000,1053116000,154244000,113375000,103610000,46246000,57364000,819754000,372331000,447423000,46534000,24683000,1571687000,1048283000,39621000,682517000,None,326573000,523404000,None,872929000,None,482643000,872929000,10040000,30293000,302356000,None,-890341000,162000,162067108,NOW
2015-12-31,USD,1807052000,1085635000,412305000,801250000,51976000,203333000,1144084000,144714000,101363000,98674000,43005000,55669000,811612000,422667000,388945000,29076000,22346000,1240238000,731636000,37369000,603754000,None,80822000,508602000,None,374068000,474534000,474534000,374068000,20442000,23317000,566814000,None,-557009000,160000,160785764,NOW
2015-09-30,USD,1662888000,981607000,349073000,728951000,47583000,159768000,1081793000,132713000,90128000,100074000,44527000,55547000,780390000,400512000,379878000,45305000,18387000,1145954000,634821000,30654000,528403000,None,65164000,44302000,None,358662000,None,None,358662000,19517000,35385000,516934000,None,-519631000,157000,156930506,NOW
2015-06-30,USD,1563311000,954074000,325354000,722524000,44346000,143206000,942521000,124902000,82387000,104844000,47432000,57412000,730454000,333284000,397170000,43998000,18014000,1100198000,591633000,20966000,502694000,None,63767000,49554000,None,343022000,None,None,343022000,19318000,34442000,463113000,None,-478601000,155000,154465367,NOW
2015-03-31,USD,1493642000,983934000,307981000,745010000,42344000,142720000,763333000,115438000,72689000,104829000,49916000,54913000,690654000,253625000,437029000,35498000,8120000,1038732000,540926000,18192000,463333000,None,53799000,46483000,None,327646000,None,None,327646000,18391000,33694000,454910000,None,-416676000,153000,151601880,NOW
2014-12-31,USD,1424752000,906986000,252455000,668791000,43232000,159171000,784865000,104237000,67253000,109542000,54526000,55016000,683108000,266772000,416336000,32910000,7762000,996077000,506997000,17829000,422238000,None,66894000,489407000,None,312528000,443437000,443764000,312528000,12603000,33076000,428675000,None,-358583000,150000,149509092,NOW
2014-09-30,USD,1304612000,821399000,235086000,646072000,36376000,111164000,721264000,96977000,59680000,116648000,58304000,58344000,649037000,238051000,410986000,27787000,6218000,887197000,419277000,11416000,350795000,None,52082000,31588000,None,297664000,None,None,297664000,17328000,19244000,417415000,None,-313920000,148000,146335519,NOW
2014-06-30,USD,1262243000,844659000,329275000,677480000,34105000,109246000,697164000,96483000,51608000,13912000,5290000,8622000,627785000,279580000,348205000,23828000,5125000,864126000,403047000,22463000,None,None,51295000,19489000,None,429025000,None,None,429025000,13002000,19489000,398117000,None,-272870000,145000,144456675,NOW
2014-03-31,USD,1224261000,828625000,337920000,655762000,32887000,107932000,664271000,86200000,43589000,14460000,5771000,8689000,586477000,268635000,317842000,32044000,4766000,820519000,365506000,22664000,None,None,42466000,18924000,None,421840000,None,None,421840000,6153000,18924000,403742000,None,-222507000,143000,142060025,NOW
2013-12-31,USD,1168476000,797749000,366303000,634554000,31123000,108339000,626083000,75560000,38107000,14520000,5796000,8724000,523607000,255356000,268251000,23733000,3973000,774217000,328088000,7405000,None,None,55045000,31352000,None,414777000,None,414777000,414777000,13085000,17183000,394259000,None,-179196000,140000,139508838,NOW
2013-09-30,USD,578736000,342419000,121094000,220138000,24835000,84527000,368936000,68642000,31419000,14715000,6189000,8526000,270974000,132619000,99044000,12919000,3625000,291140000,268139000,7930000,None,None,33438000,7745000,None,None,None,None,1300000,16226000,7745000,287596000,None,-154964000,139000,137456531,NOW
2013-06-30,USD,542333000,376809000,120233000,253780000,21171000,92765000,257866000,57253000,24997000,None,None,None,475184000,92342000,133547000,9093000,2143000,274438000,249172000,10016000,None,None,32016000,7591000,None,None,None,None,1300000,14775000,7591000,267895000,None,-140251000,136000,134454085,NOW
2013-03-31,USD,515953000,447236000,144782000,338866000,18350000,79844000,68717000,54284000,20491000,None,None,None,194084000,None,194084000,10176000,2138000,252026000,229113000,9770000,None,None,25783000,7059000,None,None,None,None,1400000,14649000,7059000,263927000,None,-118846000,133000,129782029,NOW
2012-12-31,USD,478114000,422089000,118989000,314691000,15639000,78163000,56025000,42342000,16394000,596000000,596000,0,195702000,None,195702000,0,1791000,234709000,211627000,9604000,None,None,40096000,6685000,None,None,None,None,1500000,7963000,6685000,243405000,None,-105488000,126000,124000655,NOW
2012-09-30,USD,382204000,331877000,116976000,256498000,None,55924000,50327000,39086000,11620000,None,None,None,139485000,None,139485000,19492000,1507000,190936000,166688000,5680000,None,None,24166000,5272000,None,None,None,None,600000,7872000,4839000,191268000,None,-95557000,123000,117698005,NOW
2012-06-30,USD,200472000,152082000,65482000,88314000,None,47334000,48216000,35452000,None,None,None,None,22795000,None,22795000,16471000,4613000,175119000,151805000,8550000,None,None,None,5412000,None,None,None,None,None,30088000,2510000,-43128000,None,-82504000,29000,27788547,NOW
2023-12-31,USD,32348000000,15122000000,2964000000,8575000000,3999000000,1787000000,17628000000,9999000000,3269000000,4362000000,223000000,4362000000,None,34000000,5611000000,264000000,1712000000,15451000000,3320000000,802000000,None,599000000,0,13002000000,None,11220000000,599000000,10624000000,11220000000,911000000,1336000000,16897000000,40284000000,52283000000,1741000000,908000000,TXN
2023-09-30,USD,31638000000,15097000000,2566000000,8948000000,3908000000,1976000000,16435000000,9320000000,3208000000,4362000000,138000000,4362000000,None,32000000,6382000000,265000000,1923000000,15007000000,2652000000,713000000,None,300000000,0,12355000000,None,11220000000,300000000,10922000000,11220000000,824000000,1226000000,16631000000,40253000000,52098000000,1741000000,908000000,TXN
2023-06-30,USD,30939000000,15514000000,3439000000,9552000000,3729000000,1956000000,15313000000,8525000000,3139000000,4362000000,143000000,4362000000,None,31000000,6113000000,277000000,1675000000,14999000000,2711000000,923000000,None,299000000,0,12288000000,None,11220000000,299000000,10920000000,11220000000,807000000,1172000000,15940000000,40240000000,51522000000,1741000000,908000000,TXN
2023-03-31,USD,29220000000,15023000000,4477000000,9545000000,3288000000,1877000000,14086000000,7665000000,3126000000,4362000000,140000000,4362000000,74000000,29000000,5068000000,313000000,1355000000,13977000000,2904000000,952000000,None,500000000,0,11073000000,None,10130000000,500000000,9626000000,10130000000,686000000,1251000000,15243000000,40192000000,50930000000,1741000000,907000000,TXN
2022-12-31,USD,27207000000,14021000000,3050000000,9067000000,2757000000,1895000000,13510000000,6876000000,3074000000,4362000000,152000000,4362000000,7049000000,34000000,6017000000,302000000,1135000000,12630000000,2985000000,851000000,None,500000000,0,10315000000,344000000,8735000000,500000000,8235000000,8740000000,646000000,1226000000,14577000000,40214000000,50353000000,1741000000,907000000,TXN
2022-09-30,USD,26057000000,13772000000,3169000000,9090000000,2404000000,2040000000,12247000000,6485000000,3006000000,4362000000,75000000,4362000000,73000000,37000000,5921000000,238000000,799000000,11550000000,2798000000,780000000,None,499000000,0,8752000000,None,7940000000,499000000,7438000000,7940000000,734000000,1153000000,14507000000,39476000000,49519000000,1741000000,913000000,TXN
2022-06-30,USD,24723000000,13043000000,3802000000,8387000000,2199000000,2190000000,11637000000,5931000000,2894000000,4362000000,82000000,4362000000,74000000,39000000,4585000000,267000000,716000000,10631000000,2560000000,712000000,None,499000000,0,8071000000,None,7240000000,499000000,6745000000,7240000000,714000000,1165000000,14092000000,38532000000,48280000000,1741000000,920000000,TXN
2022-03-31,USD,25276000000,14010000000,3505000000,9825000000,2060000000,1795000000,11225000000,5439000000,2797000000,4362000000,91000000,4362000000,None,50000000,6320000000,330000000,718000000,11259000000,2528000000,641000000,None,500000000,0,8731000000,None,7740000000,500000000,7242000000,7740000000,596000000,1314000000,14017000000,37291000000,47053000000,1741000000,923000000,TXN
2021-12-31,USD,24676000000,13685000000,4631000000,9739000000,1910000000,1701000000,11449000000,5141000000,2717000000,4362000000,85000000,4362000000,None,62000000,5108000000,335000000,748000000,11343000000,2569000000,571000000,None,500000000,0,9552000000,383000000,7741000000,500000000,7241000000,7740000000,602000000,1367000000,13333000000,36800000000,45919000000,1741000000,923000000,TXN
2021-09-30,USD,23273000000,13585000000,5663000000,9782000000,1863000000,1653000000,9673000000,4021000000,2640000000,4371000000,9000000,4362000000,None,73000000,4119000000,287000000,647000000,11122000000,2413000000,596000000,None,500000000,0,8709000000,None,7740000000,500000000,7239000000,7740000000,551000000,1255000000,12151000000,36687000000,44847000000,1741000000,923000000,TXN
2021-06-30,USD,20603000000,11177000000,3649000000,7390000000,1856000000,1591000000,9398000000,3678000000,2557000000,4419000000,57000000,4362000000,100000000,71000000,3741000000,340000000,650000000,9450000000,2201000000,587000000,None,499000000,0,7249000000,None,6250000000,499000000,5752000000,6250000000,477000000,1279000000,11153000000,36596000000,43846000000,1741000000,923000000,TXN
2021-03-31,USD,19639000000,10405000000,2442000000,6686000000,1890000000,1584000000,9191000000,3431000000,2536000000,4467000000,105000000,4362000000,50000000,70000000,4244000000,245000000,657000000,9473000000,1700000000,567000000,None,None,0,7773000000,None,6250000000,0,6250000000,6250000000,467000000,1305000000,10166000000,36479000000,42860000000,1741000000,922000000,TXN
2020-12-31,USD,19351000000,10239000000,3107000000,6568000000,1955000000,1414000000,9327000000,3269000000,2512000000,4514000000,152000000,4362000000,None,49000000,3461000000,302000000,770000000,10164000000,2390000000,415000000,None,550000000,0,8462000000,249000000,6798000000,550000000,6248000000,6800000000,524000000,1305000000,9187000000,36578000000,42051000000,1741000000,921000000,TXN
2020-09-30,USD,18207000000,9259000000,2822000000,5518000000,2072000000,1392000000,8815000000,3190000000,2508000000,4551000000,189000000,4362000000,None,47000000,2696000000,277000000,501000000,9882000000,2185000000,411000000,None,550000000,0,7697000000,None,6800000000,550000000,6247000000,6800000000,524000000,1278000000,8325000000,36643000000,41305000000,1741000000,917000000,TXN
2020-06-30,USD,17445000000,8488000000,4294000000,4960000000,2136000000,1176000000,8816000000,3201000000,2540000000,4602000000,240000000,4362000000,None,36000000,666000000,216000000,518000000,9801000000,2163000000,409000000,None,551000000,0,7638000000,None,6800000000,551000000,6245000000,6800000000,519000000,1234000000,7644000000,36725000000,40780000000,1741000000,916000000,TXN
2020-03-31,USD,17283000000,8310000000,2518000000,4742000000,2003000000,1316000000,8833000000,3233000000,2503000000,4650000000,290000000,4360000000,4368000000,34000000,2224000000,249000000,493000000,9549000000,2381000000,363000000,None,1051000000,0,7168000000,None,6550000000,1051000000,5499000000,6550000000,552000000,1510000000,7734000000,36002000000,40227000000,1741000000,931000000,TXN
2019-12-31,USD,18018000000,8761000000,2437000000,5387000000,2001000000,1074000000,9797000000,3303000000,2437000000,4702000000,340000000,4362000000,4921000000,300000000,2950000000,299000000,468000000,9111000000,2123000000,388000000,None,573000000,500000000,7848000000,259000000,5803000000,500000000,5303000000,5800000000,475000000,1514000000,8907000000,34495000000,39898000000,1741000000,933000000,TXN
2019-09-30,USD,17992000000,8713000000,3893000000,5067000000,2040000000,1342000000,9553000000,3318000000,2365000000,4752000000,390000000,4362000000,4553000000,298000000,1174000000,264000000,471000000,9007000000,2007000000,397000000,None,573000000,0,7272000000,None,5800000000,499000000,5302000000,5800000000,444000000,1526000000,8985000000,34045000000,39674000000,1741000000,935000000,TXN
2019-06-30,USD,17384000000,7956000000,3813000000,4218000000,2079000000,1419000000,9077000000,3365000000,2341000000,4829000000,469000000,4360000000,3695000000,300000000,405000000,240000000,479000000,8898000000,2646000000,412000000,None,1249000000,0,6252000000,None,5810000000,1249000000,4558000000,5810000000,422000000,1524000000,8486000000,33775000000,38974000000,1741000000,937000000,TXN
2019-03-31,USD,17443000000,7951000000,3720000000,4086000000,2131000000,1440000000,9104000000,3318000000,2324000000,4911000000,549000000,4362000000,3644000000,281000000,366000000,294000000,498000000,8924000000,2159000000,477000000,None,750000000,0,6765000000,None,5807000000,750000000,5057000000,5807000000,477000000,1545000000,8519000000,33080000000,38396000000,1741000000,939000000,TXN
2018-12-31,USD,17137000000,8097000000,2438000000,4233000000,2217000000,1207000000,8882000000,3183000000,2242000000,4990000000,628000000,4362000000,3838000000,251000000,1795000000,440000000,140000000,8143000000,2474000000,478000000,None,749000000,0,5915000000,None,5068000000,749000000,4319000000,5068000000,420000000,1190000000,8994000000,32130000000,37906000000,1741000000,952000000,TXN
2018-09-30,USD,18573000000,9468000000,1502000000,5113000000,2116000000,1585000000,8768000000,3051000000,2199000000,5069000000,707000000,4362000000,4833000000,278000000,3611000000,654000000,150000000,8057000000,2382000000,492000000,None,749000000,0,5675000000,None,5067000000,749000000,4318000000,5067000000,424000000,1228000000,10516000000,30167000000,37378000000,1741000000,969000000,TXN
2018-06-30,USD,18527000000,9592000000,2919000000,5130000000,2090000000,1551000000,8629000000,2855000000,2170000000,5149000000,787000000,4362000000,4892000000,271000000,2211000000,821000000,149000000,7893000000,1466000000,492000000,None,None,0,6427000000,None,5066000000,0,5066000000,5066000000,382000000,1229000000,10634000000,29016000000,36413000000,1741000000,977000000,TXN
2018-03-31,USD,17507000000,8590000000,1717000000,4079000000,2032000000,1454000000,8597000000,2736000000,2171000000,5228000000,866000000,4362000000,3833000000,271000000,2362000000,1025000000,147000000,6865000000,1860000000,488000000,None,500000000,0,5005000000,None,4078000000,500000000,3578000000,4078000000,395000000,1282000000,10642000000,28096000000,35619000000,1741000000,983000000,TXN
2017-12-31,USD,17642000000,8734000000,1656000000,4469000000,1957000000,1278000000,8770000000,2664000000,2125000000,5308000000,946000000,4362000000,None,268000000,2813000000,1030000000,86000000,7305000000,2258000000,466000000,None,500000000,0,5302000000,None,4077000000,500000000,3577000000,4077000000,442000000,1303000000,10337000000,27458000000,34662000000,1741000000,985000000,TXN
2017-09-30,USD,16929000000,7991000000,1296000000,3444000000,1908000000,1576000000,8413000000,2567000000,2101000000,5387000000,1025000000,4362000000,None,258000000,2148000000,1063000000,89000000,5941000000,2055000000,430000000,None,499000000,0,3230000000,None,3583000000,499000000,3084000000,3583000000,417000000,108000000,10988000000,26901000000,34935000000,1741000000,988000000,TXN
2017-06-30,USD,16438000000,7511000000,1140000000,2984000000,1947000000,1469000000,8401000000,2514000000,2142000000,5467000000,1105000000,4362000000,None,250000000,1844000000,1111000000,71000000,5730000000,1877000000,450000000,None,499000000,0,3218000000,None,3583000000,499000000,3084000000,3583000000,353000000,101000000,10708000000,26345000000,34149000000,1741000000,994000000,TXN
2017-03-31,USD,15978000000,7040000000,1073000000,3049000000,1843000000,1337000000,8461000000,2501000000,2332000000,5546000000,1184000000,4362000000,None,241000000,1976000000,811000000,71000000,5339000000,1602000000,429000000,None,378000000,0,3113000000,None,3358000000,378000000,2980000000,3358000000,366000000,97000000,10639000000,25767000000,33595000000,1741000000,998000000,TXN
2016-12-31,USD,16431000000,7457000000,1154000000,3490000000,1790000000,1267000000,8749000000,2512000000,2411000000,5626000000,1264000000,4362000000,None,235000000,2336000000,910000000,79000000,5958000000,2264000000,396000000,None,631000000,0,3140000000,None,3609000000,631000000,2978000000,3609000000,444000000,554000000,10473000000,25523000000,33107000000,1741000000,1000000000,TXN
